Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Boost (PSI),Calculated Load (g/rev),Coolant Temp (° F),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (° F),MAF (g/s),MAF Volt. (V),RPM (RPM),TD Boost Error (PSI),TGV Map Ratio (mult),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-14227][2017 USDM WRX STI COBB Custom Features][Reflash: Stage1 93 v342 Boost Select.ptm - Realtime: Stage1 93 v342 Boost Select.ptm]
771.719,7.03,-3.91,14.70,7.1,-7.96,0.54,178,1.000,0.00,0.00,47.50,7.21,86,19.33,2.02,2602,3.49,0.000,-5.07,11,0.00,0
771.820,5.47,-3.91,14.24,6.7,-8.35,0.50,178,1.000,0.00,0.00,47.00,6.71,86,18.57,1.98,2601,3.71,0.000,-5.05,10,0.00,0
771.924,3.91,-3.91,14.01,5.1,-8.69,0.46,178,1.000,0.00,0.00,45.50,6.09,86,15.72,1.90,2613,4.19,0.000,-5.05,9,0.00,0
772.030,3.12,-3.91,14.13,4.3,-9.23,0.41,178,1.000,0.00,0.00,44.50,5.54,86,14.88,1.88,2598,4.71,0.000,-5.07,9,0.00,0
772.144,1.56,-3.91,14.01,3.9,-9.48,0.37,178,1.000,0.00,0.00,43.00,5.59,86,14.12,1.84,2600,4.83,0.000,-5.07,9,0.00,0
772.244,1.56,-4.69,14.13,3.5,-9.66,0.35,178,1.000,0.00,0.00,41.00,4.98,86,13.52,1.82,2614,5.07,0.000,-5.07,9,0.00,0
772.352,1.56,-4.69,14.36,3.5,-9.78,0.34,178,1.000,0.00,0.00,40.50,5.01,86,13.43,1.82,2593,5.21,0.000,-5.07,9,0.00,0
772.462,2.34,-4.69,14.70,3.5,-9.86,0.34,178,1.000,0.00,0.00,40.50,5.01,86,13.47,1.82,2609,5.24,0.000,-5.07,9,0.00,0
772.566,3.12,-4.69,14.81,3.9,-9.88,0.33,178,1.000,0.00,0.00,40.50,4.98,86,13.58,1.82,2611,5.26,0.000,-5.09,9,0.00,0
772.676,3.91,-4.69,14.81,4.3,-9.90,0.33,178,1.000,0.00,0.00,41.00,4.99,86,13.71,1.82,2582,5.23,0.000,-5.07,9,0.00,0
772.777,4.69,-5.47,14.81,3.9,-9.86,0.34,178,1.000,0.00,0.00,41.00,4.98,86,13.82,1.82,2609,5.21,0.000,-5.07,9,0.00,0
772.887,4.69,-5.47,14.70,3.9,-9.83,0.34,178,1.000,0.00,0.00,41.00,4.96,86,13.86,1.84,2585,5.18,0.000,-5.09,9,0.00,0
772.991,4.69,-5.47,14.70,4.3,-9.84,0.34,178,1.000,0.00,0.00,41.50,4.99,86,14.46,1.84,2581,5.15,0.000,-5.07,9,0.00,0
773.104,5.47,-5.47,14.70,4.3,-9.83,0.35,178,1.000,0.00,0.00,41.50,4.97,86,14.26,1.84,2601,5.15,0.000,-5.09,9,0.00,0
773.209,5.47,-5.47,14.59,4.3,-9.83,0.35,178,1.000,0.00,0.00,41.50,4.99,86,13.86,1.82,2579,5.13,0.000,-5.09,9,0.00,0
773.320,5.47,-7.81,14.47,4.3,-9.81,0.35,178,1.000,0.00,0.00,42.00,4.98,86,14.24,1.84,2594,5.10,0.000,-5.07,9,0.00,0
773.424,5.47,-7.81,14.47,3.9,-9.80,0.35,178,1.000,0.00,0.00,42.00,4.95,86,14.17,1.82,2596,5.12,0.000,-5.09,9,0.00,0
773.526,5.47,-7.81,14.59,3.9,-9.78,0.35,178,1.000,0.00,0.00,42.50,4.98,86,14.44,1.84,2574,5.12,0.000,-5.07,9,0.00,0
773.637,6.25,-7.81,14.70,3.5,-9.78,0.35,178,1.000,0.00,0.00,42.00,4.93,86,14.10,1.82,2585,5.10,0.000,-5.09,9,0.00,0
773.740,6.25,-7.81,14.59,3.5,-9.84,0.34,178,1.000,0.00,0.00,41.50,4.98,86,13.51,1.80,2574,5.17,0.000,-5.09,9,0.00,0
773.855,5.47,-7.81,14.47,3.5,-9.94,0.34,178,1.000,0.00,0.00,41.00,4.97,86,13.44,1.80,2590,5.24,0.000,-5.09,9,0.00,0
773.958,5.47,-7.81,14.36,3.5,-9.94,0.34,178,1.000,0.00,0.00,41.00,4.93,86,13.58,1.82,2566,5.25,0.000,-5.10,9,0.00,0
774.061,5.47,-7.81,14.47,3.5,-9.93,0.34,178,1.000,0.00,0.00,41.50,4.96,86,13.84,1.82,2565,5.25,0.000,-5.09,9,0.00,0
774.165,5.47,-7.81,14.59,3.5,-9.93,0.34,178,1.000,0.00,0.00,41.50,4.93,86,14.04,1.82,2584,5.20,0.000,-5.10,9,0.00,0
774.278,6.25,-7.81,14.59,3.5,-9.86,0.35,178,1.000,0.00,0.00,42.00,4.95,86,14.37,1.84,2558,5.17,0.000,-5.09,9,0.00,0
774.379,6.25,-7.81,14.59,4.3,-9.82,0.35,178,1.000,0.00,0.00,42.00,4.91,86,14.11,1.84,2577,5.12,0.000,-5.10,9,0.00,0
774.494,6.25,-7.81,14.47,4.3,-9.80,0.35,178,1.000,0.00,0.00,42.50,4.94,86,14.30,1.84,2556,5.11,0.000,-5.10,9,0.00,0
774.595,5.47,-7.81,14.47,5.1,-9.77,0.35,178,1.000,0.00,0.00,42.50,4.94,86,14.69,1.84,2575,5.04,0.000,-5.09,9,0.00,0
774.699,5.47,-7.81,14.47,5.1,-9.71,0.36,178,1.000,0.00,0.00,43.50,5.44,86,15.29,1.86,2551,5.01,0.000,-5.10,9,0.00,0
774.805,5.47,-7.81,14.47,5.5,-9.63,0.37,178,1.000,0.00,0.00,44.00,5.48,86,14.94,1.86,2570,4.94,0.000,-5.10,9,0.00,0
774.918,4.69,-7.81,14.47,5.9,-9.63,0.37,178,1.000,0.00,0.00,44.00,5.44,88,15.06,1.86,2567,4.91,0.000,-5.12,10,0.00,0
775.020,4.69,-7.81,14.36,6.3,-9.54,0.38,178,1.000,0.00,0.00,45.50,5.47,88,16.80,1.92,2546,4.85,0.000,-5.10,10,0.00,0
775.134,4.69,-7.03,14.47,6.3,-9.30,0.41,178,1.000,0.00,0.00,46.00,5.97,88,17.77,1.96,2562,4.51,0.000,-5.12,11,0.00,0
775.231,5.47,-7.03,14.70,6.3,-9.13,0.43,178,1.000,0.00,0.00,47.00,6.01,88,17.69,1.96,2544,4.37,0.000,-5.10,11,0.00,0
775.342,5.47,-7.03,14.59,7.1,-8.96,0.45,178,1.000,0.00,0.00,47.00,5.97,88,19.67,2.02,2559,4.24,0.000,-5.12,13,0.00,0
775.444,5.47,-7.03,14.59,7.8,-8.40,0.51,178,1.000,0.00,0.00,47.50,7.10,88,23.41,2.14,2544,3.54,0.000,-5.12,13,0.00,0
775.557,7.03,-7.03,14.93,8.6,-7.83,0.58,178,1.000,0.00,0.00,47.50,7.58,88,24.98,2.18,2558,2.92,0.000,-5.10,15,0.00,0
775.657,9.38,-7.03,15.16,9.0,-7.31,0.63,178,1.000,0.00,0.00,47.00,8.18,88,26.83,2.24,2538,2.61,0.000,-5.10,15,0.00,0
775.767,10.16,-6.25,15.16,9.0,-6.91,0.68,178,1.000,0.00,0.00,46.50,8.66,88,26.52,2.20,2554,2.14,0.000,-5.10,15,0.00,0
775.877,10.94,-6.25,14.70,9.4,-6.85,0.69,178,1.000,0.00,0.00,46.50,9.28,88,26.31,2.24,2540,2.13,0.000,-5.12,16,0.00,0
775.978,9.38,-6.25,14.24,9.8,-6.62,0.71,178,1.000,0.00,0.00,45.00,9.20,88,29.04,2.30,2554,1.87,0.000,-5.10,16,0.00,0
776.092,10.16,-6.25,14.59,10.6,-6.26,0.76,178,1.000,0.00,0.00,42.00,9.75,88,30.86,2.32,2538,1.45,0.000,-5.12,17,0.00,0
776.193,10.94,-3.91,14.70,10.6,-5.77,0.81,178,1.000,0.00,0.00,39.50,10.35,88,31.99,2.34,2554,0.89,0.000,-5.10,17,0.00,0
776.298,10.16,-3.91,14.36,11.4,-5.49,0.84,178,1.000,0.00,0.00,38.00,10.83,88,33.23,2.40,2538,0.73,0.000,-5.12,18,0.00,0
776.411,8.59,-3.91,14.24,11.8,-4.97,0.89,178,1.000,0.00,0.00,34.00,11.44,86,35.85,2.44,2554,0.16,0.000,-5.10,19,0.00,0
776.515,8.59,-3.91,14.36,12.2,-4.63,0.92,178,1.000,0.00,0.00,32.50,11.93,86,37.08,2.46,2542,0.59,0.000,-5.12,21,0.00,0
776.621,8.59,-3.91,14.36,12.5,-4.01,0.98,178,1.000,0.00,0.00,28.00,12.57,86,40.77,2.54,2562,0.46,0.000,-3.94,22,0.00,0
776.726,8.59,-3.91,14.59,12.2,-3.40,1.04,178,1.000,0.00,0.00,25.00,13.01,86,38.84,2.50,2560,-1.02,0.000,-3.96,20,0.00,0
776.840,8.59,-3.91,14.47,12.5,-3.65,1.01,178,1.000,0.00,0.00,26.00,12.58,86,39.45,2.52,2547,-0.24,0.000,-4.74,20,0.00,0
776.944,7.03,-3.91,14.13,12.5,-3.51,1.04,178,1.000,0.00,0.00,25.00,13.07,86,42.00,2.56,2567,-0.04,0.000,-3.96,21,0.00,0
777.044,7.03,-3.91,14.47,12.2,-3.04,1.06,178,1.000,0.00,0.00,24.00,13.12,86,35.88,2.48,2546,-1.18,0.000,-3.96,20,0.00,0
777.149,6.25,-3.91,14.24,12.5,-3.36,1.03,178,1.000,0.00,0.00,25.50,12.51,86,39.83,2.52,2568,-1.13,0.000,-4.76,20,0.00,0
777.264,6.25,-3.91,14.47,12.5,-3.27,1.03,178,1.000,0.00,0.00,25.50,12.60,86,38.52,2.56,2554,-0.67,0.000,-4.33,20,0.00,0
777.368,7.03,-3.91,14.59,12.2,-3.08,1.05,178,1.000,0.00,0.00,25.00,13.07,86,40.32,2.52,2571,-1.30,0.000,-4.74,20,0.00,0
777.470,7.03,-3.91,14.59,12.2,-3.22,1.03,178,1.000,0.00,0.00,26.00,12.52,86,40.31,2.52,2552,-1.06,0.000,-4.76,20,0.00,0
777.585,7.03,-3.91,14.59,12.2,-3.18,1.04,178,1.000,0.00,0.00,24.50,13.17,86,41.21,2.54,2573,-1.19,0.000,-4.74,20,0.00,0
777.689,7.81,-3.91,14.81,12.2,-3.04,1.04,178,1.000,0.00,0.00,25.50,13.10,86,40.82,2.54,2558,-1.31,0.000,-4.35,20,0.00,0
777.793,7.81,-3.91,14.59,12.2,-3.05,1.03,178,1.000,0.00,0.00,25.50,13.20,86,39.56,2.50,2559,-1.19,0.000,-4.74,20,0.00,0
777.907,7.81,-3.91,14.59,12.2,-3.06,1.03,178,1.000,0.00,0.00,25.50,13.13,86,41.72,2.54,2581,-1.28,0.000,-4.74,19,0.00,0
778.012,8.59,-3.91,14.81,12.2,-3.12,1.03,178,1.000,0.00,0.00,25.50,13.23,86,40.55,2.52,2572,-1.17,0.000,-4.74,20,0.00,0
778.114,8.59,-3.91,14.47,12.5,-3.08,1.04,178,1.000,0.00,0.00,24.50,13.18,86,42.23,2.56,2587,-1.02,0.000,-4.33,20,0.00,0
778.217,9.38,-3.91,14.70,12.2,-2.78,1.05,178,1.000,0.00,0.00,25.00,13.15,86,41.17,2.54,2568,-1.55,0.000,-4.76,20,0.00,0
778.329,9.38,-3.91,14.59,11.8,-2.94,1.04,178,1.000,0.00,0.00,25.50,13.24,86,40.29,2.52,2586,-1.72,0.000,-4.72,19,0.00,0
778.430,9.38,-3.91,14.36,12.5,-3.21,1.03,178,1.000,0.00,0.00,26.00,13.20,86,42.98,2.58,2595,-1.33,0.000,-4.35,20,0.00,0
778.545,9.38,-3.91,14.59,12.2,-2.83,1.05,178,1.000,0.00,0.00,25.00,13.28,86,38.61,2.54,2577,-1.49,0.000,-4.72,20,0.00,0
778.645,9.38,-3.91,14.70,12.2,-2.90,1.03,178,1.000,0.00,0.00,25.50,13.19,86,41.17,2.54,2592,-1.33,0.000,-4.72,19,0.00,0
778.750,9.38,-3.91,14.59,11.8,-3.13,1.02,178,1.000,0.00,0.00,27.00,12.74,86,39.15,2.52,2582,-1.00,0.000,-5.09,20,0.00,0
778.863,9.38,-3.91,14.36,12.2,-3.16,1.02,178,1.000,0.00,0.00,26.00,13.33,86,41.69,2.56,2603,-1.22,0.000,-4.72,20,0.00,0
778.963,9.38,-3.91,14.59,12.2,-2.94,1.04,178,1.000,0.00,0.00,26.00,13.23,86,41.70,2.56,2601,-1.36,0.000,-4.74,20,0.00,0
779.078,10.16,-3.91,14.70,12.2,-2.91,1.04,178,1.000,0.00,0.00,25.00,13.32,86,43.50,2.52,2589,-1.72,0.000,-4.72,19,0.00,0
779.184,10.16,-3.91,14.47,11.8,-3.12,1.02,178,1.000,0.00,0.00,26.50,13.26,86,39.91,2.52,2607,-1.21,0.000,-4.74,19,0.00,0
779.286,9.38,-3.91,14.36,12.2,-3.06,1.02,178,1.000,0.00,0.00,27.00,13.27,86,40.66,2.54,2592,-1.22,0.000,-5.09,20,0.00,0
779.397,10.16,-3.91,14.59,12.2,-3.00,1.03,178,1.000,0.00,0.00,26.00,13.37,86,41.57,2.54,2598,-1.34,0.000,-4.72,19,0.00,0
779.497,10.16,-3.91,14.70,12.2,-3.06,1.02,178,1.000,0.00,0.00,27.00,13.31,86,40.28,2.52,2615,-1.61,0.000,-5.07,19,0.00,0
779.612,10.16,-3.91,14.36,12.2,-3.07,1.03,178,1.000,0.00,0.00,26.00,13.40,86,38.48,2.54,2599,-1.22,0.000,-5.07,19,0.00,0
779.712,9.38,-3.91,14.47,11.8,-3.04,1.02,178,1.000,0.00,0.00,26.50,13.40,84,39.79,2.52,2618,-1.53,0.000,-5.05,19,0.00,0
779.825,9.38,-3.91,14.47,11.8,-3.35,0.99,178,1.000,0.00,0.00,28.50,12.78,84,38.53,2.48,2620,-1.31,0.000,-5.07,18,0.00,0
779.929,8.59,-3.91,14.24,11.8,-3.56,0.98,178,1.000,0.00,0.00,29.00,12.88,84,36.08,2.50,2606,-1.04,0.000,-5.07,18,0.00,0
780.031,8.59,-3.91,14.47,11.4,-3.55,0.98,178,1.000,0.00,0.00,29.00,12.88,84,37.65,2.48,2624,-1.08,0.000,-5.05,18,0.00,0
780.138,9.38,-3.91,14.59,11.0,-3.76,0.96,178,1.000,0.00,0.00,31.00,12.26,84,36.14,2.46,2628,-0.87,0.000,-5.07,17,0.00,0
780.249,8.59,-3.91,14.24,11.0,-4.12,0.93,178,1.000,0.00,0.00,32.50,11.79,84,36.13,2.44,2614,-0.47,0.000,-5.05,17,0.00,0
780.354,7.81,-3.91,14.36,9.0,-4.20,0.92,178,1.000,0.00,0.00,34.50,11.14,84,32.06,2.34,2628,-0.02,0.000,-5.05,15,0.00,0
780.458,7.03,-3.91,14.24,8.2,-5.21,0.82,178,1.000,0.00,0.00,41.50,10.04,84,27.96,2.26,2616,0.64,0.000,-5.07,14,0.00,0
780.569,5.47,-3.91,14.01,7.8,-6.05,0.73,178,1.000,0.00,0.00,45.50,9.56,84,23.99,2.16,2616,1.59,0.000,-5.05,13,0.00,0
780.674,5.47,-3.91,14.13,6.7,-6.79,0.65,178,1.000,0.00,0.00,47.00,8.36,84,25.30,2.10,2631,2.34,0.000,-5.05,10,0.00,0
780.778,3.91,-3.91,14.13,5.1,-7.76,0.54,178,1.000,0.00,0.00,47.00,6.13,84,15.57,1.90,2614,3.27,0.000,-5.07,9,0.00,0
780.880,2.34,-3.91,14.01,4.7,-8.80,0.43,180,1.000,0.00,0.00,45.00,6.17,84,14.52,1.86,2612,4.27,0.000,-5.05,9,0.00,0
780.994,3.12,-3.91,14.24,5.1,-9.18,0.38,180,1.000,0.00,0.00,43.00,5.57,84,14.45,1.86,2629,4.63,0.000,-5.05,9,0.00,0
781.094,2.34,-4.69,14.36,5.1,-9.43,0.37,180,1.000,0.00,0.00,42.00,5.56,84,14.12,1.84,2605,4.78,0.000,-5.07,9,0.00,0
781.208,3.12,-4.69,14.59,5.1,-9.54,0.35,180,1.000,0.00,0.00,42.00,5.04,84,14.12,1.84,2606,4.90,0.000,-5.05,9,0.00,0
781.312,3.91,-4.69,14.81,5.1,-9.58,0.35,180,1.000,0.00,0.00,41.50,5.56,86,14.59,1.88,2624,4.92,0.000,-5.05,9,0.00,0
781.416,4.69,-4.69,14.93,5.5,-9.55,0.36,180,1.000,0.00,0.00,42.00,5.56,86,14.86,1.88,2604,4.89,0.000,-5.07,9,0.00,0
781.526,5.47,-4.69,14.93,5.1,-9.55,0.36,180,1.000,0.00,0.00,42.50,5.59,86,14.72,1.88,2602,4.93,0.000,-5.05,9,0.00,0
781.630,6.25,-5.47,14.81,5.1,-9.58,0.36,180,1.000,0.00,0.00,42.00,5.55,86,14.79,1.88,2622,4.95,0.000,-5.07,9,0.00,0
781.740,6.25,-5.47,14.59,5.5,-9.61,0.36,180,1.000,0.00,0.00,42.00,5.58,86,14.65,1.88,2599,4.96,0.000,-5.07,9,0.00,0
781.851,5.47,-5.47,14.59,5.9,-9.61,0.36,180,1.000,0.00,0.00,42.50,5.57,86,14.86,1.88,2612,4.98,0.000,-5.07,10,0.00,0
781.955,5.47,-5.47,14.47,6.3,-9.60,0.36,180,1.000,0.00,0.00,42.50,5.55,86,16.10,1.94,2616,4.90,0.000,-5.07,11,0.00,0
782.059,5.47,-3.91,14.47,6.7,-9.36,0.40,180,1.000,0.00,0.00,45.50,6.12,86,17.77,1.98,2594,4.70,0.000,-5.07,11,0.00,0
782.169,6.25,-3.91,14.70,7.8,-9.04,0.44,180,1.000,0.00,0.00,46.00,6.66,86,21.36,2.12,2617,4.22,0.000,-5.07,14,0.00,0
782.275,7.81,-3.91,14.93,8.2,-8.23,0.54,180,1.000,0.00,0.00,48.00,7.74,86,24.33,2.18,2592,3.12,0.000,-5.07,14,0.00,0
782.376,9.38,-3.91,15.04,7.8,-7.62,0.60,180,1.000,0.00,0.00,47.50,8.37,86,23.72,2.16,2597,2.97,0.000,-5.07,14,0.00,0
782.489,9.38,-3.91,14.81,8.2,-7.54,0.60,180,1.000,0.00,0.00,47.50,8.31,86,24.24,2.18,2614,2.85,0.000,-5.07,15,0.00,0
782.590,8.59,-3.91,14.24,8.6,-7.36,0.63,180,1.000,0.00,0.00,47.00,8.93,86,26.70,2.24,2598,2.45,0.000,-5.09,15,0.00,0
782.694,8.59,-3.91,14.47,9.8,-7.00,0.68,180,1.000,0.00,0.00,46.50,10.04,86,28.96,2.28,2615,2.34,0.000,-5.07,16,0.00,0
782.808,9.38,-3.91,14.70,9.8,-6.51,0.72,180,1.000,0.00,0.00,45.50,9.98,86,29.89,2.32,2616,1.76,0.000,-5.07,16,0.00,0
782.911,10.16,-3.91,14.70,10.6,-6.18,0.76,180,1.000,0.00,0.00,43.50,10.06,86,31.57,2.36,2602,1.35,0.000,-5.07,17,0.00,0
783.014,9.38,-3.91,14.59,11.0,-5.72,0.81,180,1.000,0.00,0.00,40.00,11.17,86,33.29,2.40,2617,1.02,0.000,-5.05,18,0.00,0
783.125,9.38,-3.91,14.47,11.4,-5.43,0.84,180,1.000,0.00,0.00,39.50,11.12,86,33.35,2.42,2606,0.63,0.000,-5.07,18,0.00,0
783.228,9.38,-3.91,14.24,11.4,-5.04,0.88,180,1.000,0.00,0.00,36.50,11.75,86,34.83,2.42,2604,0.32,0.000,-5.05,18,0.00,0
783.333,8.59,-3.91,14.36,11.4,-4.84,0.90,180,1.000,0.00,0.00,35.50,11.67,86,34.72,2.42,2623,0.20,0.000,-5.05,18,0.00,0
783.449,7.81,-3.91,14.24,11.4,-4.93,0.88,180,1.000,0.00,0.00,36.50,11.70,86,34.60,2.42,2611,0.28,0.000,-5.07,18,0.00,0
783.553,7.03,-3.91,14.13,11.4,-4.87,0.91,180,1.000,0.00,0.00,34.50,11.78,86,36.08,2.44,2610,0.07,0.000,-5.05,18,0.00,0
783.653,7.03,-3.91,14.47,11.4,-4.64,0.92,180,1.000,0.00,0.00,34.50,11.72,86,35.70,2.44,2632,0.03,0.000,-5.05,18,0.00,0
783.765,7.03,-3.91,14.36,11.4,-4.70,0.92,180,1.000,0.00,0.00,34.00,11.72,86,38.26,2.44,2616,-0.00,0.000,-5.07,18,0.00,0
783.869,5.47,-3.91,14.24,11.4,-4.65,0.92,180,1.000,0.00,0.00,34.00,11.82,86,35.46,2.44,2620,-0.01,0.000,-5.05,18,0.00,0
783.980,5.47,-3.91,14.36,11.8,-4.61,0.92,180,1.000,0.00,0.00,33.50,11.74,86,36.82,2.46,2639,-0.04,0.000,-5.03,18,0.00,0
784.085,6.25,-3.91,14.59,11.8,-4.42,0.94,180,1.000,0.00,0.00,33.00,11.76,86,36.95,2.46,2626,-0.20,0.000,-5.05,18,0.00,0
784.190,6.25,-3.91,14.47,11.8,-4.52,0.94,180,1.000,0.00,0.00,32.50,11.85,86,37.57,2.48,2626,-0.24,0.000,-5.03,19,0.00,0
784.302,5.47,-3.91,14.36,11.8,-4.31,0.95,180,1.000,0.00,0.00,32.00,12.34,86,36.57,2.46,2648,-0.29,0.000,-5.03,18,0.00,0
784.403,5.47,-3.91,14.36,11.8,-4.36,0.95,180,1.000,0.00,0.00,33.00,11.80,86,37.32,2.48,2650,-0.37,0.000,-5.05,19,0.00,0
784.513,5.47,-3.91,14.47,11.8,-4.21,0.96,180,1.000,0.00,0.00,31.50,12.46,86,37.69,2.48,2637,-0.42,0.000,-5.05,18,0.00,0
784.619,5.47,-3.91,14.47,11.8,-4.18,0.97,180,1.000,0.00,0.00,31.50,12.47,86,37.07,2.48,2656,-0.42,0.000,-5.03,19,0.00,0
784.720,5.47,-3.91,14.47,11.8,-4.13,0.98,180,1.000,0.00,0.00,30.50,12.41,86,38.44,2.50,2660,-0.65,0.000,-5.03,18,0.00,0
784.834,5.47,-3.91,14.59,12.2,-4.10,0.99,180,1.000,0.00,0.00,29.50,12.53,86,40.18,2.54,2651,-0.05,0.040,-4.72,21,0.00,0
784.936,5.47,-3.91,14.59,13.3,-3.46,1.09,180,1.000,0.00,0.00,26.00,15.98,86,48.02,2.68,2658,1.43,0.300,-2.30,23,0.00,0
785.040,5.47,-3.91,14.24,12.9,-2.27,1.16,180,1.000,0.00,0.00,29.00,14.71,86,44.81,2.62,2672,-0.84,0.580,-3.11,21,0.00,0
785.147,3.12,-3.91,14.13,13.7,-2.61,1.14,180,1.000,0.00,0.00,34.00,14.77,86,44.49,2.68,2688,0.33,0.840,-3.52,24,0.00,0
785.256,3.12,-3.91,14.36,14.1,-2.09,1.20,180,1.000,0.00,0.00,37.00,15.99,86,51.13,2.72,2663,1.27,1.000,-1.20,24,0.00,0
785.360,3.12,-3.91,14.47,13.3,-1.65,1.25,180,1.000,0.00,0.00,36.00,16.05,86,50.70,2.70,2669,-1.18,1.000,-1.90,22,0.00,0
785.475,3.12,-3.91,14.36,12.9,-1.89,1.22,180,1.000,0.00,0.00,36.50,15.39,84,46.23,2.66,2691,-0.23,1.000,-3.09,23,0.00,0
785.575,2.34,-3.91,14.24,13.7,-1.97,1.24,180,1.000,0.00,0.00,36.50,16.04,84,53.69,2.72,2700,0.01,1.000,-2.30,24,0.00,0
785.687,2.34,-3.91,14.59,13.3,-1.35,1.28,180,1.000,0.00,0.00,35.50,16.06,84,51.41,2.74,2689,-1.03,1.000,-1.90,23,0.00,0
785.788,3.12,-3.91,14.70,13.3,-1.37,1.26,180,1.000,0.00,0.00,35.50,16.19,84,51.13,2.72,2696,-0.93,1.000,-2.28,24,0.00,0
785.899,3.12,-3.91,14.47,13.3,-1.31,1.28,180,1.000,0.00,0.00,35.50,16.25,84,51.97,2.76,2720,-0.99,1.000,-2.69,24,0.00,0
786.005,3.91,-3.91,14.70,12.5,-1.05,1.28,180,1.000,0.00,0.00,35.50,16.13,84,50.00,2.70,2720,-2.80,1.000,-3.07,21,0.00,0
786.109,3.91,-3.91,14.47,11.8,-1.75,1.23,180,1.000,0.00,0.00,37.00,14.40,84,45.84,2.64,2721,-2.32,1.000,-4.70,20,0.00,0
786.221,3.12,-3.91,14.13,11.8,-2.59,1.14,180,1.000,0.00,0.00,38.50,13.84,84,43.26,2.60,2703,-1.92,1.000,-4.97,20,0.00,0
786.323,2.34,-3.91,14.36,11.8,-2.96,1.09,180,1.000,0.00,0.00,38.50,14.00,84,44.30,2.62,2719,-1.61,1.000,-4.97,20,0.00,0
786.425,3.12,-3.91,14.93,12.5,-2.76,1.12,180,1.000,0.00,0.00,38.00,14.63,84,49.01,2.68,2725,-1.19,1.000,-4.27,22,0.00,0
786.538,6.25,-3.91,15.39,12.5,-1.96,1.17,180,1.000,0.00,0.00,37.50,15.19,84,47.31,2.66,2722,-1.92,1.000,-4.27,20,0.00,0
786.639,6.25,-3.91,14.70,12.5,-2.30,1.14,180,1.000,0.00,0.00,38.00,14.56,84,45.33,2.64,2747,-1.46,1.000,-4.68,21,0.00,0
786.745,5.47,-3.91,14.24,12.5,-2.27,1.13,180,1.000,0.00,0.00,38.00,14.57,84,48.30,2.68,2751,-2.08,1.000,-4.27,20,0.00,0
786.858,5.47,-3.91,14.59,12.5,-2.28,1.12,180,1.000,0.00,0.00,38.50,14.62,84,46.49,2.66,2758,-1.52,1.000,-4.27,21,0.00,0
786.962,5.47,-3.91,14.47,12.5,-2.34,1.12,180,1.000,0.00,0.00,38.50,14.64,84,47.03,2.66,2764,-1.06,1.000,-4.68,21,0.00,0
787.067,6.25,-3.91,14.59,12.2,-2.15,1.14,180,1.000,0.00,0.00,38.00,14.65,84,47.17,2.66,2747,-1.66,1.000,-4.27,21,0.00,0
787.175,6.25,-3.91,14.59,12.5,-2.31,1.12,180,1.000,0.00,0.00,38.50,14.78,84,46.49,2.64,2754,-1.96,1.000,-4.68,21,0.00,0
787.278,5.47,-3.91,14.36,12.2,-2.27,1.12,180,1.000,0.00,0.00,38.00,14.78,84,47.03,2.66,2754,-1.99,1.000,-4.25,20,0.00,0
787.388,6.25,-3.91,14.47,12.2,-2.44,1.11,180,1.000,0.00,0.00,38.00,14.82,84,46.62,2.66,2762,-1.77,1.000,-4.66,21,0.00,0
787.492,5.47,-3.91,14.36,11.8,-2.45,1.11,180,1.000,0.00,0.00,38.00,14.84,84,48.53,2.64,2766,-2.02,1.000,-4.91,20,0.00,0
787.598,5.47,-3.91,14.47,12.5,-2.60,1.10,180,1.000,0.00,0.00,38.00,14.90,84,49.29,2.70,2774,-1.49,1.000,-4.25,21,0.00,0
787.709,5.47,-3.91,14.59,12.2,-2.14,1.12,180,1.000,0.00,0.00,38.00,14.89,84,45.97,2.64,2776,-2.04,1.000,-4.66,20,0.00,0
787.813,5.47,-3.91,14.36,12.5,-2.68,1.09,180,1.000,0.00,0.00,38.00,14.35,84,48.02,2.68,2802,-1.18,1.000,-4.23,21,0.00,0
787.924,5.47,-3.91,14.47,12.5,-2.36,1.11,180,1.000,0.00,0.00,38.00,14.94,84,46.89,2.66,2801,-1.47,1.000,-4.64,21,0.00,0
788.025,5.47,-3.91,14.59,12.2,-2.25,1.12,180,1.000,0.00,0.00,38.00,14.95,84,46.76,2.66,2802,-2.21,1.000,-4.64,20,0.00,0
788.140,5.47,-3.91,14.47,12.9,-2.50,1.08,180,1.000,0.00,0.00,38.50,14.40,84,43.54,2.68,2812,-1.35,1.000,-4.25,21,0.00,0
788.244,5.47,-3.91,14.47,12.9,-2.31,1.10,180,1.000,0.00,0.00,38.50,14.92,84,46.59,2.72,2814,-0.74,1.000,-4.25,22,0.00,0
788.346,5.47,-3.91,14.59,12.9,-1.82,1.14,180,1.000,0.00,0.00,38.00,14.94,84,49.01,2.72,2822,-1.50,1.000,-4.25,22,0.00,0
