Time (sec),AF Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.3.0-12522][2004 USDM Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
359.288,14.47,-5.53,0.66,0.00,0.00,6,37.00,22.60,37.66,2086,0.00,1.14,-4.83,11,0.00,0.00,0
359.361,14.47,-5.53,0.66,0.00,0.00,2,37.00,22.69,37.66,2070,0.00,1.14,-4.83,11,0.00,0.00,0
359.442,14.59,-5.53,0.65,0.00,0.00,2,37.00,22.79,37.66,2082,0.00,1.17,-4.83,11,0.00,0.00,0
359.506,14.59,-5.59,0.65,0.00,0.00,2,37.00,22.98,37.66,2119,0.00,1.21,-4.83,11,0.00,0.00,0
359.579,14.47,-5.61,0.65,0.00,0.00,2,37.00,23.25,37.66,2120,0.00,1.25,-4.83,11,0.00,0.00,0
359.652,14.47,-5.65,0.65,0.00,0.00,2,37.00,23.07,37.66,2145,0.00,1.27,-4.83,11,0.00,0.00,0
359.737,14.47,-5.65,0.65,0.00,0.00,2,37.00,22.98,37.66,2161,0.00,1.27,-4.83,11,0.00,0.00,0
359.800,14.47,-5.70,0.64,0.00,0.00,2,37.00,23.08,37.66,2137,0.00,1.29,-4.83,11,0.00,0.00,0
359.883,14.47,-5.72,0.65,0.00,0.00,2,37.00,23.54,37.66,2181,0.00,1.34,-4.83,11,0.00,0.00,0
359.950,14.59,-5.76,0.64,0.00,0.00,2,37.00,23.46,37.66,2173,0.00,1.42,-4.81,11,0.00,0.00,0
360.024,14.47,-5.80,0.64,0.00,0.00,2,37.00,23.26,37.66,2181,0.00,1.51,-4.81,11,0.00,0.00,0
360.098,14.47,-5.90,0.64,0.00,0.00,2,37.00,23.26,37.66,2222,0.00,1.59,-4.81,11,0.00,0.00,0
360.162,14.36,-5.94,0.64,0.00,0.00,2,37.00,23.55,37.66,2225,0.00,1.61,-4.81,11,0.00,0.00,0
360.236,14.59,-5.94,0.64,0.00,0.00,2,37.50,23.65,38.01,2234,0.00,1.63,-4.81,11,0.00,0.00,0
360.314,14.59,-6.01,0.63,0.00,0.00,2,37.50,23.55,38.01,2260,0.00,1.70,-4.81,11,0.00,0.00,0
360.391,14.47,-6.05,0.63,0.00,0.00,2,37.50,23.47,38.01,2246,0.00,1.76,-4.81,11,0.00,0.00,0
360.462,14.47,-6.09,0.63,0.00,0.00,2,37.50,23.28,38.01,2260,0.00,1.78,-4.81,11,0.00,0.00,0
360.527,14.47,-6.13,0.62,0.00,0.00,2,37.50,23.86,38.01,2287,0.00,1.80,-4.81,11,0.00,0.00,0
360.615,14.59,-6.17,0.62,0.00,0.00,2,37.50,23.86,38.01,2274,0.00,1.84,-4.81,11,0.00,0.59,0
360.679,14.59,-6.21,0.62,0.00,0.00,2,37.50,23.28,38.01,2310,0.00,1.93,-4.81,11,0.39,0.00,0
360.746,14.59,-6.23,0.62,0.00,0.00,2,37.50,24.17,38.01,2310,0.00,1.95,-4.80,11,0.00,1.53,0
360.824,14.59,-6.28,0.62,0.00,0.00,2,37.50,23.67,38.01,2340,0.00,2.02,-4.80,11,1.57,1.31,0
360.902,14.47,-6.32,0.62,0.00,0.00,2,37.50,23.57,38.01,2326,0.00,2.11,-4.80,11,1.18,1.57,0
360.969,14.47,-6.34,0.61,0.00,0.00,2,37.50,23.86,38.36,2364,0.00,2.15,-4.80,11,3.53,3.83,0
361.047,14.47,-6.38,0.61,0.00,0.00,2,38.00,24.07,38.36,2343,0.00,2.25,-4.80,11,2.75,2.58,0
361.120,14.36,-6.40,0.61,0.00,0.00,2,38.00,23.48,38.36,2372,0.00,2.29,-4.80,11,4.31,4.13,0
361.185,14.47,-6.48,0.61,0.00,0.00,2,38.00,23.96,38.36,2369,0.00,2.39,-4.87,11,4.31,5.41,0
361.268,14.59,-6.52,0.60,0.00,0.00,2,38.00,23.97,38.36,2371,0.00,2.29,-4.87,11,5.49,6.19,0
361.337,14.36,-6.61,0.59,0.00,0.00,2,38.00,23.40,38.36,2403,0.00,2.53,-4.95,11,6.27,5.82,0
361.410,14.24,-6.81,0.58,0.00,0.00,2,38.00,23.52,38.71,2408,0.00,2.34,-5.34,9,5.88,6.47,0
361.496,14.36,-7.37,0.54,0.00,0.00,2,39.00,18.98,39.41,2421,0.00,3.46,-5.34,9,6.27,5.82,0
361.561,13.90,-7.77,0.50,0.00,0.00,2,39.00,18.83,39.77,2417,0.00,4.39,-5.34,8,7.06,7.04,0
361.636,14.13,-8.10,0.47,0.00,0.00,2,39.00,17.23,39.06,2424,0.00,5.00,-5.34,7,7.45,7.46,0
361.698,14.47,-8.72,0.42,0.00,0.00,2,38.50,14.82,38.36,2414,0.00,5.00,-5.34,7,7.06,6.93,0
361.773,14.24,-9.05,0.39,0.00,0.00,2,38.00,14.44,37.66,2413,0.00,5.00,-5.34,7,7.84,7.32,0
361.858,14.13,-9.24,0.37,0.00,0.00,2,37.50,14.35,37.66,2422,0.00,5.00,-5.34,7,7.45,6.01,0
361.921,14.36,-9.34,0.36,0.00,0.00,2,37.00,14.25,37.66,2400,0.00,5.00,-5.34,7,5.88,7.60,0
361.999,14.70,-9.44,0.36,0.00,0.00,2,37.50,14.21,37.66,2412,0.00,5.00,-5.34,7,7.45,8.74,0
362.075,14.81,-9.49,0.35,0.00,0.00,2,37.00,14.17,37.30,2414,0.00,5.00,-5.34,7,8.63,6.85,0
362.137,14.81,-9.48,0.35,0.00,0.00,2,37.00,14.25,37.30,2402,0.00,5.00,-5.34,7,6.67,6.14,0
362.214,14.81,-9.44,0.36,0.00,0.00,2,37.00,14.37,37.30,2412,0.00,5.00,-5.34,7,5.10,5.23,0
362.283,14.81,-9.44,0.36,0.00,0.00,2,37.00,14.50,37.30,2418,0.00,5.00,-5.34,7,7.06,7.08,0
362.364,14.81,-9.40,0.36,0.00,0.00,2,37.00,14.41,37.30,2422,0.00,5.00,-5.34,7,7.45,7.45,0
362.431,14.70,-9.32,0.37,0.00,0.00,2,37.00,14.81,37.30,2374,0.00,5.00,-5.34,7,4.31,6.61,0
362.512,14.59,-9.28,0.37,0.00,0.00,2,37.50,14.88,37.66,2399,0.00,5.00,-5.34,7,6.67,7.64,0
362.577,14.70,-9.26,0.37,0.00,0.00,2,37.50,15.12,37.66,2427,0.00,5.00,-5.34,7,7.45,4.72,0
362.663,14.59,-9.17,0.38,0.00,0.00,2,37.50,15.42,37.66,2400,0.00,5.00,-5.34,8,4.71,6.01,0
362.725,14.47,-9.03,0.39,0.00,0.00,2,38.00,17.02,38.01,2421,0.00,5.00,-5.34,9,5.88,5.78,0
362.804,14.59,-8.72,0.41,0.00,0.00,2,38.00,17.84,38.36,2393,0.00,5.00,-5.34,9,5.88,5.59,0
362.881,14.70,-8.45,0.44,0.00,0.00,2,38.50,18.37,38.71,2406,0.00,5.00,-5.34,9,6.27,6.38,0
362.940,14.70,-8.24,0.45,0.00,0.00,2,39.00,18.94,39.06,2394,0.00,5.00,-5.34,9,5.49,5.64,0
363.013,14.36,-8.06,0.47,0.00,0.00,2,39.00,19.59,39.41,2399,0.00,5.00,-5.34,10,6.67,6.18,0
363.102,14.13,-7.95,0.48,0.00,0.00,2,39.00,19.74,39.41,2419,0.00,4.77,-5.34,10,7.06,5.04,0
363.165,14.24,-7.81,0.49,0.00,0.00,2,39.00,19.98,39.77,2384,0.00,4.34,-5.34,10,5.10,7.50,0
363.243,14.47,-7.75,0.50,0.00,0.00,2,39.50,20.15,39.77,2425,0.00,4.44,-5.14,11,7.45,8.64,0
363.305,14.59,-7.52,0.52,0.00,0.00,2,39.50,22.11,39.41,2395,0.00,3.97,-5.14,11,8.63,5.73,0
363.378,14.59,-7.35,0.54,0.00,0.00,2,39.00,22.39,39.41,2446,0.00,3.93,-5.05,11,5.88,8.79,0
363.462,14.36,-7.23,0.54,0.00,0.00,2,39.00,22.85,39.06,2450,0.00,4.11,-4.87,11,8.63,8.55,0
363.534,14.24,-7.10,0.56,0.00,0.00,2,39.00,23.03,39.06,2405,0.00,3.79,-4.87,11,6.27,6.33,0
363.606,14.47,-7.00,0.57,0.00,0.00,2,39.00,23.41,39.06,2467,0.00,3.79,-4.78,11,10.20,10.41,0
363.674,14.47,-6.96,0.57,0.00,0.00,2,38.50,23.49,38.71,2471,0.00,3.93,-4.70,11,9.41,9.74,0
363.762,14.36,-6.88,0.58,0.00,0.00,2,38.50,23.59,38.71,2428,0.00,3.83,-4.68,11,7.84,11.48,0
363.820,14.24,-6.88,0.58,0.00,0.00,2,38.50,23.99,38.71,2491,0.00,3.74,-4.68,11,11.37,11.62,0
363.896,14.36,-6.88,0.58,0.00,0.00,2,38.50,24.09,38.71,2466,0.00,3.60,-4.70,11,11.76,10.00,0
363.968,14.36,-6.85,0.58,0.00,0.00,2,38.50,24.39,38.71,2486,0.00,3.88,-4.58,11,9.80,12.12,0
364.049,14.36,-6.86,0.58,0.00,0.00,2,38.50,24.39,38.71,2518,0.00,3.93,-4.58,11,12.16,13.09,0
364.116,14.24,-6.90,0.58,0.00,0.00,2,38.50,24.09,38.71,2509,0.00,3.79,-4.68,11,11.37,11.43,0
364.191,14.36,-7.02,0.57,0.00,0.00,2,38.50,23.12,39.06,2496,0.00,2.99,-5.12,10,11.76,11.77,0
364.264,14.36,-7.39,0.54,0.00,0.00,2,39.00,21.99,39.41,2515,0.00,3.04,-5.34,5,14.12,14.54,0
364.337,14.01,-8.60,0.45,0.00,0.00,2,39.50,15.36,38.71,2525,0.00,5.00,-5.34,3,13.33,12.73,0
364.409,13.21,-9.88,0.34,0.00,0.00,2,38.00,11.00,36.60,2531,0.00,5.00,-5.34,0,12.55,11.92,0
364.478,12.63,-10.91,0.24,0.00,0.00,2,35.50,6.25,32.03,2498,0.00,5.00,-5.34,0,0.00,11.68,0
364.550,12.29,-11.41,0.18,0.00,0.00,2,32.00,5.43,28.52,2438,0.00,5.00,-5.34,0,0.00,8.30,0
364.636,12.52,-11.70,0.15,0.00,0.00,2,26.00,5.28,25.35,2468,0.00,5.00,-5.34,0,0.00,10.09,0
364.703,14.24,-11.74,0.14,0.00,0.00,2,22.50,5.28,21.84,2513,0.00,5.00,-5.34,0,0.00,12.83,0
364.771,15.04,-11.72,0.13,0.00,0.00,2,19.50,5.22,18.67,2461,0.00,5.00,-5.34,0,0.00,9.70,0
364.848,16.31,-11.81,0.13,0.00,0.00,2,16.50,5.13,14.80,2404,0.00,5.00,-5.34,0,0.00,6.28,0
364.922,15.04,-11.87,0.12,0.00,0.00,2,13.00,4.75,11.99,2463,0.00,5.00,-5.34,0,0.00,9.74,0
364.989,16.31,-11.81,0.12,0.00,0.00,2,11.50,4.71,11.99,2445,0.00,5.00,-5.34,0,0.00,4.64,0
365.063,19.64,-11.74,0.12,0.00,0.00,2,11.50,4.68,11.99,2377,0.00,5.00,-5.34,0,0.00,7.22,0
365.135,23.43,-11.74,0.12,0.00,0.00,2,11.50,4.71,11.99,2405,0.00,5.00,-5.34,0,0.00,6.33,0
365.208,25.38,-11.74,0.12,0.00,0.00,2,11.50,4.71,11.99,2339,0.00,5.00,-5.34,0,0.00,2.36,0
365.286,25.38,-11.72,0.12,0.00,0.00,2,11.50,4.71,11.99,2364,0.00,5.00,-5.34,0,0.00,3.86,0
365.361,24.69,-11.74,0.12,0.00,0.00,2,11.50,4.68,11.99,2344,0.00,5.00,-5.34,0,0.00,2.66,0
365.434,23.77,-11.74,0.12,0.00,0.00,2,11.50,4.59,11.99,2322,0.00,5.00,-5.34,0,0.00,1.31,0
365.507,23.89,-11.72,0.12,0.00,0.00,2,11.50,4.71,11.99,2290,0.00,5.00,-5.34,0,0.00,0.15,0
365.582,23.77,-11.74,0.12,0.00,0.00,2,11.50,4.65,11.99,2302,0.00,5.00,-5.34,0,0.00,0.00,0
365.652,24.00,-11.74,0.12,0.00,0.00,2,11.50,4.65,11.99,2261,0.00,5.00,-5.34,0,0.00,0.00,0
365.725,23.66,-11.74,0.12,0.00,0.00,2,11.50,4.59,11.99,2259,0.00,5.00,-5.34,0,0.00,0.00,0
365.803,23.77,-11.74,0.12,0.00,0.00,2,11.50,4.52,11.99,2228,0.00,5.00,-5.34,0,0.00,0.00,0
365.866,23.89,-11.66,0.12,0.00,0.00,2,11.50,4.52,11.99,2199,0.00,5.00,-5.34,0,0.00,0.00,0
365.939,23.89,-11.64,0.12,0.00,0.00,2,11.50,4.50,11.99,2197,0.00,5.00,-5.34,0,0.00,0.00,0
366.025,24.12,-11.64,0.12,0.00,0.00,2,11.50,4.52,11.99,2187,0.00,5.00,-5.34,0,0.00,0.00,0
366.087,23.77,-11.62,0.12,0.00,0.00,2,11.50,4.52,11.99,2161,0.00,5.00,-5.34,0,0.00,0.00,0
366.170,23.77,-11.60,0.12,0.00,0.00,2,11.50,4.52,13.05,2158,0.00,5.00,-5.34,5,0.00,0.00,0
366.234,23.77,-10.94,0.15,0.00,0.00,2,9.00,7.17,18.67,2128,0.00,5.00,-5.34,7,0.00,0.00,0
366.312,23.89,-10.07,0.23,0.00,0.00,2,-3.00,10.53,25.35,2162,0.00,5.00,-5.34,9,0.00,0.00,0
366.389,24.00,-8.95,0.34,0.00,0.00,2,20.00,15.77,34.84,2166,0.00,5.00,-5.34,9,0.00,0.00,0
366.457,23.54,-8.39,0.41,0.00,0.00,2,34.50,17.30,38.01,2152,0.00,5.00,-5.34,9,0.00,0.00,0
366.525,16.54,-8.01,0.45,0.00,0.00,2,38.50,17.45,38.71,2113,0.00,4.72,-5.34,9,0.00,0.00,0
366.612,15.39,-7.70,0.47,0.00,0.00,2,39.00,17.38,39.06,2120,0.00,4.02,-5.34,9,0.00,0.00,0
366.669,15.04,-7.54,0.49,0.00,0.00,2,39.00,18.04,39.77,2159,0.00,3.83,-5.32,11,0.00,0.00,0
366.745,14.93,-7.00,0.53,0.00,0.00,2,39.00,21.32,39.06,2150,0.00,3.74,-4.89,11,0.00,0.00,0
366.820,14.81,-6.50,0.58,0.00,0.00,2,38.50,22.27,38.36,2140,0.00,3.27,-1.59,17,0.00,9.27,0
366.908,14.47,-4.54,0.69,0.00,0.00,2,38.00,31.43,36.25,2194,0.00,5.00,-1.28,18,5.10,10.18,0
366.970,14.24,-3.46,0.82,0.00,0.00,2,35.50,34.15,34.49,2217,0.00,3.18,-1.24,18,9.80,10.49,0
367.043,13.21,-3.02,0.87,0.00,0.00,2,34.00,33.75,34.14,2224,0.00,2.62,-1.18,18,10.59,10.49,0
367.122,14.47,-2.90,0.89,0.00,0.00,2,34.00,33.66,34.14,2258,0.00,2.48,-1.24,16,10.59,10.18,0
367.184,13.32,-3.17,0.88,0.00,0.00,2,34.50,31.39,34.49,2246,0.00,1.57,-2.20,16,10.20,6.82,0
367.261,13.09,-3.48,0.86,0.00,0.00,2,34.50,31.52,35.20,2264,0.00,1.82,-2.19,16,6.67,6.82,0
367.332,13.67,-3.60,0.84,0.00,0.00,2,35.50,32.42,35.20,2339,0.00,1.89,-2.22,16,8.24,8.37,0
367.406,13.78,-3.67,0.85,0.00,0.00,2,35.00,32.89,35.20,2289,0.00,1.95,-2.26,15,6.67,6.06,0
367.486,13.55,-3.93,0.83,0.00,0.00,2,35.50,31.31,35.55,2346,0.00,1.53,-2.90,15,7.06,7.65,0
367.548,13.32,-4.20,0.80,0.00,0.00,2,35.50,30.67,35.90,2369,0.00,1.89,-2.90,15,7.45,7.42,0
367.622,13.32,-4.25,0.79,0.00,0.00,2,35.50,30.92,36.25,2364,0.00,1.91,-2.90,15,7.45,8.32,0
367.706,13.32,-4.37,0.79,0.00,0.00,2,36.00,31.63,36.25,2429,0.00,2.15,-2.86,15,8.24,10.81,0
367.773,14.13,-4.45,0.78,0.00,0.00,2,36.00,31.76,36.25,2427,0.00,2.15,-2.86,15,10.59,10.69,0
367.853,14.13,-4.39,0.79,0.00,0.00,2,36.00,32.07,36.25,2416,0.00,2.06,-2.88,15,10.20,10.12,0
367.925,14.47,-4.43,0.79,0.00,0.00,2,36.00,32.18,36.25,2459,0.00,2.20,-2.84,15,12.16,13.15,0
367.990,14.47,-4.45,0.79,0.00,0.00,2,36.00,32.51,36.25,2461,0.00,2.29,-2.84,15,12.55,12.44,0
368.061,14.36,-4.47,0.79,0.00,0.00,2,36.00,32.51,36.25,2480,0.00,2.34,-2.82,15,13.33,13.77,0
368.146,14.36,-4.47,0.79,0.00,0.00,2,36.00,33.05,36.25,2506,0.00,2.53,-2.80,15,14.90,15.30,0
368.212,14.47,-4.51,0.79,0.00,0.00,2,36.00,33.14,36.25,2516,0.00,2.71,-2.78,15,15.29,17.39,0
368.279,14.47,-4.56,0.78,0.00,0.00,2,36.50,32.93,36.60,2556,0.00,2.71,-2.80,15,17.25,16.63,0
368.353,14.47,-4.58,0.78,0.00,0.00,2,36.50,33.06,36.60,2540,0.00,2.57,-2.80,15,16.47,16.54,0
368.431,14.59,-4.64,0.78,0.00,0.00,2,36.50,32.94,36.60,2588,0.00,2.53,-2.96,13,16.47,18.79,0
368.503,14.59,-5.34,0.74,0.00,0.00,2,36.50,28.05,37.66,2603,0.00,0.70,-4.95,10,18.04,18.23,0
368.576,13.44,-6.48,0.63,0.00,0.00,2,38.50,21.41,39.06,2591,0.00,1.63,-5.34,10,17.65,17.53,0
368.649,12.98,-7.25,0.54,0.00,0.00,2,39.00,20.75,39.41,2624,0.00,2.62,-5.39,10,19.61,19.64,0
368.727,13.67,-7.56,0.50,0.00,0.00,2,39.50,20.32,39.77,2593,0.00,3.51,-5.34,9,17.65,17.91,0
368.800,14.81,-7.97,0.48,0.00,0.00,2,39.50,19.84,39.41,2598,0.00,4.34,-5.41,7,18.04,19.61,0
368.868,15.39,-8.68,0.42,0.00,0.00,2,39.00,16.85,38.71,2626,0.00,5.00,-5.36,6,19.61,18.46,0
368.942,15.04,-9.30,0.36,0.00,0.00,2,38.50,13.20,38.01,2595,0.00,5.00,-5.34,6,18.43,17.75,0
369.016,14.13,-9.61,0.33,0.00,0.00,2,38.00,12.71,37.66,2605,0.00,5.00,-5.36,5,17.65,18.34,0
369.092,14.47,-9.94,0.31,0.00,0.00,2,37.50,11.49,37.66,2616,0.00,5.00,-5.34,4,18.43,17.91,0
369.161,14.70,-10.38,0.27,0.00,0.00,2,37.00,10.32,36.95,2574,0.00,5.00,-5.34,4,16.47,16.52,0
369.236,14.81,-10.60,0.25,0.00,0.00,2,36.50,10.06,36.95,2566,0.00,5.00,-5.34,4,16.08,16.04,0
369.325,14.59,-10.77,0.24,0.00,0.00,2,36.50,9.88,36.95,2584,0.00,5.00,-5.34,4,17.25,17.59,0
369.377,14.59,-10.96,0.23,0.00,0.00,2,36.50,9.38,36.95,2592,0.00,5.00,-5.34,3,17.65,16.77,0
369.456,14.59,-11.20,0.21,0.00,0.00,2,36.50,8.36,36.95,2579,0.00,5.00,-5.34,3,16.86,14.47,0
369.531,14.47,-11.27,0.20,0.00,0.00,2,36.50,8.06,36.60,2540,0.00,5.00,-5.34,2,14.51,14.62,0
369.599,14.01,-11.33,0.19,0.00,0.00,2,36.50,8.08,36.60,2554,0.00,5.00,-5.34,2,14.51,15.25,0
369.677,14.47,-11.35,0.19,0.00,0.00,2,36.50,7.86,36.60,2541,0.00,5.00,-5.34,3,15.29,14.52,0
369.742,14.59,-11.33,0.19,0.00,0.00,2,36.50,7.81,36.25,2529,0.00,5.00,-5.34,3,12.94,12.88,0
369.822,15.16,-11.33,0.19,0.00,0.00,2,36.00,7.90,36.25,2494,0.00,5.00,-5.34,3,11.76,11.68,0
369.896,14.93,-11.37,0.19,0.00,0.00,2,36.00,7.81,36.25,2507,0.00,5.00,-5.34,3,12.55,12.97,0
369.964,15.39,-11.39,0.19,0.00,0.00,2,36.00,7.73,36.25,2499,0.00,5.00,-5.34,3,11.76,9.56,0
370.050,15.62,-11.35,0.19,0.00,0.00,2,35.50,7.90,35.90,2459,0.00,5.00,-5.34,3,9.41,10.09,0
370.108,15.50,-11.37,0.19,0.00,0.00,2,36.00,7.94,36.25,2468,0.00,5.00,-5.34,2,10.20,10.73,0
370.185,15.73,-11.35,0.19,0.00,0.00,2,36.00,7.86,35.90,2430,0.00,5.00,-5.34,3,10.59,7.83,0
370.263,15.85,-11.37,0.19,0.00,0.00,2,35.50,7.86,35.90,2427,0.00,5.00,-5.34,3,7.84,7.64,0
370.329,15.16,-11.31,0.19,0.00,0.00,2,35.50,7.98,35.55,2444,0.00,5.00,-5.34,3,8.63,8.69,0
370.414,15.73,-11.25,0.20,0.00,0.00,2,35.50,8.15,35.55,2418,0.00,5.00,-5.34,3,7.06,7.08,0
370.477,15.73,-11.22,0.20,0.00,0.00,2,35.50,8.36,35.55,2402,0.00,5.00,-5.34,5,7.45,7.46,0
370.554,15.73,-10.87,0.22,0.00,0.00,2,35.50,10.33,35.55,2412,0.00,5.00,-5.34,6,6.67,6.55,0
370.627,15.39,-10.44,0.26,0.00,0.00,2,35.50,12.16,36.25,2426,0.00,5.00,-5.34,6,7.45,8.30,0
370.705,13.78,-10.25,0.29,0.00,0.00,2,36.00,12.50,36.25,2413,0.00,5.00,-5.34,6,8.24,5.78,0
370.767,13.44,-10.09,0.31,0.00,0.00,2,36.00,12.63,36.25,2396,0.00,5.00,-5.34,6,5.88,3.33,0
370.842,14.24,-9.96,0.31,0.00,0.00,2,36.00,10.25,36.60,2363,0.00,5.00,-5.34,6,3.14,3.78,0
370.927,15.27,-9.90,0.32,0.00,0.00,2,36.50,13.00,36.60,2343,0.00,5.00,-5.34,6,3.92,2.58,0
370.989,15.39,-9.82,0.32,0.00,0.00,2,36.50,12.73,36.60,2379,0.00,5.00,-5.34,6,4.71,4.77,0
371.067,15.39,-9.84,0.32,0.00,0.00,2,36.50,12.80,36.95,2413,0.00,5.00,-5.34,6,5.49,5.45,0
371.132,14.93,-9.86,0.32,0.00,0.00,2,36.50,13.09,36.60,2379,0.00,5.00,-5.34,6,4.71,4.45,0
371.211,14.59,-9.82,0.33,0.00,0.00,2,36.50,12.82,36.60,2374,0.00,5.00,-5.34,6,4.31,1.53,0
371.284,14.47,-9.77,0.33,0.00,0.00,2,36.50,13.06,36.60,2325,0.00,5.00,-5.34,6,1.57,2.76,0
371.359,14.47,-9.73,0.33,0.00,0.00,2,36.50,13.07,36.60,2346,0.00,5.00,-5.34,6,2.75,2.45,0
371.425,14.36,-9.71,0.33,0.00,0.00,2,36.50,13.10,36.95,2363,0.00,5.00,-5.34,6,2.35,4.77,0
371.512,14.36,-9.73,0.33,0.00,0.00,2,36.50,13.22,36.95,2373,0.00,5.00,-5.34,6,4.71,4.40,0
371.575,14.36,-9.73,0.33,0.00,0.00,2,36.50,13.12,36.60,2346,0.00,5.00,-5.34,6,4.31,2.80,0
371.651,14.36,-9.71,0.34,0.00,0.00,2,36.50,13.25,36.60,2343,0.00,5.00,-5.34,6,2.75,2.58,0
371.719,14.36,-9.73,0.33,0.00,0.00,2,36.50,12.92,36.60,2320,0.00,5.00,-5.34,4,1.18,1.23,0
371.789,14.36,-9.86,0.33,0.00,0.00,2,36.50,12.54,36.25,2364,0.00,5.00,-5.34,0,3.92,3.18,0
371.866,14.13,-10.87,0.25,0.00,0.00,2,34.00,6.84,31.68,2336,0.00,5.00,-5.34,0,0.00,0.59,0
371.938,14.01,-11.29,0.19,0.00,0.00,2,30.50,5.90,28.52,2310,0.00,5.00,-5.34,0,0.00,0.00,0
372.026,12.98,-11.49,0.16,0.00,0.00,2,27.50,5.06,25.00,2243,0.00,5.00,-5.34,0,0.00,0.67,0
372.082,12.52,-11.66,0.15,0.00,0.00,2,25.00,2.69,22.19,2344,0.00,5.00,-5.34,0,0.00,2.63,0
372.159,14.36,-11.68,0.14,0.00,0.00,2,19.00,5.19,19.02,2262,0.00,5.00,-5.34,0,0.00,0.00,0
372.233,15.04,-11.66,0.14,0.00,0.00,2,16.00,5.09,15.16,2228,0.00,5.00,-5.34,0,0.00,0.00,0
372.316,14.93,-11.74,0.14,0.00,0.00,2,13.00,4.78,12.34,2290,0.00,5.00,-5.34,0,0.00,0.00,0
372.381,16.42,-11.74,0.13,0.00,0.00,2,11.50,4.65,11.99,2264,0.00,5.00,-5.34,0,0.00,0.00,0
372.455,19.52,-11.70,0.13,0.00,0.00,2,11.50,4.65,11.99,2223,0.00,5.00,-5.34,0,0.00,0.00,0
372.528,22.62,-11.68,0.13,0.00,0.00,2,11.50,4.65,11.99,2223,0.00,5.00,-5.34,0,0.00,0.00,0
372.593,25.38,-11.70,0.12,0.00,0.00,2,11.50,4.59,11.99,2256,0.00,5.00,-5.34,0,0.00,0.00,0
372.672,25.38,-11.64,0.13,0.00,0.00,2,11.50,4.62,11.99,2184,0.00,5.00,-5.34,0,0.00,0.00,0
372.745,25.38,-11.64,0.13,0.00,0.00,2,11.50,4.59,11.99,2220,0.00,5.00,-5.34,0,0.00,0.00,0
372.823,23.89,-11.64,0.13,0.00,0.00,2,11.50,4.62,11.99,2164,0.00,5.00,-5.34,0,0.00,0.00,0
372.886,24.00,-11.62,0.13,0.00,0.00,2,11.50,4.59,11.99,2143,0.00,5.00,-5.34,0,0.00,0.00,0
372.963,23.66,-11.60,0.13,0.00,0.00,2,11.50,4.52,11.99,2164,0.00,5.00,-5.34,0,0.00,0.00,0
373.033,24.12,-11.60,0.13,0.00,0.00,2,11.50,4.59,11.99,2144,0.00,5.00,-5.34,0,0.00,0.00,0
373.106,24.00,-11.58,0.13,0.00,0.00,2,11.50,4.55,11.99,2105,0.00,5.00,-5.34,0,0.00,0.00,0
373.178,23.77,-11.54,0.13,0.00,0.00,2,11.50,4.50,11.99,2118,0.00,5.00,-5.34,0,0.00,0.00,0
373.262,23.54,-11.52,0.13,0.00,0.00,2,11.50,4.47,11.99,2106,0.00,5.00,-5.34,0,0.00,0.00,0
373.326,23.77,-11.51,0.13,0.00,0.00,2,11.50,4.52,11.99,2078,0.00,5.00,-5.34,0,0.00,0.00,0
373.401,24.00,-11.51,0.13,0.00,0.00,2,11.50,4.47,11.99,2073,0.00,5.00,-5.34,0,0.00,0.00,0
373.469,23.77,-11.51,0.13,0.00,0.00,2,11.50,4.47,11.99,2036,0.00,5.00,-5.34,0,0.00,0.00,0
373.549,23.54,-11.47,0.13,0.00,0.00,2,11.50,4.47,11.99,2032,0.00,5.00,-5.34,0,0.00,0.00,0
373.630,23.66,-11.49,0.13,0.00,0.00,2,11.50,4.41,11.99,2045,0.00,5.00,-5.34,0,0.00,0.00,0
373.693,23.54,-11.47,0.13,0.00,0.00,2,11.50,4.41,11.99,2001,0.00,5.00,-5.34,0,0.00,0.00,0
373.767,23.54,-11.45,0.13,0.00,0.00,2,11.50,4.41,11.99,1978,0.00,5.00,-5.34,0,0.00,0.00,0
373.843,23.89,-11.45,0.13,0.00,0.00,2,11.50,4.35,11.99,1985,0.00,5.00,-5.34,0,0.00,0.00,0
373.911,23.54,-11.43,0.13,0.00,0.00,2,11.50,4.35,11.99,1986,0.00,5.00,-5.34,0,0.00,0.00,0
373.985,23.89,-11.43,0.13,0.00,0.00,2,11.50,4.30,11.99,1952,0.00,5.00,-5.34,0,0.00,0.00,0
374.059,23.77,-11.43,0.13,0.00,0.00,2,11.50,4.24,11.99,1949,0.00,5.00,-5.34,0,0.00,0.00,0
374.135,23.89,-11.39,0.13,0.00,0.00,2,11.50,4.24,11.99,1925,0.00,5.00,-5.34,0,0.00,0.00,0
