Time (sec),AF Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.3.0-12522][2004 USDM Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
372.102,11.25,-1.22,0.46,0.00,0.00,2,41.00,66.17,11.99,6410,-5.03,-5.03,-8.10,0,0.00,17.52,0
372.182,11.25,-6.98,0.25,0.00,0.00,6,41.00,66.17,11.99,6410,0.00,-0.21,-8.10,0,0.00,19.27,0
372.258,13.09,-9.22,0.14,0.00,0.00,6,11.50,11.59,11.99,6082,0.00,-0.21,-8.10,0,0.00,19.27,0
372.320,12.75,-9.96,0.15,0.00,0.00,6,11.50,15.09,11.99,5943,2.95,2.95,-8.10,0,0.00,19.95,0
372.398,18.26,-9.53,0.17,0.00,0.00,6,11.50,17.46,11.99,5764,0.00,1.99,-8.10,0,0.00,21.55,0
372.459,18.26,-9.69,0.20,0.00,0.00,6,11.50,20.18,11.99,5555,0.00,2.34,-8.10,0,0.00,22.90,0
372.537,25.38,-9.88,0.22,0.00,0.00,6,11.50,20.08,11.99,5372,0.00,2.76,-8.10,0,0.00,24.07,0
372.602,23.77,-10.02,0.22,0.00,0.00,3,11.50,19.82,11.99,5158,0.00,3.41,-8.10,0,0.00,24.92,0
372.684,24.46,-10.09,0.23,0.00,0.00,6,11.50,19.82,14.80,4990,0.00,3.27,-8.10,17,0.00,26.98,0
372.750,23.77,-5.59,0.44,0.00,0.00,3,13.50,22.71,22.19,4918,0.00,5.00,8.16,47,20.00,29.19,0
372.829,23.66,0.39,1.02,0.00,-1.05,6,26.00,102.04,20.08,4596,0.00,5.00,14.41,76,24.71,32.67,0
372.902,22.28,2.71,1.40,0.00,-1.05,6,24.50,120.63,17.27,4488,0.00,5.00,16.63,100,29.80,36.20,0
372.964,20.56,4.70,1.62,0.00,-1.05,6,22.00,139.22,14.45,4621,0.00,5.00,17.98,100,34.90,40.70,0
373.042,11.25,7.15,1.90,0.00,0.00,3,19.50,157.94,10.59,4545,0.00,5.00,17.98,100,42.35,42.38,0
373.104,11.25,10.19,2.16,0.00,0.00,3,17.50,178.39,9.18,4624,0.00,5.00,17.98,100,39.22,39.19,0
373.172,11.25,12.67,2.41,0.00,0.00,3,16.50,196.21,8.48,4610,0.00,5.00,17.98,100,38.82,39.05,0
373.250,11.25,15.01,2.61,0.00,-2.11,3,13.50,207.63,8.12,4678,0.00,5.00,17.98,100,39.22,39.33,0
373.312,11.25,16.13,2.68,0.00,-2.11,3,13.50,211.20,8.12,4688,0.00,3.13,17.98,100,37.25,37.11,0
373.392,11.25,16.65,2.70,0.00,-2.11,3,13.50,211.20,8.12,4746,0.00,1.89,17.98,100,37.65,37.79,0
373.454,11.25,16.69,2.68,0.00,-2.11,3,14.00,211.20,8.12,4750,0.00,1.76,17.98,100,35.29,35.43,0
373.533,11.25,16.65,2.67,0.00,-2.11,3,13.50,212.39,8.48,4817,0.00,1.82,17.98,100,36.08,35.97,0
373.596,11.25,16.44,2.64,0.00,-2.11,3,14.00,212.79,8.48,4823,0.00,2.06,17.98,100,34.12,34.09,0
373.682,11.25,16.22,2.63,0.00,-2.11,3,14.00,211.99,8.48,4883,0.00,2.57,17.98,100,33.33,33.54,0
373.741,11.25,16.09,2.61,0.00,-2.11,3,14.00,211.99,8.83,4914,0.00,3.09,17.98,100,32.94,32.91,0
373.809,11.25,15.86,2.59,0.00,-2.11,3,14.00,212.79,8.83,4914,0.00,3.60,17.98,100,32.16,32.22,0
373.879,11.25,15.68,2.57,0.00,-1.41,3,14.00,211.99,8.83,5006,0.00,3.97,17.98,100,32.16,32.03,0
373.951,11.25,15.57,2.57,0.00,-1.41,3,15.00,212.79,8.83,5023,0.00,4.21,17.98,100,31.76,31.70,0
374.026,11.25,15.41,2.56,0.00,-1.41,3,15.50,214.37,9.18,5013,0.00,4.67,17.98,100,30.98,30.99,0
374.105,11.25,15.26,2.55,0.00,-1.41,3,15.50,214.37,9.18,5109,0.00,4.95,17.98,100,30.20,30.07,0
374.163,11.25,15.12,2.54,0.00,-1.41,3,15.50,214.37,9.18,5116,0.00,5.00,17.98,100,29.80,29.79,0
374.236,11.25,15.02,2.53,0.00,-1.41,3,15.50,216.75,9.18,5169,0.00,5.00,17.98,100,27.84,27.95,0
374.316,11.25,14.95,2.53,0.00,-1.41,3,15.50,219.13,9.18,5183,0.00,5.00,17.98,100,28.24,28.44,0
374.380,11.25,14.83,2.53,0.00,-1.41,3,15.50,219.92,9.53,5230,0.00,5.00,17.83,100,26.67,26.83,0
374.455,11.25,14.77,2.53,0.00,-1.41,3,15.50,221.12,9.53,5252,0.00,5.00,17.91,100,26.67,27.14,0
374.519,11.25,14.72,2.52,0.00,-1.41,3,15.50,221.12,9.53,5308,0.00,5.00,17.62,100,27.06,26.14,0
374.593,11.25,14.60,2.52,0.00,-1.41,3,15.50,222.32,9.53,5308,0.00,5.00,17.56,100,26.27,25.95,0
374.668,11.25,14.62,2.51,0.00,-1.41,3,15.50,221.92,9.88,5323,0.00,5.00,17.25,100,25.88,24.86,0
374.736,11.25,14.52,2.52,0.00,-1.41,3,16.00,225.50,9.88,5376,0.00,5.00,17.25,100,24.71,24.86,0
374.804,11.25,14.48,2.52,0.00,-1.41,3,16.00,225.90,9.88,5411,0.00,4.72,17.13,100,24.31,24.39,0
374.872,11.25,14.50,2.51,0.00,-1.41,3,16.00,225.90,9.88,5399,0.00,4.25,16.86,100,23.53,23.46,0
374.951,11.25,14.46,2.51,0.00,-1.41,3,16.00,228.29,9.88,5466,0.00,3.41,16.53,100,23.53,22.38,0
375.026,11.25,14.52,2.50,0.00,-1.41,3,16.00,228.29,10.23,5466,0.00,2.67,16.05,71,22.35,22.23,0
375.093,11.25,12.53,2.42,0.00,-1.76,3,16.50,227.89,14.80,5482,0.00,2.67,16.05,8,22.35,22.23,0
375.155,11.25,-3.25,0.30,0.00,0.00,3,41.50,40.91,11.99,5466,-5.03,-5.03,-8.10,0,12.16,23.48,0
375.236,11.25,-8.04,0.20,0.00,0.00,3,11.50,12.66,11.99,5304,0.00,0.00,-8.10,0,0.00,24.10,0
375.309,11.25,-9.40,0.16,0.00,0.00,3,11.50,14.03,11.99,5172,1.93,1.93,-8.10,0,0.00,24.85,0
375.370,13.32,-9.65,0.17,0.00,0.00,3,11.50,17.30,11.99,5020,0.00,2.29,-8.10,0,0.00,26.68,0
375.447,20.44,-9.57,0.21,0.00,0.00,6,11.50,17.30,11.99,4860,0.00,2.15,-8.10,0,0.00,28.70,0
375.511,24.23,-9.61,0.24,0.00,0.00,6,11.50,19.82,11.99,4746,0.00,2.11,-8.10,0,0.00,31.02,0
375.595,24.23,-9.59,0.25,0.00,0.00,6,11.50,19.82,11.99,4610,0.00,2.06,-8.10,0,0.00,32.74,0
375.661,24.58,-9.59,0.26,0.00,0.00,6,11.50,20.00,11.99,4454,0.00,2.06,-8.10,0,0.00,34.47,0
375.734,23.77,-9.51,0.27,0.00,0.00,6,11.50,20.35,11.99,4322,0.00,1.97,-8.10,0,0.00,35.16,0
375.801,24.12,-9.49,0.28,0.00,0.00,4,11.50,19.91,11.99,4230,0.00,1.89,-8.10,0,0.00,35.16,0
375.878,24.46,-9.42,0.29,0.00,0.00,4,11.50,19.90,11.99,4078,0.00,1.89,-8.10,0,0.00,35.16,0
375.944,24.00,-9.48,0.29,0.00,0.00,4,11.50,19.00,11.99,3981,0.00,1.93,-7.85,0,0.00,35.16,0
376.011,23.89,-9.42,0.29,0.00,0.00,6,11.50,18.10,16.56,3822,0.00,2.48,-9.17,15,0.00,35.16,0
376.083,24.00,-6.30,0.48,0.00,0.00,6,17.50,33.77,25.00,3815,0.00,5.00,0.21,20,20.00,35.16,0
376.150,23.08,-4.08,0.73,0.00,0.00,6,7.50,51.06,30.27,3852,0.00,5.00,0.77,20,24.71,35.16,0
376.229,16.54,-3.42,0.84,0.00,0.00,6,13.00,57.51,37.66,3892,0.00,5.00,1.16,21,29.80,35.16,0
376.291,15.16,-2.88,0.91,0.00,0.00,6,25.00,60.92,35.90,3824,0.00,5.00,1.62,21,34.90,35.16,0
376.363,13.78,-2.51,0.95,0.00,0.00,6,30.50,63.61,35.20,3822,0.00,5.00,1.93,22,35.29,35.16,0
376.440,12.63,-2.01,0.99,0.00,0.00,6,36.50,65.12,34.49,3826,0.00,5.00,2.13,22,35.29,35.16,0
376.517,12.86,-1.72,1.02,0.00,0.00,4,36.00,66.97,31.68,3834,0.00,5.00,2.34,22,35.29,35.16,0
376.573,12.98,-1.39,1.05,0.00,0.00,4,34.50,68.45,29.57,3862,0.00,5.00,2.34,22,35.29,35.16,0
376.649,13.32,-1.06,1.08,0.00,0.00,4,33.50,70.08,27.46,3832,0.00,5.00,2.34,22,35.29,35.16,0
376.714,13.44,-0.87,1.09,0.00,0.00,6,33.00,70.41,26.76,3832,0.00,5.00,2.44,22,35.29,35.16,0
376.792,13.67,-0.73,1.11,0.00,0.00,6,32.50,70.74,26.05,3824,0.00,5.00,2.34,22,35.29,35.16,0
376.868,13.78,-0.58,1.12,0.00,0.00,6,32.00,71.79,25.35,3858,0.00,5.00,2.34,22,35.29,35.16,0
376.933,13.78,-0.52,1.12,0.00,0.00,6,32.00,72.14,25.70,3852,0.00,4.95,2.13,21,35.29,35.16,0
376.998,13.55,-0.75,1.10,0.00,0.00,6,32.00,71.00,28.16,3852,0.00,2.71,0.75,20,35.29,35.16,0
377.084,13.32,-1.60,1.04,0.00,0.00,6,33.00,65.28,33.79,3822,0.00,2.06,-0.31,18,35.29,35.16,0
377.140,12.98,-2.51,0.94,0.00,0.00,6,36.50,60.29,36.95,3860,0.00,1.27,-2.09,16,35.29,35.16,0
377.224,13.32,-3.93,0.81,0.00,0.00,6,38.50,43.59,39.06,3850,0.00,1.34,-3.31,15,35.29,35.16,0
377.289,13.32,-4.93,0.71,0.00,0.00,6,39.50,39.61,40.12,3848,0.00,0.33,-4.93,13,35.29,35.16,0
377.354,14.01,-6.44,0.59,0.00,0.00,6,41.00,30.89,41.88,3818,0.00,0.80,-6.01,12,35.29,35.16,0
377.431,14.01,-7.39,0.50,0.00,0.00,6,42.00,27.96,42.58,3822,0.00,1.51,-6.38,12,35.29,35.16,0
377.508,14.47,-7.95,0.44,0.00,0.00,6,42.00,25.90,42.58,3818,0.00,1.76,-6.65,10,35.29,35.16,0
377.573,14.70,-8.80,0.37,0.00,0.00,6,42.00,20.35,42.58,3844,0.00,1.36,-7.75,8,35.29,35.16,0
377.640,14.70,-9.59,0.30,0.00,0.00,6,42.50,17.16,42.58,3822,0.00,2.39,-7.75,7,35.29,35.16,0
377.707,14.59,-10.27,0.25,0.00,0.00,6,42.50,14.30,42.58,3815,0.00,4.02,-7.72,5,35.29,35.16,0
377.782,14.24,-10.81,0.21,0.00,0.00,4,42.50,11.58,42.58,3769,0.00,5.00,-7.72,5,35.29,35.16,0
377.857,14.36,-11.04,0.18,0.00,0.00,4,42.50,10.88,42.58,3797,0.00,5.00,-7.68,5,35.29,35.16,0
377.924,14.59,-11.02,0.18,0.00,0.00,4,42.50,11.37,42.58,3792,0.00,5.00,-7.66,2,35.29,35.16,0
377.991,15.27,-11.37,0.16,0.00,0.00,4,42.50,10.38,42.58,3786,0.00,5.00,-7.66,2,35.29,35.16,0
378.068,15.62,-11.56,0.14,0.00,0.00,4,42.50,7.60,42.58,3782,0.00,5.00,-7.70,2,35.29,35.16,0
378.141,15.73,-11.64,0.13,0.00,0.00,4,42.50,7.52,42.58,3770,0.00,5.00,-7.68,1,35.29,35.16,0
378.207,16.08,-11.66,0.12,0.00,0.00,6,42.50,7.40,42.23,3752,0.00,5.00,-7.64,1,35.29,35.16,0
378.283,16.31,-11.70,0.12,0.00,0.00,4,39.50,7.15,37.66,3731,0.00,5.00,-7.64,0,0.00,35.16,0
378.347,15.50,-11.76,0.12,0.00,0.00,4,35.50,7.04,33.44,3707,0.00,5.00,-7.60,0,0.00,35.16,0
378.422,16.77,-11.78,0.11,0.00,0.00,4,32.00,6.40,29.22,3711,0.00,5.00,-7.56,0,0.00,35.16,0
378.495,15.96,-11.93,0.10,0.00,0.00,4,27.50,6.24,25.35,3700,0.00,5.00,-7.52,0,0.00,35.16,0
378.563,16.42,-11.87,0.10,0.00,0.00,4,23.50,6.05,20.78,3691,0.00,5.00,-7.50,0,0.00,35.16,0
378.637,17.11,-11.91,0.10,0.00,0.00,4,20.00,6.21,16.56,3687,0.00,5.00,-7.46,0,0.00,35.16,0
378.700,15.16,-11.89,0.10,0.00,0.00,4,16.00,6.21,12.70,3669,0.00,5.00,-7.46,0,0.00,35.16,0
378.786,16.19,-11.87,0.10,0.00,0.00,6,12.00,6.05,11.99,3653,0.00,5.00,-7.44,0,0.00,35.16,0
378.849,20.67,-11.85,0.10,0.00,0.00,6,11.50,5.86,11.99,3650,0.00,5.00,-7.43,0,0.00,35.16,0
378.930,24.23,-11.87,0.10,0.00,0.00,4,11.50,5.83,11.99,3634,0.00,5.00,-7.41,0,0.00,35.16,0
378.984,25.38,-11.87,0.10,0.00,0.00,6,11.50,5.83,11.99,3630,0.00,5.00,-7.41,0,0.00,35.16,0
379.056,25.38,-11.85,0.10,0.00,0.00,6,11.50,5.90,11.99,3625,0.00,5.00,-7.39,0,0.00,35.16,0
379.129,25.04,-11.89,0.10,0.00,0.00,4,11.50,5.65,11.99,3612,0.00,5.00,-7.37,0,0.00,35.16,0
379.211,24.46,-11.87,0.10,0.00,0.00,4,11.50,5.96,11.99,3602,0.00,5.00,-7.35,0,0.00,35.16,0
379.275,24.35,-11.85,0.10,0.00,0.00,4,11.50,5.83,11.99,3595,0.00,5.00,-7.33,0,0.00,35.12,0
379.356,24.35,-11.87,0.10,0.00,0.00,6,11.50,5.77,11.99,3586,0.00,5.00,-7.35,0,0.00,35.16,0
379.418,24.58,-11.89,0.10,0.00,0.00,4,11.50,5.83,11.99,3578,0.00,5.00,-7.33,0,0.00,35.11,0
379.481,24.12,-11.89,0.09,0.00,0.00,6,11.50,5.53,11.99,3592,0.00,5.00,-7.33,0,0.00,35.05,0
379.556,23.89,-11.89,0.09,0.00,0.00,6,11.50,5.74,11.99,3583,0.00,5.00,-7.33,0,0.00,35.05,0
379.623,24.23,-11.97,0.09,0.00,0.00,4,11.50,5.47,11.99,3583,0.00,5.00,-7.31,0,0.00,35.02,0
379.700,23.77,-11.29,0.10,0.00,0.00,6,11.50,3.79,11.99,3563,0.00,5.00,-7.25,0,0.00,34.80,0
379.773,24.46,-11.60,0.13,0.00,0.00,6,11.50,6.17,11.99,3526,0.00,5.00,-7.23,0,0.00,34.72,0
379.841,24.12,-11.85,0.10,0.00,0.00,6,11.50,5.15,11.99,3516,0.00,5.00,-7.21,0,0.00,34.66,0
379.918,24.12,-11.99,0.09,0.00,0.00,6,11.50,4.50,11.99,3514,0.00,5.00,-7.25,0,0.00,34.81,0
379.986,23.89,-12.10,0.08,0.00,0.00,6,11.50,4.13,11.99,3526,0.00,5.00,-7.23,0,0.00,34.72,0
380.062,24.23,-12.12,0.07,0.00,0.00,6,11.50,4.21,11.99,3518,0.00,5.00,-7.21,0,0.00,34.67,0
380.118,24.23,-12.14,0.07,0.00,0.00,4,11.50,4.13,11.99,3512,0.00,5.00,-7.15,0,0.00,34.52,0
380.196,23.66,-12.09,0.07,0.00,0.00,4,11.50,4.41,11.99,3482,0.00,5.00,-7.14,0,0.00,34.46,0
380.265,24.46,-11.97,0.08,0.00,0.00,6,11.50,4.88,11.99,3472,0.00,5.00,-7.15,0,0.00,34.50,0
380.339,24.23,-11.93,0.09,0.00,0.00,4,11.50,5.34,11.99,3464,0.00,5.00,-7.14,0,0.00,34.45,0
380.416,24.46,-11.87,0.09,0.00,0.00,4,11.50,5.34,11.99,3480,0.00,5.00,-7.08,0,0.00,34.27,0
380.478,24.46,-11.87,0.09,0.00,0.00,4,11.50,5.47,11.99,3443,0.00,5.00,-7.08,0,0.00,34.23,0
380.558,23.89,-11.87,0.09,0.00,0.00,4,11.50,5.47,11.99,3431,0.00,5.00,-7.06,0,0.00,34.16,0
380.621,24.23,-11.87,0.09,0.00,0.00,4,11.50,5.37,11.99,3458,0.00,5.00,-7.10,0,0.00,34.32,0
380.699,24.00,-11.83,0.09,0.00,0.00,6,11.50,5.34,11.99,3445,0.00,5.00,-7.08,0,0.00,34.25,0
380.760,24.12,-11.83,0.09,0.00,0.00,6,11.50,5.47,11.99,3414,0.00,5.00,-7.02,0,0.00,34.06,0
380.833,24.00,-11.87,0.09,0.00,0.00,6,11.50,5.15,11.99,3400,0.00,5.00,-7.00,0,0.00,33.98,0
380.906,23.89,-11.91,0.09,0.00,0.00,4,11.50,4.84,11.99,3421,0.00,5.00,-7.04,0,0.00,34.11,0
380.980,24.00,-11.93,0.09,0.00,0.00,6,11.50,4.84,11.99,3417,0.00,5.00,-6.98,0,0.00,33.95,0
381.042,24.12,-11.93,0.09,0.00,0.00,4,11.50,4.78,11.99,3386,0.00,5.00,-6.98,0,0.00,33.90,0
381.122,24.23,-11.87,0.09,0.00,0.00,6,11.50,4.94,11.99,3375,0.00,5.00,-6.98,0,0.00,34.17,0
381.186,24.23,-11.81,0.09,0.00,0.00,6,11.50,5.28,11.99,3388,0.00,5.00,-6.94,0,0.00,34.05,0
381.267,24.12,-11.78,0.09,0.00,0.00,6,11.50,5.28,11.99,3366,0.00,5.00,-6.96,0,0.00,34.15,0
381.328,24.12,-11.76,0.09,0.00,0.00,6,11.50,5.40,11.99,3358,0.00,5.00,-6.96,0,0.00,34.10,0
381.404,24.00,-11.78,0.09,0.00,0.00,6,11.50,5.34,11.99,3344,0.00,5.00,-6.90,0,0.00,33.91,0
381.468,24.12,-11.81,0.09,0.00,0.00,6,11.50,4.71,11.99,3338,0.00,5.00,-6.92,0,0.00,34.02,0
381.541,23.77,-11.80,0.09,0.00,0.00,6,11.50,5.15,11.99,3356,0.00,5.00,-6.92,0,0.00,33.98,0
381.613,24.00,-11.76,0.09,0.00,0.00,4,11.50,5.40,11.99,3323,0.00,5.00,-6.86,0,0.00,33.79,0
381.681,23.66,-11.72,0.10,0.00,0.00,4,11.50,5.34,11.99,3316,0.00,5.00,-6.88,0,0.00,33.89,0
381.764,24.00,-11.68,0.10,0.00,0.00,6,11.50,5.37,11.99,3333,0.00,5.00,-6.88,0,0.00,33.85,0
381.828,23.77,-11.72,0.10,0.00,0.00,6,11.50,5.28,11.99,3307,0.00,5.00,-6.83,0,0.00,33.70,0
381.901,23.89,-11.76,0.09,0.00,0.00,4,11.50,5.04,11.99,3308,0.00,5.00,-6.83,0,0.00,33.70,0
381.969,23.89,-11.76,0.09,0.00,0.00,6,11.50,4.97,11.99,3292,0.00,5.00,-6.85,0,0.00,33.74,0
382.042,24.35,-11.76,0.09,0.00,0.00,4,11.50,5.07,11.99,3289,0.00,5.00,-6.83,0,0.00,33.70,0
382.109,24.35,-11.70,0.10,0.00,0.00,6,11.50,5.34,11.99,3307,0.00,5.00,-6.77,0,0.00,33.52,0
382.176,23.77,-11.68,0.10,0.00,0.00,6,11.50,5.43,11.99,3288,0.00,5.00,-6.79,0,0.00,33.58,0
382.251,24.00,-11.66,0.10,0.00,0.00,4,11.50,5.25,11.99,3259,0.00,5.00,-6.75,0,0.00,33.42,0
382.323,24.23,-11.66,0.10,0.00,0.00,4,11.50,5.37,11.99,3255,0.00,5.00,-6.79,0,0.00,33.54,0
382.402,24.12,-11.64,0.10,0.00,0.00,6,11.50,5.34,11.99,3272,0.00,5.00,-6.73,0,0.00,33.37,0
382.466,23.66,-11.62,0.10,0.00,0.00,4,11.50,5.28,11.99,3238,0.00,5.00,-6.71,0,0.00,33.29,0
382.531,23.89,-11.66,0.10,0.00,0.00,4,11.50,5.28,11.99,3266,0.00,5.00,-6.75,0,0.00,33.46,0
382.611,24.00,-11.62,0.10,0.00,0.00,4,11.50,5.34,11.99,3241,0.00,5.00,-6.71,0,0.00,33.31,0
382.673,23.77,-11.62,0.10,0.00,0.00,6,11.50,5.34,11.99,3255,0.00,5.00,-6.73,0,0.00,33.39,0
382.747,23.89,-11.66,0.10,0.00,0.00,4,11.50,5.15,11.99,3221,0.00,5.00,-6.67,0,0.00,33.19,0
382.820,23.66,-11.66,0.09,0.00,0.00,6,11.50,5.04,11.99,3240,0.00,5.00,-6.65,0,0.00,33.14,0
382.884,24.23,-11.60,0.10,0.00,0.00,6,11.50,5.22,11.99,3213,0.00,5.00,-6.69,0,0.00,33.24,0
382.961,23.89,-11.60,0.10,0.00,0.00,4,11.50,5.34,11.99,3230,0.00,5.00,-6.63,0,0.00,33.04,0
383.028,23.89,-11.60,0.10,0.00,0.00,4,11.50,5.22,11.99,3210,0.00,5.00,-6.65,0,0.00,33.12,0
383.103,24.12,-11.56,0.10,0.00,0.00,6,11.50,5.15,11.99,3172,0.00,5.00,-6.59,0,0.00,32.88,0
383.176,24.00,-11.58,0.10,0.00,0.00,4,11.50,5.15,11.99,3184,0.00,5.00,-6.61,0,0.00,32.96,0
383.256,24.23,-11.58,0.10,0.00,0.00,6,11.50,5.15,11.99,3151,0.00,5.00,-6.56,0,0.00,32.73,0
383.315,23.66,-11.60,0.10,0.00,0.00,6,11.50,5.04,11.99,3162,0.00,5.00,-6.57,0,0.00,32.80,0
383.397,23.54,-11.62,0.10,0.00,0.00,6,11.50,5.04,11.99,3125,0.00,5.00,-6.50,0,0.00,32.55,0
383.458,23.54,-11.62,0.10,0.00,0.00,6,11.50,5.19,11.99,3126,0.00,5.00,-6.46,0,0.00,32.41,0
383.536,23.77,-11.62,0.10,0.00,0.00,4,11.50,4.91,11.99,3113,0.00,5.00,-6.52,0,0.00,32.60,0
383.598,23.89,-11.58,0.10,0.00,0.00,6,11.50,5.15,11.99,3096,0.00,5.00,-6.46,0,0.00,32.35,0
383.675,24.12,-11.66,0.10,0.00,0.00,6,11.50,5.04,11.99,3105,0.00,5.00,-6.38,0,0.00,32.12,0
383.737,23.89,-11.70,0.09,0.00,0.00,6,11.50,4.71,11.99,3064,0.00,5.00,-6.36,0,0.00,32.01,0
383.813,24.12,-11.78,0.09,0.00,0.00,4,11.50,4.35,11.99,3067,0.00,5.00,-6.40,0,0.00,32.13,0
383.886,23.89,-11.76,0.09,0.00,0.00,4,11.50,4.24,11.99,3065,0.00,5.00,-6.32,0,0.00,31.85,0
383.950,23.66,-11.66,0.09,0.00,0.00,6,11.50,4.71,11.99,3014,0.00,5.00,-6.30,0,0.00,31.79,0
384.024,23.89,-11.64,0.10,0.00,0.00,4,11.50,5.15,11.99,3016,0.00,5.00,-6.30,0,0.00,31.80,0
384.097,24.00,-11.60,0.10,0.00,0.00,4,11.50,5.09,11.99,2980,0.00,5.00,-6.28,0,0.00,31.70,0
384.180,24.35,-11.60,0.10,0.00,0.00,4,11.50,5.09,11.99,2969,0.00,5.00,-6.21,0,0.00,31.47,0
384.239,23.89,-11.60,0.10,0.00,0.00,4,11.50,5.15,11.99,2975,0.00,5.00,-6.17,0,0.00,31.39,0
384.317,23.89,-11.60,0.10,0.00,0.00,4,11.50,5.15,11.99,2962,0.00,5.00,-6.19,0,0.00,31.43,0
384.379,23.77,-11.64,0.10,0.00,0.00,4,11.50,5.09,11.99,2947,0.00,5.00,-6.15,0,0.00,31.32,0
384.454,24.12,-11.64,0.10,0.00,0.00,4,11.50,5.07,11.99,2914,0.00,5.00,-6.07,0,0.00,31.09,0
384.517,24.12,-11.62,0.10,0.00,0.00,4,11.50,5.09,11.99,2898,0.00,5.00,-6.01,0,0.00,30.91,0
384.589,24.00,-11.62,0.10,0.00,0.00,4,11.50,5.04,11.99,2909,0.00,5.00,-6.01,0,0.00,30.93,0
384.661,23.77,-11.64,0.10,0.00,0.00,4,11.50,5.04,11.99,2890,0.00,5.00,-5.96,0,0.00,30.75,0
384.734,23.66,-11.68,0.10,0.00,0.00,4,11.50,4.97,11.99,2864,0.00,5.00,-5.96,0,0.00,30.76,0
384.807,23.66,-11.66,0.10,0.00,0.00,4,11.50,4.97,11.99,2825,0.00,5.00,-5.94,0,0.00,30.67,0
384.880,23.66,-11.68,0.11,0.00,0.00,4,11.50,4.97,11.99,2814,0.00,5.00,-5.84,0,0.00,30.41,0
384.947,23.77,-11.68,0.11,0.00,0.00,4,11.50,4.97,11.99,2794,0.00,5.00,-5.80,0,0.00,29.96,0
385.026,23.77,-11.68,0.11,0.00,0.00,4,11.50,4.91,11.99,2776,0.00,5.00,-5.76,0,0.00,28.89,0
385.083,23.43,-11.70,0.11,0.00,0.00,4,11.50,4.91,11.99,2770,0.00,5.00,-5.74,0,0.00,28.46,0
385.164,23.77,-11.72,0.11,0.00,0.00,4,11.50,4.91,11.99,2751,0.00,5.00,-5.70,0,0.00,27.35,0
385.227,23.66,-11.72,0.11,0.00,0.00,4,11.50,4.91,11.99,2736,0.00,5.00,-5.67,0,0.00,26.44,0
385.300,23.66,-11.76,0.11,0.00,0.00,4,11.50,4.84,11.99,2726,0.00,5.00,-5.65,0,0.00,25.83,0
385.373,23.77,-11.76,0.11,0.00,0.00,4,11.50,4.84,11.99,2696,0.00,5.00,-5.57,0,0.00,24.04,0
385.451,23.54,-11.76,0.11,0.00,0.00,4,11.50,4.88,11.99,2693,0.00,5.00,-5.53,0,0.00,23.11,0
385.510,23.43,-11.78,0.11,0.00,0.00,4,11.50,4.84,11.99,2681,0.00,5.00,-5.49,0,0.00,22.14,0
385.586,23.54,-11.78,0.11,0.00,0.00,4,11.50,4.88,11.99,2665,0.00,5.00,-5.51,0,0.00,22.64,0
385.653,24.12,-11.78,0.11,0.00,0.00,4,11.50,4.84,11.99,2651,0.00,5.00,-5.47,0,0.00,21.27,0
385.731,23.77,-11.81,0.11,0.00,0.00,4,11.50,4.84,11.99,2641,0.00,5.00,-5.43,0,0.00,20.66,0
385.794,23.77,-11.83,0.11,0.00,0.00,4,11.50,4.84,11.99,2623,0.00,5.00,-5.39,0,0.00,19.59,0
385.870,23.43,-11.80,0.11,0.00,0.00,4,11.50,4.78,11.99,2612,0.00,5.00,-5.34,0,0.00,17.72,0
385.946,23.66,-11.78,0.11,0.00,0.00,4,11.50,4.78,11.99,2579,0.00,5.00,-5.34,0,0.00,16.90,0
386.009,23.54,-11.81,0.11,0.00,0.00,4,11.50,4.78,11.99,2568,0.00,5.00,-5.34,0,0.00,16.22,0
386.073,23.89,-11.81,0.11,0.00,0.00,4,11.50,4.71,11.99,2565,0.00,5.00,-5.34,0,0.00,16.05,0
386.146,23.66,-11.83,0.11,0.00,0.00,4,11.50,4.65,11.99,2555,0.00,5.00,-5.34,0,0.00,15.47,0
386.218,23.77,-11.81,0.11,0.00,0.00,4,11.50,4.71,11.99,2543,0.00,5.00,-5.34,0,0.00,13.59,0
386.299,23.77,-11.80,0.11,0.00,0.00,4,11.50,4.78,11.99,2514,0.00,5.00,-5.34,0,0.00,13.49,0
386.363,23.66,-11.80,0.11,0.00,0.00,4,11.50,4.78,11.99,2502,0.00,5.00,-5.34,0,0.00,12.68,0
386.436,23.66,-11.81,0.11,0.00,0.00,4,11.50,4.65,11.99,2509,0.00,5.00,-5.34,0,0.00,10.96,0
386.499,23.89,-11.80,0.11,0.00,0.00,4,11.50,4.71,11.99,2481,0.00,5.00,-5.34,0,0.00,10.71,0
386.573,23.66,-11.80,0.11,0.00,0.00,4,11.50,4.65,11.99,2488,0.00,5.00,-5.34,0,0.00,11.36,0
