Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Boost (PSI),Calculated Load (g/rev),Coolant Temp (° F),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (° F),MAF (g/s),MAF Volt. (V),RPM (RPM),TD Boost Error (PSI),TGV Map Ratio (mult),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-14227][2017 USDM WRX STI COBB Custom Features][Reflash: Stage1 93 v342 Boost Select.ptm - Realtime: Stage1 93 v342 Boost Select.ptm]
1084.325,0.00,0.00,11.14,40.0,9.98,2.38,185,1.000,-1.05,0.00,14.50,43.87,63,140.91,3.70,3588,-0.20,1.000,10.06,100,0.00,0
1084.425,0.00,0.00,11.14,36.5,9.67,2.34,185,1.000,-1.05,0.00,15.50,42.86,63,136.51,3.70,3610,-0.54,1.000,8.82,100,0.00,0
1084.529,0.00,0.00,11.14,36.1,9.27,2.30,185,1.000,-1.05,0.00,15.50,42.33,63,138.16,3.70,3630,-0.30,1.000,8.62,100,0.00,0
1084.639,0.00,0.00,11.14,32.5,9.03,2.27,185,1.000,-0.70,0.00,16.00,42.82,63,134.55,3.70,3624,-1.55,1.000,8.02,85,0.00,0
1084.745,0.00,0.00,11.14,23.1,8.62,2.25,185,1.000,-0.70,0.00,17.00,39.36,63,115.83,3.46,3646,-4.63,1.000,3.52,33,0.00,0
1084.856,0.00,0.00,11.14,19.6,5.57,1.84,185,1.000,-0.70,0.00,24.50,33.67,63,99.25,3.34,3647,-3.66,1.000,1.22,30,0.00,0
1084.959,0.00,0.00,11.14,17.3,3.96,1.65,185,1.000,-0.70,0.00,29.50,29.50,63,92.58,3.30,3663,-3.01,1.000,0.52,28,0.00,0
1085.065,0.00,0.00,11.14,14.1,2.82,1.51,185,1.000,-0.70,0.00,32.50,25.00,63,83.72,3.14,3638,-3.97,1.000,-0.89,24,0.00,0
1085.177,-3.91,0.00,11.25,13.7,0.49,1.28,185,1.000,-0.70,0.00,34.00,19.44,63,70.20,3.02,3669,-2.92,1.000,-2.96,24,0.00,0
1085.278,-7.81,0.00,12.17,12.5,-0.84,1.15,185,1.000,-0.70,0.00,35.50,18.02,63,64.35,2.94,3643,-3.38,1.000,-4.14,22,0.00,0
1085.388,-8.59,0.00,13.09,9.4,-2.13,1.01,185,1.000,-0.70,0.00,40.00,14.73,63,51.38,2.70,3658,-1.22,1.000,-4.99,18,0.00,0
1085.492,-9.38,0.00,13.67,9.8,-4.14,0.82,185,1.000,0.00,0.00,43.00,12.49,63,48.58,2.62,3636,-0.37,1.000,-4.99,18,0.00,0
1085.597,-11.72,0.00,13.90,10.6,-4.91,0.76,185,1.000,0.00,0.00,45.00,12.34,63,47.93,2.66,3646,0.18,1.000,-4.99,19,0.00,0
1085.708,-9.38,-0.78,14.93,11.0,-4.96,0.77,185,1.000,0.00,0.00,44.00,12.39,63,48.94,2.66,3604,0.18,1.000,-4.99,19,0.00,0
1085.815,-6.25,-0.78,15.50,12.5,-4.91,0.78,185,1.000,0.00,0.00,44.00,13.08,63,48.78,2.74,3632,0.24,1.000,-4.99,22,0.00,0
1085.919,-4.69,0.00,15.27,12.5,-4.21,0.86,185,1.000,0.00,0.00,42.50,14.67,63,57.50,2.84,3596,-0.40,1.000,-4.49,22,0.00,0
1086.028,0.00,0.00,15.85,12.9,-3.54,0.92,185,1.000,0.00,0.00,42.00,15.31,63,57.28,2.90,3611,1.32,1.000,-4.49,24,0.00,0
1086.135,0.78,0.00,14.93,16.1,-2.61,1.03,185,1.000,0.00,0.00,38.00,19.92,63,76.37,3.10,3618,1.81,1.000,-0.27,29,0.00,0
1086.236,3.12,0.00,15.04,17.3,-0.26,1.23,185,1.000,0.00,0.00,34.00,22.34,63,80.52,3.16,3586,0.38,1.000,0.10,30,0.00,0
1086.350,5.47,0.00,14.13,18.8,0.71,1.34,185,1.000,0.00,0.00,34.50,24.42,63,85.78,3.22,3604,0.28,1.000,0.81,31,0.00,0
1086.451,5.47,0.00,12.98,19.2,1.70,1.43,185,1.000,0.00,0.00,33.50,26.90,63,89.79,3.28,3577,-0.31,1.000,1.24,31,0.00,0
1086.561,3.12,0.00,12.06,19.2,2.38,1.50,185,1.000,0.00,0.00,32.50,27.55,63,93.54,3.32,3612,-1.02,1.000,1.24,31,0.00,0
1086.666,0.00,0.00,11.83,18.0,2.84,1.55,185,1.000,0.00,0.00,32.00,28.24,63,95.44,3.32,3601,-2.19,1.000,0.81,30,0.00,0
1086.769,0.00,0.00,11.71,17.3,2.90,1.54,185,1.000,0.00,0.00,31.50,27.72,63,92.17,3.30,3586,-2.26,1.000,0.33,29,0.00,0
1086.884,0.00,0.00,11.94,18.0,2.84,1.54,185,1.000,0.00,0.00,32.00,27.51,63,93.06,3.30,3606,-2.12,1.000,0.44,30,0.00,0
1086.984,0.00,0.00,12.06,17.3,3.05,1.55,185,1.000,0.00,0.00,31.50,28.46,63,93.06,3.28,3581,-2.51,1.000,0.46,29,0.00,0
1087.098,0.00,0.00,12.06,17.3,2.89,1.53,185,1.000,0.00,0.00,32.00,27.72,63,94.43,3.28,3585,-2.26,1.000,0.35,29,0.00,0
1087.206,0.00,0.00,11.94,17.3,2.78,1.52,185,1.000,0.00,0.00,32.00,27.53,63,93.30,3.30,3610,-2.09,1.000,0.33,29,0.00,0
1087.306,0.00,0.00,12.17,17.3,2.91,1.53,185,1.000,0.00,0.00,32.00,27.71,63,94.67,3.26,3583,-2.48,1.000,0.33,29,0.00,0
1087.410,0.00,0.00,12.17,16.5,2.82,1.52,185,1.000,0.00,0.00,32.00,26.80,63,90.92,3.28,3612,-2.39,1.000,0.00,29,0.00,0
1087.521,0.00,0.00,12.06,15.3,2.55,1.49,185,1.000,0.00,0.00,33.50,26.96,63,91.63,3.28,3586,-3.35,1.000,-0.35,26,0.00,0
1087.621,0.00,0.00,11.94,13.7,1.69,1.38,185,1.000,0.00,0.00,33.50,22.29,63,76.37,3.06,3580,-3.04,1.000,-2.48,24,0.00,0
1087.737,-5.47,0.00,12.06,12.5,-0.13,1.22,185,1.000,0.00,0.00,35.00,19.06,63,69.00,2.96,3598,-3.57,1.000,-4.06,21,0.00,0
1087.837,-9.38,0.00,12.98,10.6,-1.82,1.04,183,1.000,0.00,0.00,40.00,14.58,63,55.59,2.74,3572,-2.09,1.000,-4.99,18,0.00,0
1087.949,-9.38,0.00,14.13,9.0,-3.80,0.84,183,1.000,0.00,0.00,43.50,12.91,63,46.20,2.60,3586,-0.19,1.000,-4.99,16,0.00,0
1088.052,-8.59,0.00,14.47,5.1,-5.25,0.69,183,1.000,0.00,0.00,46.50,9.83,63,34.60,2.40,3572,0.85,1.000,-4.99,15,0.00,0
1088.158,-9.38,-0.78,14.47,2.4,-6.69,0.57,183,1.000,0.00,0.00,49.00,9.85,63,30.06,2.30,3523,2.37,1.000,-4.99,13,0.00,0
1088.269,-9.38,-0.78,14.24,0.0,-7.73,0.48,183,1.000,0.00,0.00,47.50,7.57,64,23.85,2.14,3520,3.65,1.000,-4.99,11,0.00,0
1088.374,-13.28,-0.78,13.67,0.0,-8.76,0.38,183,1.000,0.00,0.00,45.00,0.00,64,17.86,1.88,3512,4.26,1.000,-4.99,9,0.00,0
1088.476,0.00,-0.78,13.78,0.0,-9.83,0.26,183,1.000,0.00,0.00,42.00,0.00,64,11.19,1.74,3454,5.32,1.000,-4.97,8,0.00,0
1088.586,0.00,-1.56,13.67,0.0,-10.24,0.21,183,1.000,0.00,0.00,39.50,0.00,64,11.38,1.76,3459,5.60,1.000,-4.97,8,0.00,0
1088.695,0.00,-1.56,15.04,0.0,-10.31,0.20,183,1.000,0.00,0.00,36.50,0.00,64,11.32,1.74,3458,5.62,1.000,-4.97,8,0.00,0
1088.800,0.00,-2.34,17.69,0.0,-10.31,0.20,183,1.000,0.00,0.00,34.00,0.00,64,11.81,1.76,3423,5.58,1.000,-4.97,8,0.00,0
1088.909,0.00,-2.34,20.33,0.0,-10.25,0.20,183,1.000,0.00,0.00,31.00,0.00,64,11.63,1.76,3385,5.46,1.000,-4.97,8,0.00,0
1089.011,0.00,-2.34,20.33,0.0,-9.99,0.20,183,1.000,0.00,0.00,28.50,0.00,64,11.81,1.78,3375,5.26,1.000,-4.97,8,0.00,0
1089.116,0.00,-3.12,20.33,4.3,-9.79,0.21,183,1.000,0.00,0.00,30.00,5.06,64,10.26,1.86,3362,5.02,1.000,-4.97,15,0.00,0
1089.224,0.00,-3.91,20.33,8.6,-8.37,0.37,183,1.000,0.00,0.00,20.50,7.96,64,31.88,2.38,3355,2.85,1.000,-4.97,17,0.00,0
1089.330,0.00,-3.91,20.33,10.6,-7.05,0.54,183,1.000,0.00,0.00,43.00,10.93,64,35.33,2.44,3371,2.30,1.000,-4.97,19,0.00,0
1089.441,0.00,-3.91,20.33,10.6,-6.31,0.65,183,1.000,0.00,0.00,45.50,12.24,64,38.69,2.50,3358,1.53,1.000,-4.97,18,0.00,0
1089.545,0.00,-3.91,20.33,11.4,-6.23,0.68,183,1.000,0.00,0.00,47.50,12.75,64,39.43,2.52,3306,1.38,1.000,-4.97,19,0.00,0
1089.646,0.00,-3.91,18.03,11.4,-6.00,0.71,183,1.000,0.00,0.00,47.00,12.69,64,40.18,2.52,3282,1.29,1.000,-4.95,19,0.00,0
1089.756,0.00,-3.91,15.39,12.5,-5.84,0.72,183,1.000,0.00,0.00,46.50,13.40,64,42.88,2.60,3305,1.25,1.000,-4.95,22,0.00,0
1089.858,-1.56,-3.91,13.78,13.3,-4.92,0.80,183,1.000,0.00,0.00,44.50,12.57,64,50.90,2.72,3298,2.06,1.000,-3.77,24,0.00,0
1089.968,-3.91,-3.91,14.01,14.1,-3.77,0.92,183,1.000,0.00,0.00,42.50,13.95,64,51.43,2.78,3290,1.74,1.000,-2.48,25,0.00,0
1090.081,0.00,-3.91,15.39,16.5,-2.89,1.01,183,1.000,0.00,0.00,39.00,16.06,64,62.72,2.94,3273,2.51,1.000,-0.04,29,0.00,0
1090.187,3.12,-3.91,15.73,16.1,-1.19,1.13,183,1.000,0.00,0.00,37.00,17.46,64,64.50,2.94,3251,1.20,1.000,0.43,28,0.00,0
1090.288,3.12,-3.12,14.70,15.7,-0.79,1.16,183,1.000,0.00,0.00,36.00,17.44,64,65.45,2.96,3246,1.14,1.000,0.10,27,0.00,0
1090.397,2.34,-3.12,14.24,15.7,-0.59,1.19,183,1.000,0.00,0.00,36.50,17.32,64,65.88,2.96,3268,0.77,1.000,0.08,27,0.00,0
1090.500,1.56,-3.12,14.36,15.7,-0.19,1.21,183,1.000,0.00,0.00,36.50,18.01,64,67.93,3.00,3269,0.13,1.000,0.10,27,0.00,0
1090.606,2.34,-3.12,14.59,15.7,0.26,1.24,183,1.000,0.00,0.00,36.00,18.67,64,69.00,3.02,3242,0.03,1.000,-0.02,27,0.00,0
1090.716,2.34,-2.34,14.47,15.7,0.51,1.27,183,1.000,0.00,0.00,35.50,18.78,64,71.20,3.04,3240,-0.38,1.000,0.08,27,0.00,0
1090.825,3.12,-2.34,14.59,15.3,0.93,1.32,183,1.000,0.00,0.00,35.00,20.86,64,71.80,3.06,3237,-0.77,1.000,-0.15,27,0.00,0
1090.927,4.69,-2.34,13.90,15.3,1.14,1.33,183,1.000,0.00,0.00,35.50,20.71,64,76.37,3.06,3259,-1.02,1.000,-0.02,27,0.00,0
1091.038,3.91,-2.34,13.44,15.7,1.39,1.35,183,1.000,0.00,0.00,35.00,21.44,64,76.61,3.12,3266,-1.31,1.000,0.00,27,0.00,0
1091.146,4.69,-2.34,13.44,15.7,1.75,1.38,183,1.000,0.00,0.00,34.00,22.25,64,76.81,3.12,3237,-1.79,1.000,-0.02,27,0.00,0
1091.250,3.91,-2.34,13.09,14.9,1.97,1.41,183,1.000,0.00,0.00,33.50,22.95,64,77.01,3.12,3240,-1.99,1.000,-0.25,24,0.00,0
1091.361,3.12,-2.34,12.86,13.7,1.40,1.33,183,1.000,0.00,0.00,36.00,19.28,64,62.78,2.92,3250,-3.11,1.000,-2.46,22,0.00,0
1091.465,-1.56,0.00,13.09,13.3,-0.08,1.19,183,1.000,0.00,0.00,36.50,16.54,64,59.34,2.92,3252,-1.61,1.000,-2.86,22,0.00,0
1091.575,-1.56,0.00,14.24,14.1,-0.61,1.16,183,1.000,0.00,0.00,36.00,17.37,64,65.67,2.98,3235,-1.19,1.000,-1.99,23,0.00,0
1091.679,0.78,0.00,15.04,13.3,-0.07,1.18,183,1.000,0.00,0.00,36.00,17.32,64,60.03,2.88,3226,-2.26,1.000,-2.01,22,0.00,0
1091.779,0.00,0.00,14.24,13.3,-0.71,1.12,183,1.000,0.00,0.00,37.00,16.64,64,60.35,2.88,3251,-1.33,1.000,-2.86,23,0.00,0
1091.890,-0.78,0.00,14.36,13.3,-0.64,1.13,183,1.000,0.00,0.00,37.00,17.19,64,63.41,2.92,3245,-2.43,1.000,-2.42,22,0.00,0
1091.995,0.78,0.00,14.70,14.1,-0.80,1.12,183,1.000,0.00,0.00,37.50,16.48,64,62.80,2.94,3219,-0.57,1.000,-2.42,24,0.00,0
1092.099,0.78,0.00,14.59,14.5,-0.05,1.20,183,1.000,0.00,0.00,36.00,17.99,64,67.93,3.00,3219,-1.25,1.000,-1.10,25,0.00,0
1092.205,1.56,0.00,14.81,14.5,0.54,1.24,183,1.000,0.00,0.00,36.50,18.52,64,67.60,2.98,3235,-1.36,1.000,-1.12,24,0.00,0
1092.315,0.78,0.00,14.36,14.1,0.45,1.24,183,1.000,0.00,0.00,36.50,18.49,64,68.83,2.98,3234,-1.27,1.000,-1.53,24,0.00,0
1092.429,0.78,0.00,14.36,14.1,0.48,1.25,183,1.000,0.00,0.00,36.00,18.63,64,66.77,2.98,3211,-1.71,1.000,-1.53,24,0.00,0
1092.531,0.78,0.00,14.36,14.1,0.38,1.23,183,1.000,0.00,0.00,36.00,17.88,64,62.61,2.90,3201,-1.84,1.000,-1.95,23,0.00,0
1092.635,0.00,0.00,14.24,14.1,-0.12,1.19,183,1.000,0.00,0.00,36.50,17.09,66,64.94,2.94,3227,-1.59,1.000,-1.95,23,0.00,0
1092.740,0.00,0.00,14.59,13.7,-0.08,1.19,183,1.000,0.00,0.00,37.00,17.72,66,62.95,2.94,3218,-2.04,1.000,-1.95,23,0.00,0
1092.850,0.78,0.00,14.59,14.1,-0.24,1.17,183,1.000,0.00,0.00,36.50,17.19,66,63.11,2.94,3198,-0.98,1.000,-2.40,24,0.00,0
1092.960,0.78,0.00,14.59,15.3,0.21,1.23,183,1.000,0.00,0.00,36.50,19.25,66,69.24,3.06,3222,-0.48,1.000,-1.08,27,0.00,0
1093.065,3.12,0.00,15.04,16.5,1.68,1.35,183,1.000,0.00,0.00,34.50,21.82,66,76.21,3.10,3218,-0.88,1.000,0.27,28,0.00,0
1093.166,5.47,0.00,14.01,18.8,2.29,1.43,183,1.000,0.00,0.00,32.50,24.08,66,79.89,3.14,3204,-0.60,1.000,0.85,30,0.00,0
1093.280,4.69,0.00,12.86,20.0,3.08,1.52,183,1.000,0.00,0.00,31.00,26.11,66,83.68,3.18,3198,-1.15,1.000,1.95,31,0.00,0
1093.385,0.00,0.00,11.83,21.2,3.66,1.56,183,1.000,0.00,0.00,30.50,25.26,66,87.67,3.22,3222,-1.16,1.000,2.22,32,0.00,0
1093.489,0.00,0.00,11.94,23.9,4.14,1.63,183,1.000,0.00,0.00,28.50,27.38,66,90.68,3.28,3209,-0.92,1.000,3.04,35,0.00,0
1093.593,0.00,0.00,11.83,24.3,4.89,1.69,183,1.000,0.00,0.00,27.00,28.22,66,92.64,3.30,3206,-1.65,1.000,3.09,35,0.00,0
1093.705,0.00,0.00,11.60,23.9,5.12,1.73,183,1.000,0.00,0.00,26.50,28.98,66,91.39,3.30,3234,-1.73,1.000,3.02,35,0.00,0
1093.810,0.00,0.00,11.48,23.9,5.14,1.72,183,1.000,0.00,0.00,26.50,28.82,66,92.35,3.28,3239,-1.84,1.000,3.09,34,0.00,0
1093.913,0.00,0.00,11.37,23.9,5.21,1.73,183,1.000,0.00,0.00,26.50,29.08,66,93.06,3.28,3224,-1.84,1.000,3.02,34,0.00,0
1094.025,0.00,0.00,11.37,24.3,5.22,1.72,183,1.000,0.00,0.00,26.50,28.45,66,92.11,3.30,3231,-1.60,1.000,3.09,35,0.00,0
1094.131,0.00,0.00,11.48,25.5,5.36,1.74,183,1.000,0.00,0.00,26.50,29.18,66,95.44,3.34,3256,-1.67,1.000,3.50,39,0.00,0
1094.241,0.00,0.00,11.60,28.2,6.06,1.81,183,1.000,0.00,0.00,23.50,31.83,66,104.12,3.40,3267,-1.37,1.000,4.18,57,0.00,0
1094.346,0.00,0.00,11.48,30.6,7.27,1.96,183,1.000,0.00,0.00,19.00,33.96,66,113.85,3.50,3271,-1.23,1.000,6.17,76,0.00,0
1094.450,0.00,0.00,11.60,30.6,7.83,2.06,183,1.000,0.00,0.00,17.00,35.66,66,116.69,3.52,3259,-1.14,1.000,6.54,79,0.00,0
1094.561,0.00,0.00,11.37,30.6,8.18,2.11,183,1.000,0.00,0.00,16.50,35.70,66,115.05,3.48,3260,-1.36,1.000,6.54,79,0.00,0
1094.665,0.00,0.00,11.25,30.6,8.24,2.11,183,1.000,0.00,0.00,17.00,35.82,66,112.77,3.50,3271,-1.48,1.000,6.54,79,0.00,0
1094.766,0.00,0.00,11.25,30.6,8.30,2.10,183,1.000,0.00,0.00,17.50,35.69,66,115.51,3.50,3301,-1.44,1.000,6.56,82,0.00,0
1094.877,0.00,0.00,11.37,30.6,8.39,2.13,183,1.000,0.00,0.00,17.00,36.56,66,116.31,3.50,3316,-1.83,1.000,6.92,76,0.00,0
1094.981,0.00,0.00,11.14,29.4,8.22,2.11,183,1.000,0.00,0.00,17.00,35.85,66,111.83,3.48,3319,-2.54,1.000,5.51,61,0.00,0
1095.095,0.00,0.00,11.14,22.7,7.98,2.05,183,1.000,0.00,0.00,18.00,32.25,66,99.27,3.34,3286,-4.67,1.000,2.80,33,0.00,0
1095.193,0.00,0.00,11.14,22.4,5.76,1.80,183,1.000,0.00,0.00,24.50,30.53,66,96.81,3.30,3301,-2.56,1.000,2.51,33,0.00,0
1095.305,0.00,0.00,11.14,22.4,5.18,1.70,183,1.000,0.00,0.00,27.00,29.21,66,89.79,3.28,3315,-2.03,1.000,2.57,33,0.00,0
1095.407,0.00,0.00,11.25,22.4,4.93,1.68,183,1.000,0.00,0.00,28.00,28.51,66,92.11,3.28,3321,-1.99,1.000,2.57,33,0.00,0
1095.517,0.00,0.00,11.37,22.4,4.79,1.68,183,1.000,0.00,0.00,28.00,28.47,66,90.68,3.26,3315,-1.95,1.000,2.49,33,0.00,0
1095.620,0.00,0.00,11.25,22.4,4.68,1.65,183,1.000,0.00,0.00,28.50,27.83,66,90.92,3.28,3344,-1.77,1.000,2.49,33,0.00,0
1095.734,0.00,0.00,11.48,22.4,4.68,1.68,183,1.000,0.00,0.00,28.00,29.04,66,92.58,3.28,3344,-1.82,1.000,2.57,33,0.00,0
1095.835,0.00,0.00,11.25,22.0,4.69,1.68,183,1.000,0.00,0.00,28.50,28.38,66,91.63,3.28,3346,-2.02,1.000,2.51,32,0.00,0
1095.939,0.00,0.00,11.25,18.0,4.53,1.65,183,1.000,0.00,0.00,29.50,27.66,66,89.39,3.22,3347,-2.63,1.000,1.31,29,0.00,0
1096.062,0.00,0.00,11.14,18.4,3.73,1.57,183,1.000,0.00,0.00,31.00,26.31,66,87.70,3.26,3356,-2.07,1.000,1.28,29,0.00,0
1096.156,0.00,0.00,11.60,18.4,3.61,1.55,183,1.000,0.00,0.00,31.50,25.56,66,85.99,3.22,3352,-2.10,1.000,1.08,29,0.00,0
1096.261,0.00,0.00,11.94,18.8,3.53,1.54,183,1.000,0.00,0.00,31.50,25.65,66,87.67,3.24,3362,-1.83,1.000,1.39,30,0.00,0
1096.366,0.00,0.00,11.94,18.8,3.72,1.57,183,1.000,0.00,0.00,31.00,26.39,66,87.88,3.24,3366,-1.95,1.000,1.49,30,0.00,0
1096.480,0.00,0.00,11.94,18.4,3.75,1.57,183,1.000,0.00,0.00,31.00,26.39,66,87.46,3.24,3365,-2.26,1.000,1.47,29,0.00,0
1096.584,0.00,0.00,11.83,18.4,3.58,1.55,183,1.000,0.00,0.00,31.00,26.44,66,88.15,3.22,3374,-2.11,1.000,1.20,29,0.00,0
1096.688,0.00,0.00,11.83,16.5,3.41,1.55,183,1.000,0.00,0.00,31.00,25.70,66,84.31,3.20,3370,-2.72,1.000,0.37,27,0.00,0
1096.793,0.00,0.00,11.71,14.9,2.80,1.47,183,1.000,0.00,0.00,33.00,22.99,66,78.02,3.12,3345,-2.20,1.000,-0.81,27,0.00,0
1096.904,-2.34,0.00,12.06,15.7,2.38,1.43,183,1.000,0.00,0.00,33.50,23.04,66,86.45,3.18,3351,-2.25,1.000,0.02,27,0.00,0
1097.005,-0.78,0.00,12.98,15.7,2.60,1.44,183,1.000,0.00,0.00,33.00,23.80,66,82.63,3.16,3356,-2.28,1.000,0.02,27,0.00,0
1097.119,-1.56,0.00,12.86,16.1,2.50,1.43,183,1.000,0.00,0.00,33.00,23.07,66,81.16,3.18,3358,-2.08,1.000,0.00,27,0.00,0
1097.224,-1.56,0.00,12.86,16.1,2.57,1.45,183,1.000,0.00,0.00,33.00,23.81,66,79.65,3.18,3358,-2.16,1.000,0.12,27,0.00,0
1097.327,-0.78,0.00,12.86,16.1,2.62,1.45,183,1.000,0.00,0.00,33.00,23.81,66,83.68,3.18,3360,-2.20,1.000,0.12,27,0.00,0
1097.437,-0.78,0.00,12.86,16.1,2.61,1.45,183,1.000,0.00,0.00,33.00,23.83,66,80.07,3.18,3363,-2.09,1.000,0.12,27,0.00,0
1097.541,-1.56,0.00,12.75,16.1,2.60,1.44,183,1.000,0.00,0.00,33.50,23.09,66,82.84,3.18,3360,-2.21,1.000,0.12,27,0.00,0
1097.651,-0.78,0.00,12.86,16.1,2.58,1.45,183,1.000,0.00,0.00,33.00,23.84,66,79.86,3.18,3364,-2.18,1.000,0.14,27,0.00,0
1097.755,-1.56,0.00,12.75,16.1,2.63,1.45,183,1.000,0.00,0.00,33.00,23.81,66,83.47,3.18,3360,-2.17,1.000,0.12,27,0.00,0
1097.860,-1.56,0.00,12.75,16.1,2.59,1.45,183,1.000,0.00,0.00,33.50,23.87,66,83.05,3.18,3368,-2.08,1.000,0.10,27,0.00,0
1097.970,-1.56,0.00,12.75,16.1,2.63,1.45,183,1.000,0.00,0.00,33.00,23.84,66,83.68,3.18,3363,-2.22,1.000,0.12,27,0.00,0
1098.074,-1.56,0.00,12.75,16.1,2.64,1.45,183,1.000,0.00,0.00,33.00,23.88,66,82.42,3.18,3370,-1.98,1.000,0.12,28,0.00,0
1098.179,-0.78,0.00,12.86,17.6,2.71,1.45,183,1.000,0.00,0.00,33.00,23.90,66,85.32,3.24,3372,-1.91,1.000,0.70,29,0.00,0
1098.289,0.00,0.00,12.86,17.6,3.13,1.51,183,1.000,0.00,0.00,32.00,25.33,66,85.99,3.22,3370,-2.02,1.000,0.83,29,0.00,0
1098.395,-1.56,0.00,12.29,17.3,3.11,1.50,183,1.000,0.00,0.00,32.00,24.62,66,85.36,3.22,3372,-2.06,1.000,0.79,29,0.00,0
1098.499,-1.56,0.00,12.40,16.9,3.04,1.50,185,1.000,0.00,0.00,32.00,24.66,66,83.89,3.22,3377,-2.00,1.000,0.72,28,0.00,0
1098.612,-1.56,0.00,12.52,16.9,3.02,1.50,185,1.000,0.00,0.00,32.00,24.50,66,85.15,3.24,3378,-2.14,1.000,0.58,28,0.00,0
1098.714,-1.56,0.00,12.63,16.9,3.02,1.48,185,1.000,0.00,0.00,32.00,24.52,66,85.36,3.20,3380,-2.01,1.000,0.56,29,0.00,0
1098.825,-1.56,0.00,12.63,17.3,3.00,1.49,185,1.000,0.00,0.00,32.50,24.52,66,85.36,3.20,3403,-1.89,1.000,0.70,29,0.00,0
1098.926,-1.56,0.00,12.63,16.9,3.09,1.49,185,1.000,0.00,0.00,32.00,24.53,66,85.57,3.22,3405,-2.14,1.000,0.70,29,0.00,0
1099.037,-1.56,0.00,12.52,16.9,3.02,1.49,185,1.000,0.00,0.00,32.50,24.57,68,85.78,3.20,3410,-2.09,1.000,0.44,28,0.00,0
1099.142,-2.34,0.00,12.52,17.3,2.91,1.49,185,1.000,0.00,0.00,33.00,24.58,68,86.20,3.22,3410,-2.10,1.000,0.70,29,0.00,0
1099.252,-2.34,0.00,12.52,16.5,3.01,1.49,185,1.000,0.00,0.00,32.50,24.57,68,85.15,3.18,3411,-2.38,1.000,0.35,28,0.00,0
1099.356,-2.34,0.00,12.52,16.5,2.86,1.46,185,1.000,0.00,0.00,33.00,23.88,68,83.05,3.18,3416,-2.07,1.000,0.35,28,0.00,0
1099.460,-1.56,0.00,12.86,16.9,2.77,1.47,185,1.000,0.00,0.00,33.00,24.61,68,84.10,3.18,3416,-2.14,1.000,0.44,28,0.00,0
1099.571,-1.56,0.00,12.63,16.1,2.78,1.46,185,1.000,0.00,0.00,33.50,23.89,68,83.68,3.18,3417,-2.25,1.000,0.19,28,0.00,0
1099.675,-1.56,0.00,12.75,16.1,2.76,1.45,185,1.000,0.00,0.00,33.50,23.91,68,82.38,3.20,3419,-2.23,1.000,0.21,28,0.00,0
1099.786,-0.78,0.00,12.86,16.1,2.72,1.46,185,1.000,0.00,0.00,33.00,24.06,68,83.68,3.18,3395,-2.15,1.000,0.31,28,0.00,0
1099.886,-1.56,0.00,12.63,16.1,2.72,1.46,185,1.000,0.00,0.00,33.50,24.08,68,83.47,3.18,3397,-2.16,1.000,0.19,28,0.00,0
1100.000,-1.56,0.00,12.75,16.9,2.75,1.45,185,1.000,0.00,0.00,33.00,24.12,68,83.47,3.18,3402,-2.04,1.000,0.44,28,0.00,0
1100.099,-0.78,0.00,12.86,16.9,2.87,1.46,185,1.000,0.00,0.00,33.00,24.84,68,84.10,3.20,3402,-2.09,1.000,0.43,28,0.00,0
1100.205,-0.78,0.00,12.63,16.9,2.83,1.47,185,1.000,0.00,0.00,32.50,24.85,68,81.96,3.20,3402,-2.07,1.000,0.44,28,0.00,0
1100.319,-0.78,0.00,12.52,16.5,2.86,1.47,185,1.000,0.00,0.00,32.50,24.85,68,86.45,3.20,3402,-2.19,1.000,0.43,28,0.00,0
1100.423,-1.56,0.00,12.63,16.5,2.79,1.45,185,1.000,0.00,0.00,33.00,24.17,68,84.52,3.20,3408,-2.10,1.000,0.31,28,0.00,0
1100.524,-1.56,0.00,12.75,16.5,2.77,1.45,185,1.000,0.00,0.00,33.00,24.16,68,82.84,3.18,3410,-2.04,1.000,0.33,28,0.00,0
1100.635,-1.56,0.00,12.75,16.5,2.71,1.44,185,1.000,0.00,0.00,33.00,24.18,68,83.68,3.20,3411,-2.07,1.000,0.31,28,0.00,0
1100.737,-0.78,0.00,12.98,16.9,2.70,1.45,185,1.000,0.00,0.00,33.50,24.04,68,84.94,3.22,3439,-2.06,1.000,0.33,28,0.00,0
1100.847,-0.78,0.00,12.75,16.9,2.70,1.46,185,1.000,0.00,0.00,33.50,24.03,68,85.15,3.20,3437,-1.92,1.000,0.29,28,0.00,0
1100.958,-0.78,0.00,12.63,16.5,2.85,1.46,185,1.000,0.00,0.00,33.50,24.02,68,84.52,3.22,3435,-2.17,1.000,0.33,28,0.00,0
1101.062,-0.78,0.00,12.75,16.5,2.80,1.47,185,1.000,0.00,0.00,33.50,24.02,68,82.84,3.18,3436,-2.01,1.000,0.31,28,0.00,0
