Time (sec),AF Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.3.0-12522][2004 USDM Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
1099.815,14.47,-8.99,0.31,0.00,0.00,3,16.00,4.81,11.99,900,0.00,5.00,-5.41,0,0.00,0.00,0
1099.880,14.36,-9.01,0.32,0.00,0.00,3,17.00,4.81,11.99,889,0.00,5.00,-5.41,0,0.00,0.00,0
1099.957,14.47,-8.95,0.32,0.00,0.00,3,17.00,4.81,11.99,886,0.00,5.00,-5.41,0,0.00,0.00,0
1100.020,14.47,-8.99,0.32,0.00,0.00,3,16.50,4.84,11.99,888,0.00,5.00,-5.41,0,0.00,0.00,0
1100.102,14.59,-8.93,0.32,0.00,0.00,3,17.00,4.81,11.99,881,0.00,5.00,-5.41,0,0.00,0.00,0
1100.165,14.47,-8.91,0.32,0.00,0.00,3,17.00,4.81,11.99,876,0.00,5.00,-5.41,0,0.00,0.00,0
1100.231,14.70,-8.91,0.32,0.00,0.00,3,16.00,4.88,11.99,884,0.00,5.00,-5.41,0,0.00,0.00,0
1100.304,14.70,-8.91,0.33,0.00,0.00,3,15.50,4.88,11.99,884,0.00,5.00,-5.41,0,0.00,0.00,0
1100.376,14.70,-8.91,0.33,0.00,0.00,3,16.00,4.84,11.99,877,0.00,5.00,-5.41,0,0.00,0.00,0
1100.459,14.70,-8.91,0.33,0.00,0.00,3,15.00,4.81,11.99,884,0.00,5.00,-5.41,0,0.00,0.00,0
1100.517,14.70,-8.89,0.33,0.00,0.00,2,14.00,4.84,11.99,888,0.00,5.00,-5.41,0,0.00,0.00,0
1100.597,14.70,-8.88,0.33,0.00,0.00,2,15.00,4.84,11.99,882,0.00,5.00,-5.41,0,0.00,0.00,0
1100.661,14.70,-8.86,0.33,0.00,0.00,2,14.00,4.88,11.99,885,0.00,5.00,-5.41,0,0.00,0.00,0
1100.725,14.70,-8.86,0.33,0.00,0.00,2,14.00,4.84,11.99,884,0.00,5.00,-5.41,0,0.00,0.00,0
1100.798,14.70,-8.86,0.33,0.00,0.00,2,13.00,4.81,11.99,892,0.00,5.00,-5.41,0,0.00,0.00,0
1100.865,14.59,-8.88,0.33,0.00,0.00,2,12.00,4.81,11.99,898,0.00,5.00,-5.41,0,0.00,0.00,0
1100.946,14.59,-8.89,0.33,0.00,0.00,2,12.50,4.81,11.99,896,0.00,5.00,-5.41,0,0.00,0.00,0
1101.009,14.47,-8.88,0.33,0.00,0.00,2,12.00,4.84,11.99,899,0.00,5.00,-5.41,0,0.00,0.00,0
1101.083,14.59,-8.93,0.33,0.00,0.00,2,12.00,4.84,11.99,898,0.00,5.00,-5.41,0,0.00,0.00,0
1101.156,14.47,-8.89,0.33,0.00,0.00,2,11.50,4.84,11.99,900,0.00,5.00,-5.41,5,0.00,0.00,0
1101.226,14.59,-8.33,0.34,0.00,0.00,2,10.50,4.81,14.45,902,0.00,5.00,-0.23,30,0.00,23.48,0
1101.293,14.47,-0.85,0.66,0.00,0.00,2,4.50,18.15,16.21,974,0.00,0.66,-0.23,20,0.00,25.20,0
1101.361,14.47,-1.14,0.87,0.00,0.00,2,-7.50,14.61,19.73,1224,-5.03,-5.03,-5.41,5,0.78,0.00,0
1101.439,11.37,-3.52,0.77,0.00,0.00,1,-1.50,10.96,26.41,1354,0.00,-2.21,-5.41,8,0.00,0.00,0
1101.505,12.17,-4.43,0.66,0.00,0.00,1,4.50,13.54,30.98,1522,0.00,-1.04,-5.41,8,0.00,0.00,0
1101.582,13.32,-5.41,0.62,0.00,0.00,1,6.50,14.54,33.44,1641,0.00,0.00,-5.41,8,0.00,0.00,0
1101.659,14.59,-5.78,0.58,0.00,0.00,1,28.50,14.93,34.14,1681,0.91,0.90,-5.41,8,0.00,0.00,0
1101.714,15.04,-6.28,0.56,0.00,0.00,1,10.50,15.11,35.20,1750,0.00,1.48,-5.41,8,0.00,0.00,0
1101.791,15.16,-6.63,0.54,0.00,0.00,1,30.00,15.36,35.20,1754,0.00,1.68,-5.41,8,0.00,0.00,0
1101.864,15.16,-6.79,0.53,0.00,0.00,1,34.50,15.37,35.90,1763,0.00,1.91,-5.41,8,0.00,0.00,0
1101.939,15.04,-6.88,0.53,0.00,0.00,1,35.00,15.39,35.90,1774,0.00,2.39,-5.41,8,0.00,0.00,0
1102.012,14.81,-6.94,0.52,0.00,0.00,1,35.50,15.40,36.60,1796,0.00,2.53,-5.41,5,0.00,0.00,0
1102.076,14.47,-8.04,0.49,0.00,0.00,1,35.50,15.49,36.25,1840,0.00,5.00,-5.41,1,0.00,0.00,0
1102.152,14.36,-9.20,0.39,0.00,0.00,1,35.50,9.63,32.38,1836,0.00,5.00,-5.41,1,0.00,0.00,0
1102.219,14.13,-9.57,0.32,0.00,0.00,1,28.50,6.45,27.81,1841,0.00,5.00,-5.41,0,0.00,0.00,0
1102.284,12.98,-10.19,0.26,0.00,0.00,1,25.00,6.06,24.65,1854,0.00,5.00,-5.41,1,0.00,0.00,0
1102.361,12.63,-10.52,0.23,0.00,0.00,1,22.50,5.96,21.13,1836,0.00,5.00,-5.41,0,0.00,0.00,0
1102.422,13.09,-10.77,0.22,0.00,0.00,1,19.50,5.86,18.67,1787,0.00,5.00,-5.41,0,0.00,0.00,0
1102.501,13.78,-10.91,0.21,0.00,0.00,1,17.00,5.53,16.21,1718,0.00,5.00,-5.41,1,0.00,0.00,0
1102.573,14.36,-10.93,0.20,0.00,0.00,1,14.00,5.34,13.40,1629,0.00,5.00,-5.41,0,0.00,0.00,0
1102.646,14.70,-10.87,0.20,0.00,0.00,1,12.50,5.22,11.99,1562,0.00,5.00,-5.41,0,0.00,0.00,0
1102.709,15.50,-10.69,0.20,0.00,0.00,1,11.50,5.15,11.99,1456,0.00,5.00,-5.41,1,0.00,0.00,0
1102.791,19.52,-10.50,0.21,0.00,0.00,1,11.50,5.15,11.99,1365,0.00,5.00,-5.41,0,0.00,0.00,0
1102.848,22.97,-10.35,0.22,0.00,0.00,2,20.00,5.03,11.99,1244,0.00,5.00,-5.41,0,0.00,0.00,0
1102.931,23.89,-10.13,0.24,0.00,0.00,1,20.00,5.25,11.99,1196,0.00,5.00,-5.41,0,0.00,0.00,0
1102.993,24.35,-10.13,0.24,0.00,0.00,1,20.00,5.19,11.99,1194,0.00,5.00,-5.41,0,0.00,0.00,0
1103.073,23.43,-10.17,0.24,0.00,0.00,2,20.00,4.94,11.99,1162,0.00,5.00,-5.41,0,0.00,0.00,0
1103.137,21.59,-10.15,0.25,0.00,0.00,2,20.00,4.81,11.99,1130,0.00,5.00,-5.41,0,0.00,0.00,0
1103.209,15.50,-10.09,0.25,0.00,0.00,2,20.00,4.91,11.99,1097,0.00,5.00,-5.41,0,0.00,0.00,0
1103.283,14.24,-9.98,0.26,0.00,0.00,2,20.00,4.97,11.99,1031,0.00,5.00,-5.41,0,0.00,0.00,0
1103.350,14.36,-9.86,0.27,0.00,0.00,2,20.00,5.03,11.99,994,0.00,5.00,-5.41,0,0.00,0.00,0
1103.417,14.47,-9.73,0.28,0.00,0.00,2,20.00,5.15,11.99,946,0.00,5.00,-5.41,0,0.00,0.00,0
1103.491,14.59,-9.49,0.30,0.00,0.00,2,20.00,5.37,11.99,917,0.00,5.00,-5.41,0,0.00,0.00,0
1103.570,14.81,-9.20,0.31,0.00,0.00,2,20.00,5.40,11.99,917,0.00,5.00,-5.41,0,0.00,0.00,0
1103.625,15.04,-9.09,0.32,0.00,0.00,2,20.00,5.25,11.99,929,0.00,5.00,-5.41,0,0.00,0.00,0
1103.702,15.27,-9.07,0.32,0.00,0.00,2,20.00,5.09,11.99,941,0.00,5.00,-5.41,0,0.00,0.00,0
1103.774,15.39,-9.09,0.32,0.00,0.00,2,19.00,5.00,11.99,949,0.00,5.00,-5.41,0,0.00,0.00,0
1103.839,14.93,-9.09,0.32,0.00,0.00,2,18.50,4.97,11.99,960,0.00,5.00,-5.41,0,0.00,0.00,0
1103.912,14.70,-9.13,0.31,0.00,0.00,2,17.00,4.97,11.99,964,0.00,5.00,-5.41,0,0.00,0.00,0
1103.984,14.47,-9.15,0.31,0.00,0.00,2,16.00,4.97,11.99,976,0.00,5.00,-5.41,0,0.00,0.00,0
1104.059,14.47,-9.18,0.31,0.00,0.00,2,4.50,4.97,12.34,980,0.00,5.00,-5.41,25,0.00,0.00,0
1104.121,14.47,-1.62,0.53,0.00,0.00,2,4.50,28.55,14.80,958,0.00,2.11,-0.23,52,1.96,25.20,0
1104.194,14.47,-0.27,0.84,0.00,0.00,2,-13.50,24.35,16.56,1038,0.00,0.33,-0.23,25,2.35,25.20,0
1104.271,12.06,-1.30,0.90,0.00,0.00,1,-13.50,18.85,21.48,1266,-5.03,-5.03,-4.64,0,0.00,0.00,0
1104.334,12.63,-4.70,0.74,0.00,0.00,1,21.50,6.67,25.70,1369,0.00,-0.64,-5.41,3,0.00,0.00,0
1104.418,12.75,-6.27,0.53,0.00,0.00,1,4.50,5.28,30.98,1468,1.76,1.76,-5.41,13,0.00,0.00,0
1104.475,12.40,-4.60,0.58,0.00,0.00,1,4.50,17.54,30.62,1514,0.00,1.42,-3.94,13,0.78,1.65,0
1104.552,11.25,-3.69,0.69,0.00,0.00,1,4.50,21.41,30.98,1507,0.00,0.46,-3.87,13,1.18,1.95,0
1104.625,11.25,-3.31,0.75,0.00,0.00,1,4.50,22.18,29.92,1546,0.30,-0.70,-3.87,13,1.18,1.95,0
1104.690,13.21,-2.82,0.82,0.00,0.00,1,5.00,21.55,26.76,1457,0.00,-1.27,-3.79,13,0.00,2.26,0
1104.770,16.19,-2.42,0.86,0.00,0.00,1,6.00,21.10,25.00,1361,0.00,-1.63,-3.79,13,0.00,2.26,0
1104.833,18.03,-2.32,0.86,0.00,0.00,1,22.50,20.49,27.81,1460,0.00,-1.66,-3.79,13,0.00,2.26,0
1104.906,17.23,-2.55,0.84,0.00,0.00,1,26.50,21.45,32.03,1625,0.00,-1.39,-3.79,13,0.00,2.26,0
1104.971,14.24,-2.96,0.82,0.00,0.00,1,27.00,22.59,32.73,1712,0.00,-0.81,-3.79,13,0.00,2.26,0
1105.047,14.70,-3.21,0.81,0.00,0.00,1,28.00,23.48,33.09,1763,0.00,-0.41,-3.79,13,0.00,2.26,0
1105.111,15.39,-3.38,0.81,0.00,0.00,1,28.50,24.12,33.79,1825,0.00,0.00,-3.73,13,0.00,2.57,0
1105.185,15.16,-3.52,0.80,0.00,0.00,1,29.00,24.77,34.14,1899,0.00,0.00,-3.69,14,0.00,2.57,0
1105.260,14.24,-3.54,0.79,0.00,0.00,1,29.50,25.30,34.84,1956,0.00,0.00,-3.65,14,0.00,2.57,0
1105.326,13.55,-3.67,0.78,0.00,0.00,1,30.00,25.54,35.20,2004,0.00,0.00,-3.62,14,0.00,2.57,0
1105.409,13.90,-3.73,0.77,0.00,0.00,1,30.50,25.87,35.55,2041,0.47,0.40,-3.60,13,0.78,2.57,0
1105.465,14.01,-3.77,0.76,0.00,0.00,1,30.50,26.21,35.90,2091,0.00,0.53,-3.65,13,1.18,2.26,0
1105.540,13.90,-3.87,0.75,0.00,0.00,1,30.50,26.44,35.90,2114,0.00,0.60,-3.73,13,1.96,1.95,0
1105.616,13.55,-3.98,0.75,0.00,0.00,1,30.50,26.57,35.90,2137,0.00,0.56,-3.81,13,1.96,1.65,0
1105.689,13.44,-4.06,0.75,0.00,0.00,1,30.50,26.19,36.25,2122,0.00,0.00,-4.16,13,1.57,0.42,0
1105.755,13.44,-4.25,0.73,0.00,0.00,1,31.00,24.38,36.25,2087,0.00,0.00,-4.33,12,0.39,0.00,0
1105.834,13.09,-4.49,0.71,0.00,0.00,1,31.50,23.37,36.60,2051,0.00,0.00,-4.76,11,0.00,0.00,0
1105.896,13.09,-4.64,0.70,0.00,0.00,1,31.50,22.81,36.95,2025,0.00,0.00,-4.76,11,0.00,0.00,0
1105.972,13.09,-4.74,0.69,0.00,0.00,1,32.00,23.22,37.30,2081,0.00,0.00,-4.76,11,0.00,0.00,0
1106.040,13.09,-4.99,0.67,0.00,0.00,1,32.00,23.14,37.66,2189,0.00,0.56,-4.81,11,0.00,0.00,0
1106.117,13.21,-5.30,0.64,0.00,0.00,1,32.50,23.24,37.66,2270,0.00,1.02,-4.80,11,0.00,0.00,0
1106.181,13.55,-5.45,0.63,0.00,0.00,1,33.00,23.44,38.01,2244,0.00,1.25,-4.80,11,0.00,0.00,0
1106.247,13.90,-5.49,0.63,0.00,0.00,1,33.00,23.64,38.01,2274,0.00,1.29,-4.80,11,0.00,1.06,0
1106.332,13.78,-5.67,0.62,0.00,0.00,1,33.00,23.54,38.01,2318,0.00,1.65,-4.78,11,1.18,5.63,0
1106.394,13.78,-5.88,0.61,0.00,0.00,1,33.00,23.84,38.36,2393,0.00,1.93,-4.68,11,2.75,6.33,0
1106.471,14.01,-5.99,0.60,0.00,0.00,1,33.00,23.95,38.36,2432,0.00,2.11,-4.58,12,4.71,7.99,0
1106.543,14.24,-5.98,0.61,0.00,0.00,1,33.00,24.67,38.36,2480,0.00,2.34,-4.49,12,6.67,10.91,0
1106.600,14.36,-5.99,0.61,0.00,0.00,1,33.00,25.17,38.71,2512,0.00,2.62,-4.39,13,9.02,12.88,0
1106.678,14.47,-5.94,0.61,0.00,0.00,1,33.00,26.81,38.71,2546,0.00,3.37,-4.00,13,11.76,15.10,0
1106.743,14.81,-5.88,0.62,0.00,0.00,1,33.00,27.11,38.71,2615,0.00,3.51,-3.91,13,18.43,19.36,0
1106.820,14.93,-5.88,0.62,0.00,0.00,1,33.00,27.83,38.71,2679,0.00,3.27,-4.00,13,21.96,23.18,0
1106.898,14.93,-5.86,0.62,0.00,0.00,1,33.50,28.34,39.06,2721,0.00,3.55,-3.87,13,25.49,25.75,0
1106.963,14.70,-5.80,0.63,0.00,0.00,1,33.50,28.95,39.06,2758,0.00,3.51,-3.83,13,27.84,27.91,0
1107.026,14.70,-5.72,0.63,0.00,0.00,1,33.50,29.68,39.06,2860,0.00,3.74,-3.67,14,30.59,30.72,0
1107.110,14.70,-5.51,0.64,0.00,0.00,1,33.50,30.94,39.06,2847,0.00,4.21,-3.07,15,30.98,30.18,0
1107.172,14.81,-5.22,0.66,0.00,0.00,1,33.50,31.90,38.71,2797,0.00,4.16,-3.06,15,30.20,29.41,0
1107.250,14.81,-4.99,0.68,0.00,0.00,1,33.00,32.43,38.36,2783,0.00,5.00,-2.19,16,29.41,30.65,0
1107.312,14.70,-4.54,0.71,0.00,0.00,1,33.00,34.30,37.66,2849,0.00,5.00,-1.68,16,30.59,31.21,0
1107.392,14.70,-4.22,0.73,0.00,0.00,1,32.00,37.07,37.66,3026,0.00,4.91,-1.62,16,30.98,31.87,0
1107.455,14.59,-4.12,0.74,0.00,0.00,1,32.00,37.51,37.30,3023,0.00,4.72,-1.62,16,31.76,32.00,0
1107.531,14.47,-4.02,0.75,0.00,0.00,1,32.00,38.20,37.30,3013,0.00,4.58,-1.60,16,32.16,31.78,0
1107.594,14.59,-3.98,0.75,0.00,0.00,1,32.00,38.54,37.30,3090,0.00,4.30,-1.66,16,32.16,32.31,0
1107.669,14.36,-4.04,0.74,0.00,0.00,1,32.00,38.42,37.30,3155,0.00,4.30,-1.72,16,32.94,32.83,0
1107.735,14.36,-4.16,0.73,0.00,0.00,1,32.00,38.31,37.66,3237,0.00,3.32,-2.22,15,32.94,33.10,0
1107.812,14.36,-4.64,0.70,0.00,0.00,1,32.50,36.36,38.36,3223,0.00,2.15,-3.07,15,33.33,33.32,0
1107.880,14.13,-4.93,0.67,0.00,0.00,1,33.00,34.74,39.06,3260,0.00,2.29,-3.44,15,33.33,33.43,0
1107.947,14.13,-5.24,0.63,0.00,0.00,1,33.50,34.07,39.41,3282,0.00,2.57,-3.77,14,33.33,34.02,0
1108.024,14.47,-5.47,0.61,0.00,0.00,1,34.00,33.30,40.12,3362,0.00,2.62,-4.29,13,34.12,34.09,0
1108.087,14.70,-5.86,0.58,0.00,0.00,1,34.50,32.33,40.47,3398,0.00,1.70,-5.03,13,34.12,34.16,0
1108.171,14.70,-6.36,0.55,0.00,0.00,1,39.50,30.29,41.52,3386,0.00,1.70,-5.47,12,34.12,34.43,0
1108.237,14.47,-6.83,0.51,0.00,0.00,1,40.50,28.21,42.23,3456,0.00,1.80,-5.76,12,34.51,34.57,0
1108.314,14.24,-7.14,0.48,0.00,0.00,1,41.50,27.18,42.23,3483,0.00,1.87,-5.99,11,34.51,34.55,0
1108.382,14.47,-7.56,0.45,0.00,0.00,1,41.50,24.63,42.23,3475,0.00,1.76,-6.52,11,34.51,34.69,0
1108.449,14.59,-7.91,0.42,0.00,0.00,1,41.50,22.93,42.23,3488,0.00,1.65,-6.92,10,34.51,34.77,0
1108.527,14.70,-8.28,0.40,0.00,0.00,1,41.50,21.91,41.88,3516,0.00,1.63,-7.27,8,34.90,34.93,0
1108.584,14.93,-8.82,0.36,0.00,0.00,1,41.50,18.59,41.88,3518,0.00,2.48,-7.27,8,34.90,34.94,0
1108.661,14.70,-9.20,0.32,0.00,0.00,1,41.00,17.56,42.23,3518,0.00,3.41,-7.23,7,34.90,34.80,0
1108.733,14.59,-9.48,0.30,0.00,0.00,1,41.00,16.80,41.88,3488,0.00,4.02,-7.21,7,34.90,34.77,0
1108.808,14.81,-9.65,0.28,0.00,0.00,1,41.00,16.09,41.88,3490,0.00,4.53,-7.25,7,34.90,34.89,0
1108.875,14.93,-9.75,0.27,0.00,0.00,1,41.00,15.63,41.88,3485,0.00,4.67,-7.25,7,34.90,34.91,0
1108.952,14.93,-9.88,0.26,0.00,0.00,1,41.00,15.18,41.88,3512,0.00,5.00,-7.25,6,34.90,34.86,0
1109.008,14.93,-10.13,0.25,0.00,0.00,1,41.50,14.49,41.52,3504,0.00,5.00,-7.17,5,34.90,34.64,0
1109.094,14.81,-10.35,0.23,0.00,0.00,1,41.00,13.32,41.52,3453,0.00,5.00,-7.15,5,34.51,34.56,0
1109.156,14.36,-10.42,0.22,0.00,0.00,1,41.00,12.69,41.17,3421,0.00,5.00,-7.14,5,34.51,34.54,0
1109.222,14.01,-10.48,0.22,0.00,0.00,1,41.00,12.20,41.17,3426,0.00,5.00,-7.10,5,34.51,34.40,0
1109.295,14.13,-10.54,0.21,0.00,0.00,1,40.50,12.03,41.17,3418,0.00,5.00,-7.04,5,34.51,34.21,0
1109.370,14.70,-10.54,0.21,0.00,0.00,1,40.50,11.88,41.52,3423,0.00,5.00,-7.10,5,34.51,34.38,0
1109.441,14.81,-10.64,0.21,0.00,0.00,1,41.00,11.51,41.52,3432,0.00,5.00,-7.15,5,34.51,34.60,0
1109.514,14.81,-10.69,0.20,0.00,0.00,1,41.00,11.37,41.17,3434,0.00,5.00,-7.12,4,34.51,34.45,0
1109.581,14.70,-10.73,0.20,0.00,0.00,1,40.50,10.87,40.82,3396,0.00,5.00,-7.02,4,34.12,34.10,0
1109.646,14.70,-10.73,0.19,0.00,0.00,1,40.00,10.83,40.47,3321,0.00,5.00,-6.92,4,33.73,33.79,0
1109.724,14.70,-10.73,0.19,0.00,0.00,1,40.00,10.73,40.47,3327,0.00,5.00,-6.90,4,33.73,33.77,0
1109.786,14.81,-10.77,0.19,0.00,0.00,1,40.00,10.68,40.47,3320,0.00,5.00,-6.96,4,33.73,33.95,0
1109.859,14.81,-10.79,0.19,0.00,0.00,1,40.00,10.63,40.47,3324,0.00,5.00,-6.90,4,33.73,33.75,0
1109.942,14.70,-10.75,0.20,0.00,0.00,1,40.00,10.73,40.12,3317,0.00,5.00,-6.79,4,33.73,33.38,0
1109.999,14.81,-10.75,0.20,0.00,0.00,1,39.50,10.92,40.12,3246,0.00,5.00,-6.79,4,33.33,33.34,0
1110.073,14.70,-10.73,0.20,0.00,0.00,1,39.00,10.87,40.12,3220,0.00,5.00,-6.73,4,33.33,33.18,0
1110.146,14.59,-10.73,0.20,0.00,0.00,1,39.50,10.92,40.12,3245,0.00,5.00,-6.77,4,33.33,33.33,0
1110.219,14.01,-10.73,0.20,0.00,0.00,1,39.00,10.78,39.77,3212,0.00,5.00,-6.71,4,32.94,33.13,0
1110.292,13.90,-10.73,0.20,0.00,0.00,1,39.00,10.73,39.77,3213,0.00,5.00,-6.71,4,32.94,33.14,0
1110.370,14.01,-10.73,0.20,0.00,0.00,1,39.00,10.73,39.77,3156,0.00,5.00,-6.61,4,32.55,32.77,0
1110.434,14.01,-10.77,0.20,0.00,0.00,1,39.00,10.73,39.77,3162,0.00,5.00,-6.63,4,32.94,32.80,0
1110.500,14.36,-10.81,0.20,0.00,0.00,1,39.00,10.78,39.41,3128,0.00,5.00,-6.56,4,32.55,32.57,0
1110.577,14.59,-10.77,0.20,0.00,0.00,1,39.00,10.63,39.41,3150,0.00,5.00,-6.54,4,32.55,32.46,0
1110.640,14.59,-10.81,0.21,0.00,0.00,1,39.00,10.73,39.41,3112,0.00,5.00,-6.48,4,32.55,32.27,0
1110.715,14.47,-10.79,0.21,0.00,0.00,1,39.00,10.63,39.41,3105,0.00,5.00,-6.48,4,32.16,32.25,0
1110.789,14.47,-10.81,0.21,0.00,0.00,1,39.00,10.53,39.41,3081,0.00,5.00,-6.42,4,32.16,32.01,0
1110.854,14.36,-10.77,0.21,0.00,0.00,1,39.00,10.53,39.41,3056,0.00,5.00,-6.40,4,32.16,31.92,0
1110.929,14.24,-10.77,0.21,0.00,0.00,1,39.00,10.73,39.41,3039,0.00,5.00,-6.40,4,31.76,31.95,0
1110.992,14.47,-10.77,0.21,0.00,0.00,1,39.00,10.63,39.41,3007,0.00,5.00,-6.34,4,31.76,31.73,0
1111.073,14.36,-10.77,0.21,0.00,0.00,1,39.00,10.73,39.06,3004,0.00,5.00,-6.34,4,31.76,31.71,0
1111.135,14.36,-10.75,0.21,0.00,0.00,1,39.00,10.92,39.41,3007,0.00,5.00,-6.34,4,31.76,31.73,0
1111.218,14.47,-10.71,0.22,0.00,0.00,1,38.50,10.92,39.06,2956,0.00,5.00,-6.28,4,31.37,31.57,0
1111.284,14.47,-10.69,0.22,0.00,0.00,1,38.50,11.07,39.06,2930,0.00,5.00,-6.17,5,30.98,31.20,0
1111.360,14.59,-10.67,0.23,0.00,0.00,1,38.50,11.17,39.06,2926,0.00,5.00,-6.17,5,30.98,31.18,0
1111.435,14.59,-10.56,0.23,0.00,0.00,1,38.50,11.56,39.06,2954,0.00,5.00,-6.19,5,31.37,31.27,0
1111.493,14.59,-10.52,0.24,0.00,0.00,1,38.50,11.89,39.06,2939,0.00,5.00,-6.17,5,31.37,31.18,0
1111.559,14.47,-10.46,0.24,0.00,0.00,1,38.50,12.02,39.06,2898,0.00,5.00,-6.09,5,30.98,30.90,0
1111.645,14.36,-10.42,0.25,0.00,0.00,1,38.50,12.08,39.06,2886,0.00,5.00,-6.05,5,30.98,30.77,0
1111.701,14.59,-10.36,0.25,0.00,0.00,1,38.50,12.20,38.71,2858,0.00,5.00,-6.01,5,30.59,30.71,0
1111.779,14.47,-10.35,0.26,0.00,0.00,1,38.00,12.22,39.06,2884,0.00,5.00,-6.09,5,30.59,30.89,0
1111.843,14.59,-10.29,0.26,0.00,0.00,1,38.50,12.68,39.06,2881,0.00,5.00,-6.07,6,30.98,30.87,0
1111.928,14.24,-10.23,0.26,0.00,0.00,1,38.50,12.98,39.06,2871,0.00,5.00,-6.05,6,30.59,30.80,0
1111.992,14.36,-10.13,0.27,0.00,0.00,1,38.50,13.44,39.06,2834,0.00,5.00,-6.03,6,30.59,30.75,0
1112.059,14.47,-10.02,0.28,0.00,0.00,1,38.50,13.78,39.06,2814,0.00,5.00,-5.98,7,30.59,30.57,0
1112.136,14.59,-9.86,0.29,0.00,0.00,1,38.50,14.18,39.06,2820,0.00,5.00,-5.94,8,30.59,30.44,0
1112.201,14.70,-9.65,0.31,0.00,0.00,1,38.50,15.40,39.06,2799,0.00,5.00,-5.88,8,30.20,30.27,0
1112.269,14.70,-9.26,0.33,0.00,0.00,1,38.50,16.46,39.06,2806,0.00,5.00,-5.98,10,30.20,30.58,0
1112.344,14.70,-8.66,0.37,0.00,0.00,1,39.00,19.17,39.77,2840,0.00,5.00,-5.84,11,30.59,30.90,0
1112.411,14.59,-8.22,0.41,0.00,0.00,1,39.00,20.55,39.77,2911,0.00,4.86,-5.51,11,30.98,31.25,0
1112.484,14.36,-7.87,0.44,0.00,0.00,1,39.00,22.09,39.77,2936,0.00,4.91,-5.18,11,31.37,30.88,0
1112.562,14.01,-7.50,0.47,0.00,0.00,1,39.00,23.25,39.77,2883,0.00,4.53,-5.07,12,30.98,30.50,0
1112.631,14.24,-7.33,0.49,0.00,0.00,1,39.00,23.87,40.12,2866,0.00,4.21,-5.05,12,30.59,30.76,0
1112.693,14.13,-7.27,0.50,0.00,0.00,1,39.50,24.75,40.47,2950,0.00,4.21,-4.97,12,30.59,31.34,0
1112.779,14.01,-7.12,0.50,0.00,0.00,1,40.00,25.40,40.47,3002,0.00,4.25,-4.83,12,31.37,31.55,0
1112.836,14.24,-6.96,0.51,0.00,0.00,1,39.50,26.06,40.12,2974,0.00,4.21,-4.70,13,31.37,31.50,0
1112.912,14.59,-6.88,0.53,0.00,0.00,1,39.50,26.39,40.12,2949,0.00,4.11,-4.68,13,31.37,31.44,0
1112.984,14.36,-6.83,0.53,0.00,0.00,1,39.50,26.63,40.47,2997,0.00,3.74,-4.74,13,31.76,31.67,0
1113.053,14.01,-6.83,0.53,0.00,0.00,1,40.00,26.63,40.47,3086,0.00,3.69,-4.76,13,32.16,32.28,0
1113.137,14.13,-6.79,0.53,0.00,0.00,1,40.00,27.04,40.47,3078,0.00,3.69,-4.74,13,32.16,32.23,0
1113.191,14.24,-6.75,0.53,0.00,0.00,1,40.00,27.24,40.47,3080,0.00,3.69,-4.68,13,32.16,32.53,0
1113.274,14.47,-6.75,0.53,0.00,0.00,1,40.00,27.55,40.82,3122,0.00,3.64,-4.72,13,32.55,32.69,0
1113.339,14.47,-6.73,0.53,0.00,0.00,1,40.00,27.54,40.82,3146,0.00,3.37,-4.80,13,32.55,33.10,0
1113.403,14.36,-6.71,0.52,0.00,0.00,1,40.00,27.75,40.82,3206,0.00,3.60,-4.68,13,32.94,33.08,0
1113.480,14.24,-6.69,0.52,0.00,0.00,1,40.00,27.96,40.82,3246,0.00,3.37,-4.74,13,32.94,33.34,0
1113.554,14.47,-6.57,0.53,0.00,0.00,1,40.00,29.50,40.82,3252,0.00,4.48,-4.14,14,33.33,33.38,0
1113.624,14.59,-6.27,0.55,0.00,0.00,1,40.00,31.06,40.82,3316,0.00,4.81,-3.73,15,33.33,33.75,0
1113.689,14.81,-5.98,0.57,0.00,0.00,1,40.00,32.77,40.47,3360,0.00,5.00,-3.27,15,33.73,33.84,0
1113.757,14.81,-5.72,0.59,0.00,0.00,1,39.50,34.12,40.12,3364,0.00,5.00,-3.06,15,34.12,34.04,0
1113.838,14.70,-5.59,0.60,0.00,0.00,1,39.50,34.79,39.77,3420,0.00,5.00,-3.00,15,34.51,34.36,0
1113.905,14.59,-5.51,0.61,0.00,0.00,1,34.50,35.26,39.77,3450,0.00,4.81,-3.02,16,34.51,34.54,0
1113.972,14.36,-5.47,0.62,0.00,0.00,1,34.50,36.18,39.77,3461,0.00,4.95,-2.90,16,34.51,34.61,0
1114.040,14.36,-5.49,0.62,0.00,0.00,1,34.50,36.63,39.77,3503,0.00,5.00,-2.73,16,34.90,35.16,0
