Time (sec),A/F Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.2.0-11034][USDM 2004 Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
14.516,14.47,-4.81,0.67,0.00,0.00,3,36.50,37.30,38.71,3340,0.00,4.48,-2.55,16,33.73,33.68,0
14.589,14.59,-4.74,0.68,0.00,0.00,3,36.50,37.54,38.71,3305,0.00,4.48,-2.55,16,33.73,33.91,0
14.664,14.47,-4.70,0.68,0.00,0.00,3,36.50,37.66,38.36,3344,0.00,4.48,-2.44,16,33.73,33.86,0
14.745,14.59,-4.70,0.68,0.00,0.00,3,36.50,37.76,38.36,3364,0.00,4.39,-2.46,16,33.73,33.96,0
14.808,14.47,-4.64,0.68,0.00,0.00,3,36.50,36.37,38.36,3368,0.00,4.58,-2.34,16,34.12,34.05,0
14.895,14.47,-4.58,0.69,0.00,0.00,3,36.50,38.93,38.36,3378,0.00,4.67,-2.20,16,34.12,33.97,0
14.953,14.47,-4.52,0.69,0.00,0.00,3,36.50,39.16,38.36,3351,0.00,4.62,-2.20,16,33.73,33.96,0
15.033,14.59,-4.49,0.70,0.00,0.00,3,36.50,39.17,38.01,3390,0.00,4.44,-2.24,16,34.12,34.19,0
15.100,14.47,-4.47,0.70,0.00,0.00,3,36.00,39.54,38.01,3406,0.00,4.44,-2.24,16,34.12,34.28,0
15.185,14.36,-4.41,0.70,0.00,0.00,3,36.00,39.54,38.01,3378,0.00,4.62,-2.11,16,34.12,34.33,0
15.248,14.36,-4.35,0.71,0.00,0.00,3,36.00,40.38,38.01,3390,0.00,4.58,-1.88,16,34.12,34.35,0
15.316,14.47,-4.25,0.72,0.00,0.00,3,36.00,40.87,37.66,3417,0.00,5.00,-1.74,17,34.12,34.27,0
15.395,14.59,-4.16,0.73,0.00,0.00,3,35.50,41.75,37.66,3429,0.00,5.00,-1.51,17,34.12,34.34,0
15.468,14.59,-4.02,0.74,0.00,0.00,3,35.50,41.16,37.30,3423,0.00,5.00,-1.16,18,34.12,34.53,0
15.537,14.70,-3.67,0.76,0.00,0.00,3,35.00,44.83,36.95,3459,0.00,5.00,-0.54,19,34.51,34.60,0
15.617,14.59,-3.15,0.80,0.00,0.00,3,34.50,49.37,35.90,3466,0.00,5.00,0.83,21,34.51,34.49,0
15.680,14.70,-2.48,0.85,0.00,0.00,3,33.50,51.70,35.55,3453,0.00,5.00,1.39,21,34.51,34.56,0
15.766,14.59,-2.11,0.90,0.00,0.00,3,34.00,53.42,35.20,3466,0.00,5.00,1.60,21,34.90,34.84,0
15.828,14.36,-1.88,0.92,0.00,0.00,3,34.00,54.26,34.84,3501,0.00,5.00,1.70,21,34.90,34.94,0
15.908,13.90,-1.68,0.94,0.00,0.00,3,34.50,55.76,34.84,3518,0.00,5.00,1.90,22,34.90,34.82,0
15.980,14.01,-1.47,0.97,0.00,0.00,3,35.00,57.12,34.84,3524,0.00,5.00,1.90,22,34.90,34.95,0
16.045,14.47,-1.33,0.98,0.00,0.00,3,35.50,56.45,34.49,3522,0.00,5.00,1.99,22,34.90,34.97,0
16.118,14.13,-1.20,0.99,0.00,0.00,3,35.50,59.12,34.49,3538,0.00,5.00,1.99,22,34.90,35.06,0
16.206,14.47,-1.12,1.01,0.00,0.00,3,35.50,60.29,33.79,3556,0.00,5.00,1.99,22,34.90,35.30,0
16.269,14.36,-0.97,1.02,0.00,0.00,3,34.50,60.93,32.38,3599,0.00,5.00,1.99,22,35.29,35.42,0
16.348,14.47,-0.85,1.03,0.00,0.00,3,34.00,61.94,31.68,3612,0.00,5.00,1.99,22,35.29,35.43,0
16.411,14.59,-0.75,1.04,0.00,0.00,3,33.50,62.92,30.98,3621,0.00,5.00,1.99,22,35.29,35.43,0
16.499,14.59,-0.73,1.04,0.00,0.00,3,33.50,62.58,30.98,3635,0.00,5.00,1.99,22,35.29,35.43,0
16.564,14.47,-0.70,1.04,0.00,0.00,3,33.50,63.23,30.98,3655,0.00,5.00,1.90,22,35.29,35.43,0
16.638,14.47,-0.75,1.04,0.00,0.00,3,33.50,62.72,31.33,3669,0.00,5.00,1.70,21,35.29,35.43,0
16.713,14.59,-0.81,1.03,0.00,0.00,3,34.00,62.42,32.38,3698,0.00,5.00,1.60,21,35.29,35.43,0
16.781,14.47,-0.99,1.02,0.00,0.00,3,34.50,61.44,33.44,3696,0.00,4.44,1.18,20,35.29,35.43,0
16.861,14.47,-1.31,0.99,0.00,0.00,3,35.50,60.64,34.84,3724,0.00,4.77,1.06,20,35.29,35.43,0
16.936,14.59,-1.53,0.97,0.00,0.00,3,35.50,58.83,34.84,3722,0.00,4.95,0.93,20,35.29,35.43,0
17.003,14.47,-1.68,0.95,0.00,0.00,3,35.50,58.52,35.20,3724,0.00,5.00,0.79,20,35.29,35.43,0
17.073,14.59,-1.95,0.94,0.00,0.00,3,35.50,58.19,35.90,3724,0.00,4.77,0.52,19,35.29,35.43,0
17.159,14.47,-2.30,0.91,0.00,0.00,3,35.50,55.63,36.25,3737,0.00,4.25,-0.39,18,35.29,35.43,0
17.217,14.24,-2.67,0.87,0.00,0.00,3,35.50,54.07,37.30,3770,0.00,3.79,-0.93,18,35.29,35.43,0
17.296,14.36,-3.17,0.83,0.00,0.00,3,35.50,50.72,37.66,3780,0.00,4.39,-1.08,18,35.29,35.43,0
17.367,14.36,-3.48,0.80,0.00,0.00,3,36.00,50.44,38.36,3797,0.00,4.53,-1.22,18,35.29,35.43,0
17.446,14.59,-3.73,0.78,0.00,0.00,3,36.50,51.19,38.71,3788,0.00,5.00,-1.22,18,35.29,35.43,0
17.514,14.59,-3.87,0.77,0.00,0.00,3,36.50,48.49,38.71,3788,0.00,5.00,-1.33,18,35.29,35.43,0
17.591,14.59,-4.02,0.76,0.00,0.00,3,36.50,47.38,39.06,3834,0.00,5.00,-1.35,17,35.29,35.43,0
17.658,14.47,-4.16,0.75,0.00,0.00,3,37.50,47.10,39.41,3832,0.00,5.00,-1.62,17,35.29,35.43,0
17.736,14.47,-4.52,0.72,0.00,0.00,3,38.00,45.15,39.41,3850,0.00,4.95,-2.05,16,35.29,35.43,0
17.813,14.36,-4.85,0.70,0.00,0.00,3,38.00,43.46,40.12,3816,0.00,4.58,-2.46,16,35.29,35.43,0
17.876,14.13,-5.18,0.67,0.00,0.00,3,38.00,41.85,40.47,3858,0.00,4.44,-3.00,16,35.29,35.43,0
17.964,14.24,-5.43,0.65,0.00,0.00,3,38.50,41.35,40.82,3858,0.00,4.86,-3.15,15,35.29,35.43,0
18.028,14.47,-5.67,0.63,0.00,0.00,3,39.00,40.24,41.17,3848,0.00,4.72,-3.40,15,35.29,35.43,0
18.101,14.36,-5.94,0.61,0.00,0.00,3,39.00,40.60,41.17,3876,0.00,4.62,-3.67,15,35.29,35.43,0
18.185,14.36,-6.13,0.59,0.00,0.00,3,39.00,36.64,41.52,3858,0.00,4.16,-4.10,15,35.29,35.43,0
18.247,14.59,-6.48,0.57,0.00,0.00,3,41.00,37.82,41.88,3886,0.00,4.16,-4.39,14,35.29,35.43,0
18.315,14.24,-6.79,0.54,0.00,0.00,3,41.50,33.64,42.23,3866,0.00,3.88,-4.80,14,35.29,35.43,0
18.392,14.36,-7.06,0.52,0.00,0.00,3,41.50,32.73,42.23,3888,0.00,3.93,-5.03,13,35.29,35.43,0
18.466,14.36,-7.25,0.50,0.00,0.00,6,42.00,31.54,42.58,3902,0.00,3.93,-5.22,13,35.29,35.43,0
18.539,14.47,-7.50,0.48,0.00,0.00,3,42.00,30.68,42.58,3866,0.00,3.97,-5.43,13,35.29,35.43,0
18.607,14.47,-7.75,0.46,0.00,0.00,6,42.00,29.19,42.58,3900,0.00,3.88,-5.72,13,35.29,35.43,0
18.694,14.47,-7.91,0.45,0.00,0.00,3,42.00,28.98,42.58,3900,0.00,3.74,-5.90,13,35.29,35.43,0
18.757,14.47,-7.95,0.44,0.00,0.00,3,42.00,28.78,42.58,3872,0.00,3.93,-6.01,13,35.29,35.43,0
18.827,14.70,-8.08,0.44,0.00,0.00,3,42.00,28.57,42.58,3878,0.00,3.74,-6.13,12,35.29,35.43,0
18.908,14.70,-8.06,0.44,0.00,0.00,3,42.00,25.60,42.58,3908,0.00,3.60,-6.17,12,35.29,35.43,0
18.983,14.70,-8.14,0.43,0.00,0.00,3,42.00,28.16,42.58,3886,0.00,3.74,-6.19,12,35.29,35.43,0
19.069,14.47,-8.18,0.43,0.00,0.00,3,42.00,28.06,42.58,3878,0.00,3.93,-6.15,12,35.29,35.43,0
19.123,14.47,-8.18,0.43,0.00,0.00,3,42.00,27.96,42.58,3914,0.00,3.93,-6.15,12,35.29,35.43,0
19.197,14.47,-8.16,0.43,0.00,0.00,3,42.00,28.16,42.58,3914,0.00,3.83,-6.19,13,35.29,35.43,0
19.269,14.36,-8.12,0.43,0.00,0.00,3,42.00,28.36,42.58,3880,0.00,4.07,-6.05,13,35.29,35.43,0
19.354,14.47,-8.08,0.44,0.00,0.00,3,42.00,28.78,42.58,3886,0.00,4.67,-5.59,13,35.29,35.43,0
19.420,14.59,-7.99,0.45,0.00,0.00,3,42.00,29.09,42.58,3910,0.00,4.91,-5.20,13,35.29,35.43,0
19.489,14.59,-7.83,0.46,0.00,0.00,3,42.00,29.93,42.58,3896,0.00,5.00,-4.95,14,35.29,35.43,0
19.566,14.59,-7.66,0.47,0.00,0.00,3,42.00,30.57,42.58,3918,0.00,5.00,-4.70,14,35.29,35.43,0
19.639,14.59,-7.52,0.48,0.00,0.00,3,42.00,32.19,42.58,3896,0.00,5.00,-4.52,14,35.29,35.43,0
19.714,14.13,-7.37,0.50,0.00,0.00,3,42.00,32.95,42.58,3930,0.00,5.00,-4.41,14,35.29,35.43,0
19.780,14.24,-7.29,0.50,0.00,0.00,6,42.00,33.17,42.58,3930,0.00,5.00,-4.29,15,35.29,35.43,0
19.854,14.47,-7.17,0.51,0.00,0.00,3,42.00,33.98,42.58,3910,0.00,5.00,-4.16,15,35.29,35.43,0
19.929,14.36,-7.10,0.52,0.00,0.00,3,41.50,34.45,42.23,3912,0.00,5.00,-4.00,15,35.29,35.43,0
19.998,14.36,-7.00,0.53,0.00,0.00,3,41.50,34.91,42.23,3941,0.00,5.00,-3.87,15,35.29,35.43,0
20.076,14.24,-6.90,0.54,0.00,0.00,3,41.50,35.37,42.23,3920,0.00,5.00,-3.62,15,35.29,35.43,0
20.152,14.36,-6.85,0.54,0.00,0.00,3,41.50,35.84,42.23,3954,0.00,5.00,-3.50,15,35.29,35.43,0
20.217,14.36,-6.73,0.55,0.00,0.00,3,41.50,36.07,42.23,3954,0.00,5.00,-3.52,15,35.29,35.43,0
20.303,14.47,-6.65,0.55,0.00,0.00,3,41.50,36.42,42.23,3930,0.00,5.00,-3.23,16,35.29,35.43,0
20.364,14.47,-6.57,0.56,0.00,0.00,3,41.50,37.69,41.88,3935,0.00,5.00,-3.23,16,35.29,35.43,0
20.451,14.47,-6.42,0.57,0.00,0.00,3,41.50,37.69,41.88,3945,0.00,5.00,-3.07,16,35.29,35.43,0
20.519,14.47,-6.40,0.58,0.00,0.00,3,41.50,38.38,41.88,3978,0.00,5.00,-3.11,16,35.29,35.43,0
20.587,14.47,-6.30,0.58,0.00,0.00,3,41.50,38.87,41.88,3960,0.00,5.00,-2.80,16,35.29,35.43,0
20.661,14.47,-6.17,0.59,0.00,0.00,3,41.50,39.37,41.88,3994,0.00,5.00,-2.67,16,35.29,35.43,0
20.737,14.47,-6.07,0.60,0.00,0.00,3,41.50,40.11,41.88,3968,0.00,5.00,-2.55,16,35.29,35.43,0
20.814,14.47,-5.96,0.61,0.00,0.00,3,41.50,40.48,41.88,3974,0.00,5.00,-2.44,16,35.29,35.43,0
20.877,14.36,-5.92,0.62,0.00,0.00,3,39.50,41.23,41.52,4004,0.00,5.00,-2.30,16,35.29,35.43,0
20.965,14.36,-5.84,0.62,0.00,0.00,3,39.50,41.35,41.52,3991,0.00,5.00,-2.30,16,35.29,35.43,0
21.030,14.47,-5.78,0.62,0.00,0.00,3,39.50,41.85,41.52,4023,0.00,5.00,-2.17,16,35.29,35.43,0
21.097,14.36,-5.76,0.63,0.00,0.00,3,39.50,42.47,41.52,4034,0.00,5.00,-2.17,17,35.29,35.43,0
21.175,14.47,-5.69,0.63,0.00,0.00,3,40.00,42.59,41.52,4015,0.00,5.00,-2.17,17,35.29,35.43,0
21.253,14.47,-5.65,0.63,0.00,0.00,3,39.50,42.85,41.52,4045,0.00,5.00,-2.17,17,35.29,35.43,0
21.317,14.47,-5.61,0.64,0.00,0.00,3,40.00,43.34,41.52,4026,0.00,5.00,-2.01,17,35.29,35.43,0
21.403,14.47,-5.59,0.64,0.00,0.00,3,40.00,43.46,41.52,4030,0.00,5.00,-2.01,17,35.29,35.43,0
21.466,14.36,-5.53,0.64,0.00,0.00,3,40.00,43.59,41.52,4069,0.00,5.00,-2.01,17,35.29,35.43,0
21.542,14.36,-5.49,0.65,0.00,0.00,3,40.00,43.84,41.52,4045,0.00,5.00,-1.88,17,35.29,35.43,0
21.609,14.47,-5.47,0.65,0.00,0.00,3,40.00,43.96,41.52,4085,0.00,5.00,-1.88,17,35.29,35.43,0
21.692,14.36,-5.47,0.65,0.00,0.00,3,40.00,43.71,41.88,4102,0.00,5.00,-2.71,14,35.29,35.43,0
21.761,14.24,-7.06,0.59,0.00,0.00,3,40.00,43.83,42.58,4058,0.00,-0.04,-8.16,5,35.29,35.43,0
21.837,11.83,-9.55,0.36,0.00,0.00,3,41.00,11.80,42.58,4069,0.00,2.85,-8.16,0,35.29,35.43,0
21.915,11.25,-10.69,0.21,0.00,0.00,3,11.50,10.48,11.99,3994,0.00,5.00,-8.16,0,0.00,35.43,0
21.984,11.83,-10.67,0.18,0.00,0.00,3,11.50,11.42,11.99,3910,0.00,5.00,-8.01,0,0.00,35.43,0
22.050,15.16,-10.54,0.18,0.00,0.00,6,11.50,10.92,11.99,3801,0.00,5.00,-7.79,0,0.00,35.43,0
22.134,20.90,-10.62,0.17,0.00,0.00,6,11.50,10.33,11.99,3689,0.00,5.00,-7.56,0,0.00,35.29,0
22.201,24.46,-10.65,0.16,0.00,0.00,6,11.50,9.50,11.99,3576,0.00,5.00,-7.17,0,0.00,34.61,0
22.277,24.23,-10.69,0.16,0.00,0.00,6,11.50,8.88,11.99,3461,0.00,5.00,-6.94,0,0.00,33.87,0
22.346,23.89,-10.75,0.15,0.00,0.00,6,11.50,9.96,11.99,3255,0.00,5.00,-6.79,0,0.00,33.39,0
22.414,24.00,-10.89,0.14,0.00,0.00,4,11.50,6.56,11.99,3130,0.00,5.00,-6.57,0,0.00,32.58,0
22.503,23.89,-10.89,0.13,0.00,0.00,4,11.50,6.33,11.99,3047,0.00,5.00,-6.42,0,0.00,32.01,0
22.566,23.89,-10.94,0.13,0.00,0.00,4,11.50,6.21,11.99,2917,0.00,5.00,-6.23,0,0.00,31.37,0
22.641,24.00,-11.02,0.13,0.00,0.00,4,11.50,6.02,11.99,2821,0.00,5.00,-5.94,0,0.00,30.46,0
22.716,24.23,-11.10,0.13,0.00,0.00,4,11.50,5.86,11.99,2738,0.00,5.00,-5.74,0,0.00,26.46,0
22.790,24.35,-11.20,0.13,0.00,0.00,6,11.50,5.65,11.99,2687,0.00,5.00,-5.63,0,0.00,23.41,0
22.854,24.35,-11.25,0.12,0.00,0.00,4,11.50,5.47,11.99,2664,0.00,5.00,-5.63,0,0.00,23.35,0
22.929,24.00,-11.41,0.11,0.00,0.00,6,11.50,4.68,11.99,2667,0.00,5.00,-5.72,0,0.00,25.89,0
23.007,24.35,-11.43,0.11,0.00,0.00,4,11.50,4.81,11.99,2795,0.00,5.00,-5.88,0,0.00,30.02,0
23.086,23.89,-11.45,0.10,0.00,0.00,4,11.50,4.97,11.99,2859,0.00,5.00,-6.05,0,0.00,30.79,0
23.163,24.00,-11.41,0.10,0.00,0.00,4,11.50,5.09,11.99,2878,0.00,5.00,-6.07,0,0.00,30.85,0
23.227,24.23,-11.39,0.11,0.00,0.00,4,11.50,5.09,11.99,2856,0.00,5.00,-6.01,0,0.00,30.70,0
23.296,24.00,-11.39,0.11,0.00,0.00,4,11.50,5.15,11.99,2888,0.00,5.00,-6.05,0,0.00,30.77,0
23.369,24.23,-11.39,0.11,0.00,0.00,4,11.50,5.15,11.99,2873,0.00,5.00,-6.05,0,0.00,30.88,0
23.438,24.23,-11.39,0.11,0.00,0.00,4,11.50,5.22,11.99,2882,0.00,5.00,-6.07,0,0.00,30.85,0
23.516,24.00,-11.39,0.11,0.00,0.00,4,11.50,5.28,11.99,2878,0.00,5.00,-6.07,0,0.00,30.83,0
23.596,24.00,-11.39,0.11,0.00,0.00,4,11.50,5.15,11.99,2855,0.00,5.00,-6.01,0,0.00,30.66,0
23.659,23.89,-11.41,0.11,0.00,0.00,4,11.50,5.19,11.99,2847,0.00,5.00,-5.99,0,0.00,30.63,0
23.740,24.12,-11.41,0.11,0.00,0.00,4,11.50,5.22,11.99,2846,0.00,5.00,-5.99,0,0.00,30.62,0
23.809,24.12,-11.45,0.11,0.00,0.00,4,11.50,5.09,11.99,2866,0.00,5.00,-5.99,0,0.00,30.61,0
23.884,24.12,-11.41,0.11,0.00,0.00,4,11.50,5.19,11.99,2864,0.00,5.00,-6.03,0,0.00,30.75,0
23.966,24.12,-11.39,0.11,0.00,0.00,4,11.50,5.13,11.99,2860,0.00,5.00,-6.03,0,0.00,30.71,0
24.031,23.66,-11.41,0.11,0.00,0.00,4,11.50,5.25,11.99,2859,0.00,5.00,-6.01,0,0.00,30.68,0
24.099,23.66,-11.41,0.11,0.00,0.00,4,11.50,5.22,11.99,2855,0.00,5.00,-6.01,0,0.00,30.66,0
24.184,24.00,-11.41,0.11,0.00,0.00,4,11.50,5.22,11.99,2830,0.00,5.00,-5.96,0,0.00,30.50,0
24.246,24.00,-11.39,0.11,0.00,0.00,4,11.50,5.53,11.99,2827,0.00,5.00,-5.96,0,0.00,30.49,0
24.320,24.00,-11.39,0.12,0.00,0.00,4,11.50,5.58,11.99,2824,0.00,5.00,-5.94,1,0.00,30.47,0
24.395,23.77,-11.27,0.12,0.00,0.00,4,11.50,6.21,11.99,2820,0.00,5.00,-5.94,1,0.00,30.45,0
24.478,23.89,-11.16,0.13,0.00,0.00,4,14.00,6.76,17.62,2838,0.00,5.00,-5.92,2,20.00,30.42,0
24.540,24.23,-11.04,0.14,0.00,0.00,4,21.00,6.88,25.35,2833,0.00,5.00,-5.96,2,24.71,30.54,0
24.614,23.89,-11.02,0.15,0.00,0.00,4,28.50,7.00,33.09,2835,0.00,5.00,-5.98,2,29.80,30.52,0
24.693,23.54,-11.22,0.15,0.00,0.00,4,34.00,6.88,38.71,2831,0.00,5.00,-5.96,2,30.59,30.51,0
24.756,23.31,-11.25,0.15,0.00,0.00,4,38.00,7.11,38.71,2829,0.00,5.00,-5.94,2,30.59,30.48,0
24.837,23.20,-11.20,0.15,0.00,0.00,4,38.00,7.11,38.71,2825,0.00,5.00,-5.94,2,30.59,30.47,0
24.921,20.21,-11.20,0.15,0.00,0.00,4,38.00,7.08,38.71,2797,0.00,5.00,-5.88,2,30.59,30.15,0
24.979,17.80,-11.25,0.15,0.00,0.00,4,38.00,7.11,38.71,2799,0.00,5.00,-5.88,2,30.20,30.27,0
25.068,15.39,-11.23,0.15,0.00,0.00,4,38.00,7.19,38.71,2787,0.00,5.00,-5.86,2,29.41,29.52,0
25.125,15.39,-11.20,0.15,0.00,0.00,4,38.00,7.27,38.71,2799,0.00,5.00,-5.88,2,30.20,30.27,0
25.203,15.96,-11.27,0.16,0.00,0.00,4,38.00,7.27,38.71,2772,0.00,5.00,-5.82,2,28.63,28.27,0
25.274,16.42,-11.25,0.16,0.00,0.00,6,38.00,7.27,38.71,2799,0.00,5.00,-5.82,2,30.20,28.77,0
25.349,15.16,-11.14,0.15,0.00,0.00,4,38.00,7.15,38.71,2774,0.00,5.00,-5.86,2,28.63,29.64,0
25.427,15.96,-11.23,0.16,0.00,0.00,4,38.00,7.27,38.71,2812,0.00,5.00,-5.82,2,29.80,28.39,0
25.501,15.50,-11.18,0.16,0.00,0.00,4,38.00,7.36,38.71,2795,0.00,5.00,-5.88,2,28.24,30.02,0
25.567,15.96,-11.12,0.16,0.00,0.00,4,38.00,7.48,38.71,2792,0.00,5.00,-5.88,2,29.80,29.84,0
25.646,17.69,-11.16,0.16,0.00,0.00,4,38.00,7.52,38.36,2791,0.00,5.00,-5.86,2,29.80,29.78,0
25.721,17.80,-11.06,0.16,0.00,0.00,4,38.00,7.64,38.36,2791,0.00,5.00,-5.86,5,29.80,29.78,0
25.784,16.88,-10.67,0.19,0.00,0.00,4,38.00,10.58,38.36,2784,0.00,5.00,-5.86,7,29.41,29.33,0
25.856,16.88,-9.98,0.25,0.00,0.00,4,38.00,13.76,38.71,2797,0.00,5.00,-5.88,7,30.20,30.02,0
25.929,17.00,-9.69,0.29,0.00,0.00,4,38.00,14.56,38.71,2795,0.00,5.00,-5.82,7,29.80,28.39,0
26.003,15.27,-9.49,0.31,0.00,0.00,4,38.00,14.83,38.71,2768,0.00,5.00,-5.84,8,28.24,29.02,0
26.086,14.36,-9.30,0.32,0.00,0.00,4,38.00,13.56,38.71,2770,0.00,5.00,-5.82,9,29.02,28.46,0
26.149,13.09,-9.03,0.34,0.00,0.00,4,38.00,17.23,39.06,2785,0.00,5.00,-5.86,9,28.24,29.39,0
26.232,13.90,-8.72,0.37,0.00,0.00,4,38.50,19.00,39.06,2780,0.00,5.00,-5.18,12,29.41,29.08,0
26.295,13.78,-7.83,0.43,0.00,0.00,4,39.00,23.46,39.41,2785,0.00,5.00,-4.49,13,29.41,29.39,0
26.373,13.78,-7.19,0.49,0.00,0.00,4,39.00,24.98,39.77,2770,0.00,5.00,-4.39,13,29.80,29.84,0
26.447,13.32,-6.90,0.52,0.00,0.00,4,39.00,25.50,39.77,2770,0.00,5.00,-4.18,13,29.80,29.96,0
26.513,12.98,-6.57,0.55,0.00,0.00,4,39.00,26.52,39.41,2759,0.00,5.00,-3.85,15,29.02,28.36,0
26.599,13.21,-5.99,0.60,0.00,0.00,4,39.00,29.09,39.06,2762,0.00,5.00,-2.34,16,28.24,29.13,0
26.672,13.78,-5.41,0.65,0.00,0.00,4,37.00,31.32,38.71,2776,0.00,5.00,-1.60,17,29.02,28.97,0
26.743,13.90,-4.72,0.70,0.00,0.00,4,36.50,35.60,38.01,2782,0.00,5.00,-1.01,18,29.02,29.58,0
26.819,13.32,-4.25,0.74,0.00,0.00,4,35.50,36.65,37.30,2776,0.00,5.00,-0.70,18,29.41,29.38,0
26.881,13.32,-3.73,0.78,0.00,0.00,4,34.50,38.51,36.60,2793,0.00,5.00,0.02,19,29.41,30.08,0
26.964,13.32,-3.33,0.82,0.00,0.00,4,34.00,39.61,35.90,2793,0.00,5.00,0.33,20,30.20,30.09,0
27.030,13.44,-3.04,0.84,0.00,0.00,4,34.00,40.24,35.55,2799,0.00,5.00,0.54,20,30.20,30.29,0
27.103,13.55,-2.82,0.86,0.00,0.00,4,33.50,41.11,35.20,2824,0.00,5.00,0.54,20,30.20,30.37,0
27.186,13.90,-2.65,0.88,0.00,0.00,4,33.50,41.85,35.20,2826,0.00,5.00,0.66,20,30.20,30.55,0
27.248,14.01,-2.51,0.89,0.00,0.00,4,33.50,41.98,35.20,2835,0.00,5.00,0.66,20,30.59,30.61,0
27.328,14.36,-2.42,0.90,0.00,0.00,4,34.00,42.72,34.84,2843,0.00,5.00,0.66,20,30.59,30.61,0
27.406,14.24,-2.24,0.91,0.00,0.00,4,34.00,41.03,34.84,2852,0.00,5.00,0.68,20,30.59,30.66,0
27.474,14.36,-2.17,0.92,0.00,0.00,4,34.00,43.59,34.84,2842,0.00,5.00,0.56,19,30.59,30.70,0
27.553,14.36,-2.34,0.91,0.00,0.00,4,34.00,41.35,35.20,2838,0.00,2.71,-0.91,15,30.59,30.57,0
27.621,14.01,-3.38,0.85,0.00,0.00,4,33.50,35.95,36.25,2854,0.00,1.29,-2.80,14,30.59,30.68,0
27.691,13.21,-4.41,0.77,0.00,0.00,4,34.50,33.64,38.01,2848,0.00,0.70,-4.06,12,30.59,30.72,0
27.764,13.32,-5.47,0.65,0.00,0.00,4,36.50,27.13,39.41,2878,0.00,0.96,-4.95,11,30.59,30.86,0
27.837,13.21,-6.19,0.58,0.00,0.00,4,37.50,25.09,39.77,2880,0.00,1.46,-5.39,11,30.98,30.85,0
27.917,14.24,-6.59,0.53,0.00,0.00,4,38.00,24.28,39.77,2879,0.00,2.15,-5.41,11,30.98,30.95,0
27.985,14.70,-6.83,0.51,0.00,0.00,4,39.00,23.67,40.12,2866,0.00,2.48,-5.47,11,30.98,30.76,0
28.057,15.39,-6.98,0.50,0.00,0.00,4,39.50,23.36,40.12,2867,0.00,2.71,-5.47,11,30.59,30.77,0
28.130,15.50,-7.08,0.49,0.00,0.00,4,39.50,23.26,40.12,2877,0.00,2.85,-5.49,11,30.98,30.84,0
28.209,15.04,-7.12,0.49,0.00,0.00,4,39.50,22.96,40.12,2898,0.00,2.95,-5.49,11,30.59,30.81,0
28.277,14.81,-7.19,0.48,0.00,0.00,4,39.50,23.36,40.12,2891,0.00,3.04,-5.53,11,30.98,30.94,0
28.354,14.70,-7.23,0.48,0.00,0.00,4,39.50,23.16,40.12,2900,0.00,3.09,-5.55,11,30.98,31.02,0
28.417,14.59,-7.29,0.48,0.00,0.00,4,39.50,22.96,40.12,2880,0.00,3.18,-5.51,11,30.98,30.91,0
28.491,14.59,-7.31,0.48,0.00,0.00,4,39.50,22.96,40.12,2888,0.00,3.32,-5.51,11,30.98,30.87,0
28.564,14.47,-7.33,0.47,0.00,0.00,4,39.00,22.67,39.77,2881,0.00,3.37,-5.51,11,30.98,30.88,0
28.643,14.47,-7.33,0.47,0.00,0.00,4,39.00,25.52,40.12,2906,0.00,3.41,-5.55,11,30.98,31.04,0
28.716,14.36,-7.37,0.47,0.00,0.00,4,39.50,22.77,40.12,2910,0.00,3.41,-5.57,11,30.98,31.07,0
28.780,14.36,-7.39,0.47,0.00,0.00,4,39.50,23.06,40.12,2884,0.00,3.46,-5.55,11,30.98,31.04,0
28.856,14.36,-7.39,0.47,0.00,0.00,4,39.50,22.67,40.12,2899,0.00,3.51,-5.53,11,30.98,30.99,0
28.944,14.47,-7.41,0.47,0.00,0.00,4,39.50,23.16,40.12,2893,0.00,3.55,-5.53,11,30.98,30.02,0
29.007,14.47,-7.43,0.47,0.00,0.00,4,39.50,22.77,40.12,2919,0.00,3.55,-5.55,11,30.98,31.11,0
29.081,14.24,-7.44,0.47,0.00,0.00,4,39.50,22.77,40.12,2916,0.00,3.60,-5.59,11,30.98,31.16,0
29.146,14.36,-7.46,0.47,0.00,0.00,4,39.50,22.58,40.12,2924,0.00,3.55,-5.59,11,30.98,31.18,0
29.232,14.36,-7.48,0.46,0.00,0.00,4,39.50,22.58,40.12,2904,0.00,3.64,-5.55,11,30.98,31.02,0
29.297,14.47,-7.48,0.46,0.00,0.00,4,39.50,22.49,40.12,2907,0.00,3.69,-5.55,11,30.98,31.04,0
29.370,14.47,-7.48,0.46,0.00,0.00,4,39.00,22.30,39.77,2919,0.00,3.60,-5.59,11,30.98,31.13,0
29.439,14.59,-7.48,0.46,0.00,0.00,4,39.50,22.39,40.12,2944,0.00,3.51,-5.63,11,31.37,31.30,0
