Time (sec),AF Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.3.0-12522][2004 USDM Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
234.883,14.93,-8.28,0.37,0.00,0.00,6,10.50,4.53,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
234.958,14.81,-8.31,0.37,0.00,0.00,6,10.50,4.41,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
235.030,14.93,-8.33,0.37,0.00,0.00,6,11.50,4.38,11.99,700,0.00,5.00,-5.34,0,0.00,0.00,0
235.108,14.93,-8.30,0.37,0.00,0.00,6,12.00,4.44,11.99,704,0.00,5.00,-5.34,0,0.00,0.00,0
235.181,15.16,-8.26,0.37,0.00,0.00,6,10.00,4.59,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
235.255,14.93,-8.30,0.37,0.00,0.00,6,8.50,4.44,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
235.335,14.93,-8.31,0.37,0.00,0.00,6,10.50,4.38,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
235.402,14.81,-8.31,0.37,0.00,0.00,6,10.50,4.35,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
235.481,14.81,-8.33,0.37,0.00,0.00,6,11.00,4.41,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
235.545,14.93,-8.31,0.37,0.00,0.00,6,10.50,4.47,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
235.619,14.81,-8.35,0.37,0.00,0.00,6,9.50,4.41,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
235.695,14.93,-8.31,0.37,0.00,0.00,6,14.00,4.41,11.99,695,0.00,5.00,-5.34,0,0.00,0.00,0
235.774,14.93,-8.31,0.37,0.00,0.00,6,13.00,4.41,11.99,704,0.00,5.00,-5.34,0,0.00,0.00,0
235.837,15.04,-8.30,0.37,0.00,0.00,6,11.00,4.44,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
235.910,15.04,-8.30,0.37,0.00,0.00,6,8.00,4.47,11.99,743,0.00,5.00,-5.34,0,0.00,0.00,0
235.978,15.04,-8.35,0.37,0.00,0.00,6,8.50,4.30,11.99,743,0.00,5.00,-5.34,0,0.00,0.00,0
236.051,15.16,-8.45,0.36,0.00,0.00,6,9.50,4.16,11.99,737,0.00,5.00,-5.34,0,0.00,0.00,0
236.125,15.04,-8.53,0.36,0.00,0.00,6,9.50,4.18,11.99,739,0.00,5.00,-5.34,0,0.00,0.00,0
236.207,15.16,-8.55,0.35,0.00,0.00,6,9.50,4.33,11.99,739,0.00,5.00,-5.34,0,0.00,0.00,0
236.274,15.04,-8.59,0.35,0.00,0.00,6,8.50,4.21,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
236.348,14.81,-8.57,0.35,0.00,0.00,6,15.50,4.18,11.99,688,0.00,5.00,-5.34,0,0.00,0.00,0
236.421,14.70,-8.55,0.35,0.00,0.00,6,13.50,4.21,11.99,700,0.00,5.00,-5.34,0,0.00,0.00,0
236.505,14.70,-8.51,0.36,0.00,0.00,6,13.00,4.33,11.99,709,0.00,5.00,-5.34,0,0.00,0.00,0
236.570,14.93,-8.49,0.36,0.00,0.00,6,10.50,4.33,11.99,731,0.00,5.00,-5.34,0,0.00,0.00,0
236.645,15.04,-8.51,0.36,0.00,0.00,6,12.00,4.11,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
236.717,15.04,-8.53,0.35,0.00,0.00,6,13.50,4.02,11.99,700,0.00,5.00,-5.34,0,0.00,0.00,0
236.784,14.93,-8.53,0.35,0.00,0.00,6,12.00,4.24,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
236.864,14.93,-8.51,0.36,0.00,0.00,6,11.50,4.33,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
236.928,15.04,-8.51,0.36,0.00,0.00,6,11.50,4.30,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
237.005,14.93,-8.49,0.36,0.00,0.00,6,11.50,4.30,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
237.078,14.81,-8.49,0.36,0.00,0.00,6,10.50,4.27,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
237.151,14.93,-8.51,0.36,0.00,0.00,6,11.50,4.16,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
237.224,14.81,-8.53,0.36,0.00,0.00,6,11.50,4.27,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
237.306,14.93,-8.49,0.36,0.00,0.00,6,11.50,4.33,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
237.369,14.93,-8.49,0.36,0.00,0.00,6,10.00,4.35,11.99,732,0.00,5.00,-5.34,0,0.00,0.00,0
237.442,14.81,-8.57,0.35,0.00,0.00,6,8.00,4.11,11.99,749,0.00,5.00,-5.34,0,0.00,0.00,0
237.516,14.70,-8.68,0.34,0.00,0.00,6,9.00,3.92,11.99,748,0.00,5.00,-5.34,0,0.00,0.00,0
237.591,14.59,-8.80,0.34,0.00,0.00,6,10.00,3.92,11.99,739,0.00,5.00,-5.34,0,0.00,0.00,0
237.660,14.70,-8.80,0.33,0.00,0.00,6,12.00,4.00,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
237.742,14.59,-8.80,0.34,0.00,0.00,6,11.50,4.13,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
237.805,14.59,-8.78,0.34,0.00,0.00,6,12.00,4.13,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
237.885,14.59,-8.72,0.34,0.00,0.00,6,12.00,4.27,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
237.958,14.47,-8.68,0.35,0.00,0.00,6,13.00,4.24,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
238.026,14.59,-8.62,0.35,0.00,0.00,6,15.50,4.24,11.99,689,0.00,5.00,-5.34,0,0.00,0.00,0
238.102,14.47,-8.62,0.35,0.00,0.00,6,13.50,4.18,11.99,704,0.00,5.00,-5.34,0,0.00,0.00,0
238.171,14.59,-8.59,0.35,0.00,0.00,6,12.50,4.24,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
238.257,14.70,-8.62,0.35,0.00,0.00,6,13.00,4.13,11.99,709,0.00,5.00,-5.34,0,0.00,0.00,0
238.320,14.81,-8.62,0.35,0.00,0.00,6,12.00,4.02,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
238.399,14.81,-8.66,0.35,0.00,0.00,6,9.50,4.05,11.99,735,0.00,5.00,-5.34,0,0.00,0.00,0
238.462,14.70,-8.68,0.34,0.00,0.00,6,10.00,4.11,11.99,734,0.00,5.00,-5.34,0,0.00,0.00,0
238.548,14.70,-8.70,0.34,0.00,0.00,6,11.00,4.05,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
238.612,14.59,-8.72,0.34,0.00,0.00,6,12.00,4.11,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
238.687,14.59,-8.68,0.34,0.00,0.00,6,12.00,4.13,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
238.760,14.59,-8.68,0.34,0.00,0.00,6,10.50,4.21,11.99,729,0.00,5.00,-5.34,0,0.00,0.00,0
238.839,14.59,-8.64,0.35,0.00,0.00,6,11.50,4.16,11.99,702,0.00,5.00,-5.34,0,0.00,0.00,0
238.906,14.59,-8.62,0.35,0.00,0.00,6,12.00,4.21,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
238.986,14.59,-8.62,0.35,0.00,0.00,6,11.50,4.18,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
239.049,14.70,-8.60,0.35,0.00,0.00,6,10.50,4.24,11.99,730,0.00,5.00,-5.34,0,0.00,0.00,0
239.131,14.59,-8.62,0.35,0.00,0.00,6,10.50,4.24,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
239.194,14.70,-8.64,0.35,0.00,0.00,6,11.50,4.13,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
239.267,14.70,-8.68,0.35,0.00,0.00,6,11.50,4.08,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
239.337,14.70,-8.70,0.34,0.00,0.00,6,11.50,4.02,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
239.425,14.70,-8.68,0.34,0.00,0.00,6,11.50,4.18,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
239.488,14.70,-8.66,0.35,0.00,0.00,6,12.50,4.27,11.99,709,0.00,5.00,-5.34,0,0.00,0.00,0
239.564,14.70,-8.60,0.35,0.00,0.00,6,11.50,4.35,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
239.637,14.70,-8.59,0.35,0.00,0.00,6,11.50,4.30,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
239.712,14.70,-8.59,0.35,0.00,0.00,6,11.50,4.18,11.99,736,0.00,5.00,-5.34,0,0.00,0.00,0
239.775,14.70,-8.64,0.35,0.00,0.00,6,10.50,4.13,11.99,727,0.00,5.00,-5.34,0,0.00,0.00,0
239.861,14.70,-8.68,0.34,0.00,0.00,6,10.50,3.92,11.99,727,0.00,5.00,-5.34,0,0.00,0.00,0
239.927,14.70,-8.78,0.34,0.00,0.00,6,9.50,3.90,11.99,740,0.00,5.00,-5.34,0,0.00,0.00,0
240.011,14.70,-8.80,0.34,0.00,0.00,6,11.50,3.97,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
240.074,14.70,-8.80,0.33,0.00,0.00,6,13.00,3.90,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
240.148,14.59,-8.84,0.33,0.00,0.00,6,11.50,4.05,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
240.222,14.59,-8.84,0.33,0.00,0.00,6,11.50,3.97,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
240.301,14.59,-8.86,0.33,0.00,0.00,6,13.00,4.05,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
240.375,14.59,-8.80,0.34,0.00,0.00,6,14.50,4.08,11.99,695,0.00,5.00,-5.34,0,0.00,0.00,0
240.438,14.47,-8.78,0.34,0.00,0.00,6,14.00,4.18,11.99,697,0.00,5.00,-5.34,0,0.00,0.00,0
240.511,14.47,-8.68,0.35,0.00,0.00,6,13.50,4.21,11.99,700,0.00,5.00,-5.34,0,0.00,0.00,0
240.585,14.59,-8.62,0.35,0.00,0.00,6,12.50,4.21,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
240.667,14.59,-8.60,0.35,0.00,0.00,6,13.00,4.30,11.99,706,0.00,5.00,-5.34,0,0.00,0.00,0
240.731,14.70,-8.59,0.35,0.00,0.00,6,13.00,4.21,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
240.806,14.70,-8.59,0.35,0.00,0.00,6,12.00,4.18,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
240.873,14.81,-8.59,0.35,0.00,0.00,6,10.00,4.24,11.99,729,0.00,5.00,-5.34,0,0.00,0.00,0
240.951,14.70,-8.59,0.35,0.00,0.00,6,11.00,4.27,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
241.028,14.81,-8.59,0.35,0.00,0.00,6,11.50,4.24,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
241.091,14.81,-8.62,0.35,0.00,0.00,6,11.00,4.24,11.99,723,0.00,5.00,-5.34,0,0.00,0.00,0
241.163,14.81,-8.59,0.35,0.00,0.00,6,11.50,4.24,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
241.240,14.81,-8.60,0.35,0.00,0.00,6,9.50,4.24,11.99,738,0.00,5.00,-5.34,0,0.00,0.00,0
241.312,14.59,-8.64,0.35,0.00,0.00,6,9.00,4.21,11.99,741,0.00,5.00,-5.34,0,0.00,0.00,0
241.387,14.59,-8.76,0.34,0.00,0.00,6,9.00,3.82,11.99,751,0.00,5.00,-5.34,0,0.00,0.00,0
241.460,14.59,-8.86,0.33,0.00,0.00,6,9.50,3.85,11.99,740,0.00,5.00,-5.34,0,0.00,0.00,0
241.536,14.47,-8.88,0.33,0.00,0.00,6,11.00,3.95,11.99,729,0.00,5.00,-5.34,0,0.00,0.00,0
241.609,14.47,-8.89,0.33,0.00,0.00,6,13.00,4.00,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
241.689,14.36,-8.80,0.34,0.00,0.00,6,14.00,4.16,11.99,701,0.00,5.00,-5.34,0,0.00,0.00,0
241.751,14.36,-8.78,0.34,0.00,0.00,6,12.00,4.18,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
241.825,14.24,-8.76,0.34,0.00,0.00,6,13.00,4.13,11.99,705,0.00,5.00,-5.34,0,0.00,0.00,0
241.905,14.24,-8.72,0.34,0.00,0.00,6,14.50,4.11,11.99,692,0.00,5.00,-5.34,0,0.00,0.00,0
241.976,14.36,-8.66,0.35,0.00,0.00,6,13.00,4.21,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
242.042,14.47,-8.68,0.35,0.00,0.00,6,10.00,4.11,11.99,732,0.00,5.00,-5.34,0,0.00,0.00,0
242.116,14.59,-8.72,0.34,0.00,0.00,6,11.50,3.87,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
242.188,14.70,-8.78,0.34,0.00,0.00,6,13.00,3.87,11.99,706,0.00,5.00,-5.34,0,0.00,0.00,0
242.261,14.70,-8.78,0.34,0.00,0.00,6,13.50,4.00,11.99,699,0.00,5.00,-5.34,0,0.00,0.00,0
242.338,14.81,-8.70,0.34,0.00,0.00,6,13.00,4.05,11.99,703,0.00,5.00,-5.34,0,0.00,0.00,0
242.405,14.81,-8.66,0.34,0.00,0.00,6,11.50,4.27,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
242.485,14.81,-8.62,0.35,0.00,0.00,6,11.50,4.27,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
242.558,14.70,-8.60,0.35,0.00,0.00,6,13.50,4.18,11.99,698,0.00,5.00,-5.34,0,0.00,0.00,0
242.632,14.70,-8.62,0.35,0.00,0.00,6,11.50,4.13,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
242.706,14.70,-8.64,0.35,0.00,0.00,6,10.50,4.08,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
242.785,14.70,-8.68,0.35,0.00,0.00,6,11.50,4.02,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
242.858,14.70,-8.72,0.34,0.00,0.00,6,11.50,3.95,11.99,715,0.00,5.00,-5.34,0,0.00,0.00,0
242.916,14.81,-8.74,0.34,0.00,0.00,6,10.00,3.97,11.99,730,0.00,5.00,-5.34,0,0.00,0.00,0
242.990,14.70,-8.78,0.34,0.00,0.00,6,11.00,3.97,11.99,722,0.00,5.00,-5.34,0,0.00,0.00,0
243.062,14.70,-8.82,0.34,0.00,0.00,6,13.00,3.95,11.99,706,0.00,5.00,-5.34,0,0.00,0.00,0
243.147,14.47,-8.78,0.34,0.00,0.00,6,12.50,3.95,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
243.208,14.59,-8.78,0.34,0.00,0.00,6,11.50,4.11,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
243.287,14.59,-8.72,0.34,0.00,0.00,6,10.50,4.08,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
243.361,14.59,-8.72,0.34,0.00,0.00,6,11.50,4.05,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
243.435,14.47,-8.72,0.34,0.00,0.00,6,11.50,4.21,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
243.501,14.59,-8.70,0.34,0.00,0.00,6,11.50,4.21,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
243.574,14.59,-8.68,0.35,0.00,0.00,6,11.50,4.18,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
243.648,14.59,-8.64,0.35,0.00,0.00,6,13.50,4.21,11.99,698,0.00,5.00,-5.34,0,0.00,0.00,0
243.730,14.70,-8.57,0.35,0.00,0.00,6,15.50,4.27,11.99,680,0.00,5.00,-5.34,0,0.00,0.00,0
243.791,14.70,-8.53,0.36,0.00,0.00,6,13.00,4.35,11.99,701,0.00,5.00,-5.34,0,0.00,0.00,0
243.868,14.59,-8.51,0.36,0.00,0.00,6,11.50,4.35,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
243.940,14.70,-8.59,0.36,0.00,0.00,6,11.50,4.11,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
244.025,14.70,-8.60,0.35,0.00,0.00,6,11.00,3.87,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
244.088,14.81,-8.74,0.34,0.00,0.00,6,10.00,3.82,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
244.173,14.81,-8.76,0.34,0.00,0.00,6,11.00,3.95,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
244.237,14.81,-8.76,0.34,0.00,0.00,6,11.50,4.00,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
244.309,14.59,-8.76,0.34,0.00,0.00,6,11.00,4.08,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
244.376,14.59,-8.70,0.34,0.00,0.00,6,11.00,4.18,11.99,703,0.00,5.00,-5.34,0,0.00,0.00,0
244.450,14.59,-8.68,0.35,0.00,0.00,6,11.50,4.16,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
244.524,14.47,-8.59,0.35,0.00,0.00,6,13.50,4.30,11.99,696,0.00,5.00,-5.34,0,0.00,0.00,0
244.600,14.47,-8.59,0.35,0.00,0.00,6,11.50,4.35,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
244.673,14.47,-8.55,0.36,0.00,0.00,6,11.50,4.33,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
244.748,14.47,-8.51,0.36,0.00,0.00,6,11.50,4.21,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
244.820,14.59,-8.55,0.36,0.00,0.00,6,11.50,4.18,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
244.894,14.70,-8.55,0.36,0.00,0.00,6,11.50,4.13,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
244.973,14.70,-8.62,0.35,0.00,0.00,6,10.50,4.08,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
245.038,14.70,-8.62,0.35,0.00,0.00,6,11.50,4.08,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
245.122,14.81,-8.62,0.35,0.00,0.00,6,12.50,4.13,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
245.185,14.70,-8.64,0.35,0.00,0.00,6,11.00,4.13,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
245.258,14.70,-8.66,0.35,0.00,0.00,6,9.50,4.08,11.99,730,0.00,5.00,-5.34,0,0.00,0.00,0
245.330,14.59,-8.68,0.35,0.00,0.00,6,10.50,4.05,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
245.414,14.59,-8.70,0.34,0.00,0.00,6,11.00,3.97,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
245.477,14.47,-8.78,0.34,0.00,0.00,6,11.00,4.02,11.99,721,0.00,5.00,-5.34,0,0.00,0.00,0
245.551,14.47,-8.72,0.34,0.00,0.00,6,11.50,4.08,11.99,696,0.00,5.00,-5.34,0,0.00,0.00,0
245.623,14.47,-8.72,0.34,0.00,0.00,6,12.00,4.08,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
245.704,14.47,-8.70,0.34,0.00,0.00,6,12.50,4.16,11.99,706,0.00,5.00,-5.34,0,0.00,0.00,0
245.766,14.47,-8.64,0.35,0.00,0.00,6,13.00,4.21,11.99,700,0.00,5.00,-5.34,0,0.00,0.00,0
245.848,14.47,-8.60,0.35,0.00,0.00,6,12.00,4.30,11.99,707,0.00,5.00,-5.34,0,0.00,0.00,0
245.912,14.59,-8.59,0.35,0.00,0.00,6,12.50,4.33,11.99,705,0.00,5.00,-5.34,0,0.00,0.00,0
245.997,14.59,-8.53,0.36,0.00,0.00,6,13.00,4.35,11.99,700,0.00,5.00,-5.34,0,0.00,0.00,0
246.062,14.70,-8.47,0.36,0.00,0.00,6,12.50,4.38,11.99,704,0.00,5.00,-5.34,0,0.00,0.00,0
246.145,14.70,-8.47,0.36,0.00,0.00,6,9.50,4.41,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
246.203,14.70,-8.49,0.36,0.00,0.00,6,8.00,4.30,11.99,744,0.00,5.00,-5.34,0,0.00,0.00,0
246.277,14.70,-8.57,0.35,0.00,0.00,6,8.00,3.95,11.99,746,0.00,5.00,-5.34,0,0.00,0.00,0
246.355,14.59,-8.68,0.35,0.00,0.00,6,9.00,3.92,11.99,738,0.00,5.00,-5.34,0,0.00,0.00,0
246.426,14.70,-8.70,0.34,0.00,0.00,6,11.50,4.13,11.99,732,0.00,5.00,-5.34,0,0.00,0.00,0
246.501,14.70,-8.70,0.34,0.00,0.00,6,10.00,4.21,11.99,744,0.00,5.00,-5.34,0,0.00,0.00,0
246.569,14.59,-8.70,0.34,0.00,0.00,6,8.00,4.13,11.99,750,0.00,5.00,-5.34,0,0.00,0.00,0
246.647,14.47,-8.78,0.34,0.00,0.00,6,9.50,4.02,11.99,738,0.00,5.00,-5.34,0,0.00,0.00,0
246.719,14.36,-8.82,0.34,0.00,0.00,6,12.00,3.95,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
246.805,14.36,-8.88,0.34,0.00,0.00,6,11.00,4.02,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
246.866,14.47,-8.84,0.34,0.00,0.00,6,12.00,4.05,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
246.940,14.47,-8.78,0.34,0.00,0.00,6,12.50,4.18,11.99,711,0.00,5.00,-5.34,0,0.00,0.00,0
247.013,14.47,-8.70,0.35,0.00,0.00,6,14.00,4.18,11.99,698,0.00,5.00,-5.34,0,0.00,0.00,0
247.085,14.47,-8.60,0.35,0.00,0.00,6,15.50,4.27,11.99,704,0.00,5.00,-5.34,0,0.00,0.00,0
247.158,14.59,-8.59,0.35,0.00,0.00,6,13.00,4.30,11.99,706,0.00,5.00,-5.34,0,0.00,0.00,0
247.230,14.59,-8.53,0.36,0.00,0.00,6,12.50,4.24,11.99,707,0.00,5.00,-5.34,0,0.00,0.00,0
247.296,14.59,-8.59,0.36,0.00,0.00,6,12.50,4.24,11.99,708,0.00,5.00,-5.34,0,0.00,0.00,0
247.380,14.70,-8.57,0.36,0.00,0.00,6,12.00,4.18,11.99,709,0.00,5.00,-5.34,0,0.00,0.00,0
247.444,14.81,-8.55,0.35,0.00,0.00,6,11.00,4.21,11.99,718,0.00,5.00,-5.34,0,0.00,0.00,0
247.529,14.81,-8.53,0.36,0.00,0.00,6,11.50,4.27,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
247.596,14.81,-8.53,0.36,0.00,0.00,6,11.00,4.30,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
247.675,14.70,-8.57,0.36,0.00,0.00,6,11.50,4.24,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
247.738,14.70,-8.57,0.36,0.00,0.00,6,13.00,4.24,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
247.817,14.70,-8.59,0.36,0.00,0.00,6,11.00,4.27,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
247.880,14.70,-8.55,0.35,0.00,0.00,6,10.00,4.30,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
247.965,14.70,-8.59,0.35,0.00,0.00,6,9.00,4.05,11.99,734,0.00,5.00,-5.34,0,0.00,0.00,0
248.028,14.70,-8.68,0.35,0.00,0.00,6,10.50,3.97,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
248.111,14.70,-8.72,0.34,0.00,0.00,6,9.50,4.02,11.99,738,0.00,5.00,-5.34,0,0.00,0.00,0
248.176,14.59,-8.72,0.34,0.00,0.00,6,11.00,4.11,11.99,725,0.00,5.00,-5.34,0,0.00,0.00,0
248.249,14.59,-8.72,0.34,0.00,0.00,6,12.50,4.13,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
248.321,14.59,-8.72,0.34,0.00,0.00,6,11.50,4.13,11.99,719,0.00,5.00,-5.34,0,0.00,0.00,0
248.399,14.59,-8.68,0.35,0.00,0.00,6,11.50,4.30,11.99,732,0.00,5.00,-5.34,0,0.00,0.00,0
248.473,14.59,-8.68,0.35,0.00,0.00,6,11.00,4.24,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
248.546,14.47,-8.68,0.35,0.00,0.00,6,12.00,4.02,11.99,713,0.00,5.00,-5.34,0,0.00,0.00,0
248.613,14.47,-8.72,0.34,0.00,0.00,6,10.50,3.97,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
248.689,14.59,-8.76,0.34,0.00,0.00,6,11.00,4.02,11.99,724,0.00,5.00,-5.34,0,0.00,0.00,0
248.761,14.59,-8.80,0.34,0.00,0.00,6,10.50,3.97,11.99,726,0.00,5.00,-5.34,0,0.00,0.00,0
248.837,14.59,-8.84,0.33,0.00,0.00,6,11.50,3.92,11.99,720,0.00,5.00,-5.34,0,0.00,0.00,0
248.913,14.59,-8.86,0.33,0.00,0.00,6,13.00,3.82,11.99,705,0.00,5.00,-5.34,0,0.00,0.00,0
248.977,14.59,-8.88,0.33,0.00,0.00,6,12.50,3.97,11.99,710,0.00,5.00,-5.34,0,0.00,0.00,0
249.051,14.47,-8.82,0.33,0.00,0.00,6,12.50,4.08,11.99,712,0.00,5.00,-5.34,0,0.00,0.00,0
249.129,14.36,-8.82,0.34,0.00,0.00,6,13.00,4.13,11.99,703,0.00,5.00,-5.34,0,0.00,0.00,0
249.195,14.36,-8.78,0.34,0.00,0.00,6,15.50,4.02,11.99,684,0.00,5.00,-5.34,0,0.00,0.00,0
249.268,14.47,-8.70,0.35,0.00,0.00,6,16.00,4.13,11.99,675,0.00,5.00,-5.34,0,0.00,0.00,0
249.345,14.47,-8.60,0.35,0.00,0.00,6,14.50,4.24,11.99,684,0.00,5.00,-5.34,0,0.00,0.00,0
249.417,14.59,-8.57,0.36,0.00,0.00,6,13.00,4.41,11.99,696,0.00,5.00,-5.34,0,0.00,0.00,0
249.494,14.59,-8.55,0.36,0.00,0.00,6,11.50,4.30,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
249.567,14.70,-8.55,0.36,0.00,0.00,6,17.00,4.08,11.99,661,0.00,5.00,-5.34,0,0.00,0.00,0
249.645,14.70,-8.51,0.36,0.00,0.00,6,17.50,4.24,11.99,709,0.00,5.00,-5.34,0,0.00,0.00,0
249.707,14.81,-8.47,0.36,0.00,0.00,6,9.50,4.21,11.99,728,0.00,5.00,-5.34,0,0.00,0.00,0
249.789,14.93,-8.62,0.35,0.00,0.00,6,9.00,3.82,11.99,733,0.00,5.00,-5.34,0,0.00,0.00,0
249.856,14.81,-8.70,0.34,0.00,0.00,6,10.50,3.67,11.99,717,0.00,5.00,-5.34,0,0.00,0.00,0
249.932,14.81,-8.78,0.34,0.00,0.00,6,11.00,3.64,11.99,714,0.00,5.00,-5.34,0,0.00,0.00,0
250.006,14.59,-8.82,0.33,0.00,0.00,6,11.00,3.87,11.99,716,0.00,5.00,-5.34,0,0.00,0.00,0
